""	"V1"
"Zm00001eb360360"	0.964399663332078
"Zm00001eb034690"	0.96449731226011
"Zm00001eb416820"	0.964638468846524
"Zm00001eb011670"	0.964640592559303
"Zm00001eb402660"	0.964670987842119
"Zm00001eb369370"	0.964754013562372
"Zm00001eb142480"	0.964883634607481
"Zm00001eb395970"	0.964979303093507
"Zm00001eb284700"	0.965011618495417
"Zm00001eb107030"	0.965081751274921
"Zm00001eb434100"	0.965172335560547
"Zm00001eb202690"	0.965368037665719
"Zm00001eb056860"	0.965405834641794
"Zm00001eb277550"	0.965411718875276
"Zm00001eb066790"	0.965488082016793
"Zm00001eb222040"	0.965579385268093
"Zm00001eb146890"	0.965623178319864
"Zm00001eb395790"	0.965645933922104
"Zm00001eb191930"	0.965796448958408
"Zm00001eb427000"	0.96586508513989
"Zm00001eb305890"	0.96609023663294
"Zm00001eb375420"	0.966248159451494
"Zm00001eb309320"	0.966256311024227
"Zm00001eb247610"	0.966339369369283
"Zm00001eb202460"	0.96651713416847
"Zm00001eb188660"	0.966604491448279
"Zm00001eb177560"	0.966608393389121
"Zm00001eb333790"	0.966810293995396
"Zm00001eb230740"	0.966848526721153
"Zm00001eb408010"	0.966882083343167
"Zm00001eb363160"	0.967093064604147
"Zm00001eb006270"	0.967162400960813
"Zm00001eb058300"	0.967367089470481
"Zm00001eb175200"	0.967404585192344
"Zm00001eb392490"	0.967412238536229
"Zm00001eb013460"	0.967494436980764
"Zm00001eb431730"	0.967524826839946
"Zm00001eb045300"	0.96759242273607
"Zm00001eb225330"	0.967695973431834
"Zm00001eb363370"	0.967758349868557
"Zm00001eb382660"	0.96776129639217
"Zm00001eb349540"	0.9677986919347
"Zm00001eb261440"	0.967912675450734
"Zm00001eb359370"	0.968237513688633
"Zm00001eb179570"	0.968376888666604
"Zm00001eb388520"	0.96841862772272
"Zm00001eb298410"	0.968524825214854
"Zm00001eb248630"	0.96857859215868
"Zm00001eb260970"	0.968595797605019
"Zm00001eb104900"	0.968722148256141
"Zm00001eb100750"	0.968947683891499
"Zm00001eb291530"	0.968990272975505
"Zm00001eb372490"	0.969006807212503
"Zm00001eb377990"	0.9690223551518
"Zm00001eb088390"	0.96903706960386
"Zm00001eb148900"	0.969049634054349
"Zm00001eb102930"	0.969098658619483
"Zm00001eb420500"	0.969119879035871
"Zm00001eb198490"	0.969123798553377
"Zm00001eb191700"	0.96923133553402
"Zm00001eb039910"	0.969278253121153
"Zm00001eb294810"	0.969309841017948
"Zm00001eb344700"	0.969361613588868
"Zm00001eb377830"	0.969363506383718
"Zm00001eb287870"	0.969430271048459
"Zm00001eb183530"	0.969446101918547
"Zm00001eb122680"	0.969462295167282
"Zm00001eb086530"	0.969683178598598
"Zm00001eb067610"	0.96968676047639
"Zm00001eb201450"	0.969698587732255
"Zm00001eb296340"	0.969750309552101
"Zm00001eb331390"	0.969754780732058
"Zm00001eb018640"	0.969776675886235
"Zm00001eb258090"	0.969828664473225
"Zm00001eb381470"	0.969847856716427
"Zm00001eb225610"	0.969892451098755
"Zm00001eb138980"	0.969964189626897
"Zm00001eb125240"	0.970066576409553
"Zm00001eb414180"	0.970076175697929
"Zm00001eb308720"	0.970184004775607
"Zm00001eb105300"	0.970196133289623
"Zm00001eb309590"	0.970518564216964
"Zm00001eb400280"	0.970548496040697
"Zm00001eb430740"	0.97076221035454
"Zm00001eb259340"	0.970873329051367
"Zm00001eb076390"	0.97088503667259
"Zm00001eb086100"	0.970896213654209
"Zm00001eb163720"	0.970987301674321
"Zm00001eb179190"	0.971008467241525
"Zm00001eb347400"	0.971176579814787
"Zm00001eb176350"	0.971233094270762
"Zm00001eb328900"	0.971464208439031
"Zm00001eb209000"	0.971471737467779
"Zm00001eb351260"	0.971563327317861
"Zm00001eb160720"	0.971621936376968
"Zm00001eb061480"	0.971689751981472
"Zm00001eb402340"	0.971777202489242
"Zm00001eb224370"	0.971980312356981
"Zm00001eb344730"	0.972002487840748
"Zm00001eb400930"	0.97205433752028
"Zm00001eb285080"	0.972295659849192
"Zm00001eb340410"	0.97232957307521
"Zm00001eb012430"	0.972338902546742
"Zm00001eb003440"	0.972470392695394
"Zm00001eb023020"	0.972473460095479
"Zm00001eb265670"	0.972674233914193
"Zm00001eb139460"	0.972676808378344
"Zm00001eb185370"	0.972681884123099
"Zm00001eb202860"	0.972839016711309
"Zm00001eb430820"	0.97288419710348
"Zm00001eb320180"	0.972991181699723
"Zm00001eb257380"	0.972999542537784
"Zm00001eb360480"	0.973050161902608
"Zm00001eb291800"	0.973064589603977
"Zm00001eb400550"	0.973174274440165
"Zm00001eb430480"	0.973233380812759
"Zm00001eb327740"	0.973244872087926
"Zm00001eb385960"	0.973407076354043
"Zm00001eb043430"	0.973582161349671
"Zm00001eb183870"	0.973767586912931
"Zm00001eb076200"	0.973783116102237
"Zm00001eb156190"	0.973927906302732
"Zm00001eb433900"	0.97408139323654
"Zm00001eb018810"	0.974252024238344
"Zm00001eb205290"	0.974412026956747
"Zm00001eb179020"	0.974441895281086
"Zm00001eb302210"	0.974602341912573
"Zm00001eb041050"	0.974743185957913
"Zm00001eb123710"	0.974867247587903
"Zm00001eb224900"	0.974898504438059
"Zm00001eb198840"	0.974912676229482
"Zm00001eb398530"	0.974953039942962
"Zm00001eb199900"	0.974983582313984
"Zm00001eb165770"	0.975032102365255
"Zm00001eb042100"	0.975235063997719
"Zm00001eb052980"	0.975290568816175
"Zm00001eb074340"	0.97532971177517
"Zm00001eb053860"	0.97535238971147
"Zm00001eb343490"	0.975353961027595
"Zm00001eb161200"	0.975584169902998
"Zm00001eb135710"	0.975720790882997
"Zm00001eb009810"	0.975733413721674
"Zm00001eb086160"	0.975815339705059
"Zm00001eb277410"	0.975894329720953
"Zm00001eb319110"	0.975915637079197
"Zm00001eb095960"	0.97598305875142
"Zm00001eb333950"	0.976019486199058
"Zm00001eb147260"	0.976037746082639
"Zm00001eb350920"	0.976132132668155
"Zm00001eb382130"	0.976135805469515
"Zm00001eb266600"	0.976255746357337
"Zm00001eb410530"	0.976271651974211
"Zm00001eb017260"	0.976421779777378
"Zm00001eb069020"	0.976473984103963
"Zm00001eb390710"	0.97647424124666
"Zm00001eb424640"	0.976478595900341
"Zm00001eb329540"	0.976688837033457
"Zm00001eb416090"	0.976717231429705
"Zm00001eb359130"	0.976804312431482
"Zm00001eb013620"	0.976810041750255
"Zm00001eb017780"	0.976823479227013
"Zm00001eb177310"	0.976826264440864
"Zm00001eb285760"	0.976887202956046
"Zm00001eb320190"	0.977028961791828
"Zm00001eb332010"	0.977073386531985
"Zm00001eb012980"	0.977088529968158
"Zm00001eb057710"	0.977104696399815
"Zm00001eb152430"	0.977106363416506
"Zm00001eb076540"	0.977290609565646
"Zm00001eb054040"	0.977457126895613
"Zm00001eb323860"	0.977511771046526
"Zm00001eb176680"	0.977524100526041
"Zm00001eb385130"	0.977597487427387
"Zm00001eb234610"	0.977661331263494
"Zm00001eb366850"	0.977679245170831
"Zm00001eb299520"	0.977679627384187
"Zm00001eb141270"	0.977695469677808
"Zm00001eb289240"	0.977858206120156
"Zm00001eb295040"	0.977882723133903
"Zm00001eb103540"	0.978077014950387
"Zm00001eb371170"	0.978206414470535
"Zm00001eb070410"	0.978208378760137
"Zm00001eb117240"	0.978346652217228
"Zm00001eb266020"	0.978407886219062
"Zm00001eb092230"	0.978506735860508
"Zm00001eb108470"	0.97879879450922
"Zm00001eb139810"	0.978911748205344
"Zm00001eb060090"	0.979081502638348
"Zm00001eb095230"	0.979129152993444
"Zm00001eb327970"	0.979137671329285
"Zm00001eb058900"	0.979143661145631
"Zm00001eb113120"	0.979189953874813
"Zm00001eb097360"	0.979259435067927
"Zm00001eb060060"	0.979259528090864
"Zm00001eb388780"	0.979382348939033
"Zm00001eb407240"	0.979425574601259
"Zm00001eb423780"	0.979437920863791
"Zm00001eb271970"	0.979447942017794
"Zm00001eb420750"	0.979487476419689
"Zm00001eb151430"	0.979492633137748
"Zm00001eb045810"	0.979496384608478
"Zm00001eb200810"	0.979616759555698
"Zm00001eb395260"	0.979767587292828
"Zm00001eb389820"	0.979786834966412
"Zm00001eb107370"	0.979803959483978
"Zm00001eb309070"	0.979884066650282
"Zm00001eb295760"	0.979940301381527
"Zm00001eb419550"	0.979987120404086
"Zm00001eb309980"	0.980096075848844
"Zm00001eb307250"	0.98019858836163
"Zm00001eb160730"	0.980200006000162
"Zm00001eb092220"	0.980292229281908
"Zm00001eb191660"	0.980345569021699
"Zm00001eb301260"	0.980409303705972
"Zm00001eb160060"	0.980447456591085
"Zm00001eb198350"	0.980492432695697
"Zm00001eb165940"	0.980551388386568
"Zm00001eb317480"	0.980625251464196
"Zm00001eb337600"	0.980643332075393
"Zm00001eb428320"	0.980672752074582
"Zm00001eb017000"	0.980677311945402
"Zm00001eb378200"	0.980721446298804
"Zm00001eb030390"	0.980837176493232
"Zm00001eb348700"	0.980860383147362
"Zm00001eb402980"	0.980872275701848
"Zm00001eb202470"	0.980890835356157
"Zm00001eb294120"	0.980951002483053
"Zm00001eb142570"	0.981022686584843
"Zm00001eb191370"	0.981059531944204
"Zm00001eb322020"	0.98106939196104
"Zm00001eb106290"	0.981096098307571
"Zm00001eb034050"	0.981337596066824
"Zm00001eb151800"	0.981339123067247
"Zm00001eb035390"	0.981380746225583
"Zm00001eb236840"	0.981401614194527
"Zm00001eb157190"	0.981506536687706
"Zm00001eb129110"	0.981606982880274
"Zm00001eb147650"	0.981625908717306
"Zm00001eb219280"	0.981692261653512
"Zm00001eb412600"	0.98178144456906
"Zm00001eb382160"	0.981795141665116
"Zm00001eb359290"	0.981834909995742
"Zm00001eb396030"	0.98212312735569
"Zm00001eb003910"	0.982135372023705
"Zm00001eb337990"	0.982154949090416
"Zm00001eb389930"	0.982173233316871
"Zm00001eb270660"	0.982355946756013
"Zm00001eb005660"	0.982421846458415
"Zm00001eb291630"	0.982427853610962
"Zm00001eb054810"	0.982528369799593
"Zm00001eb384740"	0.982723627127291
"Zm00001eb421940"	0.982757534907033
"Zm00001eb366870"	0.982764477261632
"Zm00001eb191290"	0.982865584189403
"Zm00001eb349640"	0.982910611296866
"Zm00001eb349780"	0.98292359513984
"Zm00001eb401550"	0.983006647115739
"Zm00001eb228660"	0.983164121040233
"Zm00001eb287260"	0.983166675474713
"Zm00001eb346120"	0.983166985045973
"Zm00001eb125900"	0.983203051038556
"Zm00001eb111660"	0.983231729218955
"Zm00001eb367100"	0.983328856033977
"Zm00001eb341180"	0.983352132381168
"Zm00001eb357260"	0.983525703761306
"Zm00001eb011780"	0.983572623024498
"Zm00001eb374200"	0.983578927677795
"Zm00001eb025020"	0.983590224541712
"Zm00001eb174030"	0.983950682004855
"Zm00001eb234830"	0.984040521459354
"Zm00001eb225320"	0.984072810413435
"Zm00001eb054000"	0.984141750056053
"Zm00001eb275550"	0.984162538416271
"Zm00001eb031240"	0.984323345348413
"Zm00001eb212750"	0.984347415137096
"Zm00001eb216840"	0.984355943017355
"Zm00001eb110320"	0.984435650256712
"Zm00001eb177480"	0.984442347681323
"Zm00001eb107190"	0.984472030535176
"Zm00001eb038370"	0.98447676829572
"Zm00001eb100440"	0.984527727915851
"Zm00001eb282900"	0.984528382720653
"Zm00001eb215190"	0.98468212915519
"Zm00001eb123430"	0.984714409234439
"Zm00001eb126990"	0.98486748556734
"Zm00001eb032230"	0.985005420718419
"Zm00001eb071100"	0.985009129685891
"Zm00001eb187900"	0.985019326330753
"Zm00001eb046440"	0.985033170579052
"Zm00001eb341370"	0.985120125866801
"Zm00001eb201220"	0.985125536248228
"Zm00001eb288790"	0.985133850596847
"Zm00001eb225130"	0.985242358590158
"Zm00001eb322940"	0.985250019256753
"Zm00001eb172740"	0.985286681045244
"Zm00001eb388820"	0.985335370898586
"Zm00001eb274290"	0.98538818161837
"Zm00001eb338310"	0.985411812511456
"Zm00001eb351080"	0.985454219841233
"Zm00001eb235260"	0.985455530629495
"Zm00001eb196190"	0.985569849247811
"Zm00001eb323310"	0.985709831206489
"Zm00001eb105560"	0.985793454270303
"Zm00001eb176270"	0.985843894707697
"Zm00001eb336480"	0.985861711654306
"Zm00001eb322440"	0.985898101269515
"Zm00001eb260930"	0.985928365760266
"Zm00001eb089680"	0.98594982836125
"Zm00001eb421830"	0.985977863787871
"Zm00001eb253250"	0.986003606634371
"Zm00001eb366400"	0.986081659780781
"Zm00001eb136630"	0.986088616615652
"Zm00001eb102740"	0.986151754089393
"Zm00001eb098520"	0.9861970029119
"Zm00001eb001920"	0.98622762085852
"Zm00001eb402720"	0.986277736870997
"Zm00001eb009990"	0.986378132006126
"Zm00001eb058980"	0.986397945177959
"Zm00001eb185390"	0.986632758279902
"Zm00001eb064940"	0.986716078946021
"Zm00001eb281160"	0.986722418113452
"Zm00001eb091110"	0.986750086649131
"Zm00001eb245520"	0.986778128319857
"Zm00001eb055030"	0.986830624161891
"Zm00001eb258270"	0.986903345945485
"Zm00001eb028390"	0.986983977079654
"Zm00001eb004470"	0.986986999831942
"Zm00001eb405260"	0.987100607342449
"Zm00001eb310010"	0.987112729038037
"Zm00001eb298560"	0.987212580705953
"Zm00001eb251090"	0.987241409344207
"Zm00001eb049950"	0.987346655055791
"Zm00001eb005370"	0.987421373360289
"Zm00001eb419660"	0.987534705698867
"Zm00001eb118950"	0.987545744028564
"Zm00001eb062290"	0.98759439123863
"Zm00001eb045780"	0.987617497297819
"Zm00001eb124530"	0.987631461840057
"Zm00001eb022130"	0.987651577332075
"Zm00001eb208100"	0.987720098421627
"Zm00001eb102500"	0.987746889589942
"Zm00001eb171110"	0.987747395621036
"Zm00001eb214620"	0.987774092274196
"Zm00001eb281890"	0.987780335183054
"Zm00001eb053920"	0.987798582154582
"Zm00001eb024260"	0.987865517184367
"Zm00001eb024290"	0.987907707089394
"Zm00001eb085430"	0.987929714506432
"Zm00001eb027880"	0.98798772512421
"Zm00001eb296700"	0.988005724859705
"Zm00001eb419010"	0.988022023733699
"Zm00001eb255360"	0.988107294566499
"Zm00001eb043590"	0.988125120055254
"Zm00001eb225480"	0.988146285415327
"Zm00001eb176470"	0.988146635714957
"Zm00001eb177390"	0.988192466817621
"Zm00001eb285570"	0.988227348369988
"Zm00001eb425530"	0.988234917440525
"Zm00001eb326360"	0.988279232840049
"Zm00001eb239510"	0.988309077577281
"Zm00001eb131310"	0.988422939905244
"Zm00001eb103300"	0.988432638777425
"Zm00001eb055540"	0.988517075074875
"Zm00001eb078580"	0.988524236523706
"Zm00001eb149980"	0.988535600074835
"Zm00001eb310760"	0.988644104095502
"Zm00001eb191480"	0.988696111352068
"Zm00001eb308690"	0.988715431401313
"Zm00001eb389310"	0.988735855713381
"Zm00001eb152000"	0.988737976228772
"Zm00001eb363870"	0.988738990922203
"Zm00001eb142870"	0.988781324424903
"Zm00001eb352820"	0.988883779479582
"Zm00001eb188550"	0.98888530577772
"Zm00001eb151340"	0.988963270833745
"Zm00001eb150650"	0.988965334391921
"Zm00001eb418690"	0.988995305273694
"Zm00001eb425300"	0.989059173710906
"Zm00001eb121520"	0.989074646260573
"Zm00001eb125340"	0.989095305603409
"Zm00001eb352870"	0.989148199242437
"Zm00001eb222660"	0.989158536419888
"Zm00001eb362480"	0.989181623590177
"Zm00001eb302830"	0.989349141170232
"Zm00001eb360490"	0.989417726530121
"Zm00001eb164070"	0.989447194650383
"Zm00001eb077610"	0.989449562766855
"Zm00001eb395220"	0.989533814619345
"Zm00001eb261190"	0.989762456200876
"Zm00001eb102440"	0.989954662226192
"Zm00001eb143360"	0.989999569572101
"Zm00001eb265040"	0.990154718432675
"Zm00001eb201930"	0.990399763717326
"Zm00001eb063380"	0.990459634051785
"Zm00001eb233500"	0.990583427442351
"Zm00001eb057100"	0.990605184635592
"Zm00001eb172890"	0.990643558346754
"Zm00001eb038130"	0.990704747367713
"Zm00001eb374270"	0.990804924525725
"Zm00001eb015470"	0.99090735462551
"Zm00001eb068240"	0.990975393241689
"Zm00001eb193280"	0.990989087513136
"Zm00001eb164230"	0.991009143946285
"Zm00001eb026560"	0.991084106540958
"Zm00001eb407630"	0.991184582453863
"Zm00001eb216080"	0.991196315650048
"Zm00001eb420850"	0.991209589884826
"Zm00001eb043540"	0.991238182811813
"Zm00001eb421290"	0.991245588935342
"Zm00001eb130300"	0.991409599176856
"Zm00001eb404730"	0.991439555400112
"Zm00001eb155580"	0.991549784727085
"Zm00001eb332640"	0.991658808387826
"Zm00001eb397030"	0.991757392176049
"Zm00001eb315460"	0.991791547732096
"Zm00001eb260060"	0.99189565460609
"Zm00001eb384110"	0.991942696249516
"Zm00001eb237340"	0.991953591912992
"Zm00001eb108510"	0.991995225421716
"Zm00001eb087980"	0.992025760203685
"Zm00001eb321690"	0.992140514114579
"Zm00001eb045340"	0.992216847747214
"Zm00001eb396890"	0.992248235942832
"Zm00001eb098250"	0.992256196168784
"Zm00001eb048280"	0.992407914610785
"Zm00001eb187050"	0.992423427993926
"Zm00001eb212900"	0.992563806706347
"Zm00001eb087380"	0.992690097638611
"Zm00001eb127190"	0.992690114402236
"Zm00001eb211620"	0.992705825889277
"Zm00001eb275590"	0.992709695673472
"Zm00001eb364650"	0.992769071969699
"Zm00001eb247160"	0.992775910419857
"Zm00001eb081650"	0.992793103987031
"Zm00001eb282730"	0.99294815394735
"Zm00001eb413930"	0.992951292807081
"Zm00001eb242480"	0.992965327474114
"Zm00001eb005540"	0.992982469564298
"Zm00001eb226680"	0.993112289647684
"Zm00001eb020950"	0.99322404896751
"Zm00001eb187720"	0.993292609255744
"Zm00001eb074420"	0.993313294600612
"Zm00001eb180850"	0.993355320855891
"Zm00001eb187710"	0.993573848971446
"Zm00001eb344110"	0.993639492128465
"Zm00001eb109480"	0.993731126752943
"Zm00001eb341940"	0.993856944780556
"Zm00001eb271840"	0.993896094270284
"Zm00001eb389210"	0.993909434786025
"Zm00001eb231120"	0.993921704299139
"Zm00001eb295790"	0.993958108164795
"Zm00001eb347460"	0.993960267024245
"Zm00001eb194780"	0.994011041963869
"Zm00001eb141130"	0.994067304669803
"Zm00001eb073240"	0.994104630289647
"Zm00001eb104250"	0.994164760408281
"Zm00001eb034600"	0.994312460840115
"Zm00001eb338270"	0.99440094326011
"Zm00001eb138700"	0.994441173329617
"Zm00001eb079900"	0.994491797824263
"Zm00001eb157340"	0.994496374272039
"Zm00001eb243190"	0.994532443625865
"Zm00001eb314130"	0.994714615941357
"Zm00001eb414260"	0.994731427611259
"Zm00001eb335030"	0.994737306376728
"Zm00001eb055200"	0.994760510719507
"Zm00001eb411740"	0.994916044228469
"Zm00001eb081690"	0.995087170478188
"Zm00001eb184970"	0.995104720884389
"Zm00001eb319810"	0.995171276529382
"Zm00001eb042570"	0.995285539588748
"Zm00001eb389870"	0.995426821340939
"Zm00001eb220900"	0.995510109481108
"Zm00001eb219720"	0.995516821938018
"Zm00001eb401910"	0.995636208531666
"Zm00001eb236960"	0.995702154128509
"Zm00001eb406950"	0.995743955091197
"Zm00001eb182690"	0.99581105846032
"Zm00001eb121090"	0.995826404303009
"Zm00001eb109330"	0.995887343598281
"Zm00001eb316080"	0.995950338755753
"Zm00001eb243820"	0.995970402199521
"Zm00001eb144770"	0.996074663403505
"Zm00001eb300910"	0.996082479210247
"Zm00001eb282390"	0.996101328656042
"Zm00001eb040870"	0.996176654943805
"Zm00001eb383570"	0.99638445824289
"Zm00001eb125270"	0.996390965015161
"Zm00001eb375380"	0.996434621990739
"Zm00001eb104710"	0.996529501834819
"Zm00001eb234380"	0.996539696670278
"Zm00001eb266050"	0.996578984837703
"Zm00001eb319540"	0.996615687239045
"Zm00001eb133230"	0.996731874909735
"Zm00001eb171210"	0.996767810943225
"Zm00001eb183910"	0.996825394136141
"Zm00001eb131710"	0.997081514621903
"Zm00001eb427320"	0.997173312872677
"Zm00001eb288640"	0.997178302415607
"Zm00001eb225770"	0.997247778161098
"Zm00001eb275090"	0.997280712361463
"Zm00001eb163000"	0.997313292816632
"Zm00001eb088150"	0.997335453561869
"Zm00001eb222460"	0.997340983849693
"Zm00001eb413800"	0.997342817518945
"Zm00001eb109020"	0.997424072738802
"Zm00001eb363530"	0.99755135779547
"Zm00001eb120250"	0.997632811671205
"Zm00001eb077640"	0.997672633664759
"Zm00001eb026940"	0.997696355666192
"Zm00001eb392940"	0.997710618861844
"Zm00001eb346570"	0.997715245872318
"Zm00001eb052260"	0.99775976688183
"Zm00001eb191070"	0.997805243173668
"Zm00001eb047060"	0.997885949539818
"Zm00001eb250640"	0.997904245127296
"Zm00001eb205600"	0.997984346364941
"Zm00001eb337110"	0.998071700057747
"Zm00001eb279160"	0.998228942311517
"Zm00001eb091420"	0.998355429606517
"Zm00001eb371160"	0.998472302840413
