""	"bwnet_30$colors"
"Zm00001eb245400"	"green"
"Zm00001eb397200"	"blue"
"Zm00001eb429740"	"turquoise"
"Zm00001eb044980"	"yellow"
"Zm00001eb003820"	"blue"
"Zm00001eb071970"	"blue"
"Zm00001eb333400"	"yellow"
"Zm00001eb302800"	"tan"
"Zm00001eb353230"	"red"
"Zm00001eb048550"	"tan"
"Zm00001eb142820"	"green"
"Zm00001eb264110"	"darkmagenta"
"Zm00001eb055750"	"darkgreen"
"Zm00001eb374580"	"lightgreen"
"Zm00001eb405640"	"brown"
"Zm00001eb193970"	"brown"
"Zm00001eb271760"	"black"
"Zm00001eb013500"	"greenyellow"
"Zm00001eb210370"	"greenyellow"
"Zm00001eb319780"	"blue"
"Zm00001eb346910"	"brown"
"Zm00001eb402410"	"blue"
"Zm00001eb107520"	"turquoise"
"Zm00001eb224200"	"blue"
"Zm00001eb287340"	"midnightblue"
"Zm00001eb290650"	"yellow"
"Zm00001eb047150"	"pink"
"Zm00001eb243920"	"blue"
"Zm00001eb348360"	"cyan"
"Zm00001eb060580"	"green"
"Zm00001eb178110"	"lightyellow"
"Zm00001eb405020"	"turquoise"
"Zm00001eb248300"	"paleturquoise"
"Zm00001eb238940"	"red"
"Zm00001eb265670"	"pink"
"Zm00001eb432940"	"turquoise"
"Zm00001eb125850"	"black"
"Zm00001eb325040"	"turquoise"
"Zm00001eb364930"	"brown"
"Zm00001eb009340"	"darkred"
"Zm00001eb249200"	"cyan"
"Zm00001eb353690"	"turquoise"
"Zm00001eb037740"	"cyan"
"Zm00001eb100600"	"floralwhite"
"Zm00001eb192560"	"magenta"
"Zm00001eb282810"	"blue"
"Zm00001eb039850"	"purple"
"Zm00001eb111890"	"red"
"Zm00001eb339480"	"midnightblue"
"Zm00001eb391230"	"salmon"
"Zm00001eb053850"	"orange"
"Zm00001eb128910"	"yellow"
"Zm00001eb010130"	"yellow"
"Zm00001eb039300"	"blue"
"Zm00001eb291080"	"blue"
"Zm00001eb406310"	"green"
"Zm00001eb188400"	"yellow"
"Zm00001eb188510"	"turquoise"
"Zm00001eb019570"	"blue"
"Zm00001eb086640"	"magenta"
"Zm00001eb104760"	"darkgreen"
"Zm00001eb140410"	"black"
"Zm00001eb287220"	"grey"
"Zm00001eb370310"	"turquoise"
"Zm00001eb021510"	"black"
"Zm00001eb077760"	"red"
"Zm00001eb195220"	"bisque4"
"Zm00001eb072310"	"blue"
"Zm00001eb143200"	"red"
"Zm00001eb433890"	"black"
"Zm00001eb047580"	"black"
"Zm00001eb103240"	"yellow"
"Zm00001eb165700"	"brown"
"Zm00001eb382080"	"brown"
"Zm00001eb072780"	"black"
"Zm00001eb397760"	"brown"
"Zm00001eb421860"	"red"
"Zm00001eb139840"	"ivory"
"Zm00001eb160270"	"yellow"
"Zm00001eb228900"	"lightgreen"
"Zm00001eb360170"	"turquoise"
"Zm00001eb073250"	"green"
"Zm00001eb097000"	"red"
"Zm00001eb008980"	"turquoise"
"Zm00001eb189310"	"turquoise"
"Zm00001eb243650"	"turquoise"
"Zm00001eb273850"	"yellow"
"Zm00001eb042890"	"tan"
"Zm00001eb098330"	"mediumpurple3"
"Zm00001eb169090"	"darkred"
"Zm00001eb014960"	"darkorange2"
"Zm00001eb241040"	"pink"
"Zm00001eb260460"	"green"
"Zm00001eb161570"	"turquoise"
"Zm00001eb283130"	"yellow"
"Zm00001eb314430"	"lightyellow"
"Zm00001eb371150"	"magenta"
"Zm00001eb000910"	"darkturquoise"
"Zm00001eb050650"	"paleturquoise"
"Zm00001eb410210"	"blue"
"Zm00001eb075120"	"turquoise"
"Zm00001eb182850"	"turquoise"
"Zm00001eb403220"	"black"
"Zm00001eb108490"	"brown"
"Zm00001eb211030"	"pink"
"Zm00001eb215790"	"yellow"
"Zm00001eb063490"	"black"
"Zm00001eb394200"	"turquoise"
"Zm00001eb252890"	"turquoise"
"Zm00001eb175620"	"plum2"
"Zm00001eb402970"	"salmon"
"Zm00001eb042940"	"greenyellow"
"Zm00001eb172140"	"salmon"
"Zm00001eb344950"	"brown"
"Zm00001eb082030"	"blue"
"Zm00001eb282660"	"black"
"Zm00001eb286930"	"grey"
"Zm00001eb368290"	"blue"
"Zm00001eb067500"	"yellow"
"Zm00001eb129040"	"purple"
"Zm00001eb190580"	"blue"
"Zm00001eb241080"	"blue"
"Zm00001eb409700"	"magenta"
"Zm00001eb012930"	"turquoise"
"Zm00001eb066920"	"ivory"
"Zm00001eb100980"	"black"
"Zm00001eb104420"	"red"
"Zm00001eb018640"	"lightcyan"
"Zm00001eb073430"	"grey60"
"Zm00001eb212990"	"green"
"Zm00001eb304510"	"black"
"Zm00001eb350080"	"blue"
"Zm00001eb426060"	"black"
"Zm00001eb069580"	"black"
"Zm00001eb165000"	"green"
"Zm00001eb271600"	"brown"
"Zm00001eb056700"	"yellow"
"Zm00001eb186120"	"brown"
"Zm00001eb292660"	"red"
"Zm00001eb316540"	"blue"
"Zm00001eb328820"	"darkgreen"
"Zm00001eb287380"	"black"
"Zm00001eb284360"	"green"
"Zm00001eb379260"	"brown"
"Zm00001eb166870"	"blue"
"Zm00001eb190930"	"black"
"Zm00001eb041600"	"blue"
"Zm00001eb145210"	"yellow"
"Zm00001eb323140"	"brown"
"Zm00001eb196560"	"blue"
"Zm00001eb311810"	"green"
"Zm00001eb079590"	"blue"
"Zm00001eb258100"	"brown"
"Zm00001eb429350"	"purple"
"Zm00001eb194800"	"pink"
"Zm00001eb330990"	"red"
"Zm00001eb031850"	"turquoise"
"Zm00001eb045510"	"blue"
"Zm00001eb337640"	"blue"
"Zm00001eb049190"	"pink"
"Zm00001eb367810"	"pink"
"Zm00001eb412000"	"brown"
"Zm00001eb073480"	"turquoise"
"Zm00001eb085870"	"turquoise"
"Zm00001eb193930"	"magenta"
"Zm00001eb279790"	"yellow"
"Zm00001eb393930"	"pink"
"Zm00001eb254850"	"turquoise"
"Zm00001eb368340"	"blue"
"Zm00001eb215470"	"red"
"Zm00001eb332960"	"blue"
"Zm00001eb415680"	"yellow"
"Zm00001eb420050"	"darkgreen"
"Zm00001eb196880"	"darkmagenta"
"Zm00001eb062140"	"magenta"
"Zm00001eb066110"	"orange"
"Zm00001eb104990"	"turquoise"
"Zm00001eb221190"	"blue"
"Zm00001eb163810"	"blue"
"Zm00001eb260380"	"brown"
"Zm00001eb270470"	"greenyellow"
"Zm00001eb429080"	"darkslateblue"
"Zm00001eb082840"	"yellow"
"Zm00001eb244550"	"turquoise"
"Zm00001eb077100"	"green"
"Zm00001eb233800"	"blue"
"Zm00001eb013300"	"brown4"
"Zm00001eb095530"	"lightyellow"
"Zm00001eb180330"	"brown4"
"Zm00001eb032670"	"yellow"
"Zm00001eb155300"	"magenta"
"Zm00001eb221560"	"turquoise"
"Zm00001eb122170"	"orange"
"Zm00001eb365820"	"royalblue"
"Zm00001eb035710"	"salmon"
"Zm00001eb217310"	"yellow"
"Zm00001eb156910"	"floralwhite"
"Zm00001eb394190"	"magenta"
"Zm00001eb395260"	"darkgreen"
"Zm00001eb203200"	"yellow"
"Zm00001eb203380"	"blue"
"Zm00001eb232250"	"green"
"Zm00001eb330030"	"blue"
"Zm00001eb415620"	"turquoise"
"Zm00001eb297190"	"pink"
"Zm00001eb251030"	"turquoise"
"Zm00001eb411600"	"brown"
"Zm00001eb163480"	"blue"
"Zm00001eb139110"	"yellow"
"Zm00001eb159840"	"brown"
"Zm00001eb217440"	"blue"
"Zm00001eb230060"	"green"
"Zm00001eb240910"	"salmon"
"Zm00001eb286710"	"midnightblue"
"Zm00001eb327390"	"grey"
"Zm00001eb039920"	"brown"
"Zm00001eb118860"	"turquoise"
"Zm00001eb081330"	"green"
"Zm00001eb147940"	"pink"
"Zm00001eb260200"	"darkmagenta"
"Zm00001eb078960"	"lightyellow"
"Zm00001eb138800"	"purple"
"Zm00001eb237500"	"turquoise"
"Zm00001eb364740"	"darkgreen"
"Zm00001eb090980"	"brown"
"Zm00001eb377280"	"brown"
"Zm00001eb123140"	"black"
"Zm00001eb229730"	"yellow"
"Zm00001eb209350"	"paleturquoise"
"Zm00001eb246730"	"yellow"
"Zm00001eb306910"	"green"
"Zm00001eb057180"	"brown"
"Zm00001eb177330"	"royalblue"
"Zm00001eb182830"	"blue"
"Zm00001eb210360"	"red"
"Zm00001eb372600"	"pink"
"Zm00001eb120450"	"black"
"Zm00001eb215190"	"tan"
"Zm00001eb240120"	"turquoise"
"Zm00001eb049120"	"turquoise"
"Zm00001eb091230"	"greenyellow"
"Zm00001eb332450"	"blue"
"Zm00001eb335670"	"blue"
"Zm00001eb049310"	"darkslateblue"
"Zm00001eb193650"	"purple"
"Zm00001eb257520"	"green"
"Zm00001eb273580"	"brown"
"Zm00001eb430290"	"yellow"
"Zm00001eb096280"	"yellow"
"Zm00001eb313930"	"yellow"
"Zm00001eb333140"	"brown"
"Zm00001eb401230"	"turquoise"
"Zm00001eb199580"	"magenta"
"Zm00001eb219960"	"magenta"
"Zm00001eb001980"	"darkorange"
"Zm00001eb302210"	"plum2"
"Zm00001eb219280"	"magenta"
"Zm00001eb381290"	"blue"
"Zm00001eb123240"	"midnightblue"
"Zm00001eb151460"	"blue"
"Zm00001eb066010"	"turquoise"
"Zm00001eb170300"	"blue"
"Zm00001eb294220"	"blue"
"Zm00001eb337990"	"red"
"Zm00001eb097990"	"turquoise"
"Zm00001eb345750"	"turquoise"
"Zm00001eb075840"	"thistle2"
"Zm00001eb398620"	"tan"
"Zm00001eb107360"	"black"
"Zm00001eb119780"	"blue"
"Zm00001eb332000"	"turquoise"
"Zm00001eb228610"	"darkslateblue"
"Zm00001eb327870"	"magenta"
"Zm00001eb022330"	"purple"
"Zm00001eb069270"	"turquoise"
"Zm00001eb092040"	"magenta"
"Zm00001eb199430"	"red"
"Zm00001eb270950"	"black"
"Zm00001eb322310"	"royalblue"
"Zm00001eb413140"	"salmon"
"Zm00001eb106720"	"grey"
"Zm00001eb210750"	"brown"
"Zm00001eb219750"	"black"
"Zm00001eb365030"	"turquoise"
"Zm00001eb412990"	"darkturquoise"
"Zm00001eb426320"	"purple"
"Zm00001eb151150"	"brown"
"Zm00001eb169490"	"salmon"
"Zm00001eb213150"	"yellow"
"Zm00001eb219710"	"turquoise"
"Zm00001eb348850"	"green"
"Zm00001eb156820"	"brown"
"Zm00001eb433200"	"steelblue"
"Zm00001eb291290"	"pink"
"Zm00001eb025070"	"brown"
"Zm00001eb360010"	"green"
"Zm00001eb288120"	"brown"
"Zm00001eb003190"	"blue"
"Zm00001eb037280"	"tan"
"Zm00001eb155600"	"red"
"Zm00001eb184630"	"magenta"
"Zm00001eb334410"	"turquoise"
"Zm00001eb174590"	"black"
"Zm00001eb152160"	"mediumpurple3"
"Zm00001eb188700"	"salmon"
"Zm00001eb053300"	"darkmagenta"
"Zm00001eb200050"	"turquoise"
"Zm00001eb404750"	"turquoise"
"Zm00001eb022630"	"brown"
"Zm00001eb268520"	"salmon"
"Zm00001eb054240"	"black"
"Zm00001eb359560"	"turquoise"
"Zm00001eb365000"	"yellowgreen"
"Zm00001eb304130"	"green"
"Zm00001eb379150"	"midnightblue"
"Zm00001eb384240"	"salmon"
"Zm00001eb233960"	"greenyellow"
"Zm00001eb294560"	"black"
"Zm00001eb094560"	"brown"
"Zm00001eb231840"	"blue"
"Zm00001eb279830"	"turquoise"
"Zm00001eb431500"	"red"
"Zm00001eb250140"	"pink"
"Zm00001eb363470"	"royalblue"
"Zm00001eb203810"	"blue"
"Zm00001eb378170"	"green"
"Zm00001eb013700"	"magenta"
"Zm00001eb080420"	"brown"
"Zm00001eb211220"	"green"
"Zm00001eb116460"	"pink"
"Zm00001eb387250"	"turquoise"
"Zm00001eb109810"	"brown"
"Zm00001eb385620"	"greenyellow"
"Zm00001eb158040"	"steelblue"
"Zm00001eb046670"	"pink"
"Zm00001eb291170"	"turquoise"
"Zm00001eb352950"	"red"
"Zm00001eb018520"	"turquoise"
"Zm00001eb350030"	"turquoise"
"Zm00001eb403660"	"blue"
"Zm00001eb219200"	"grey60"
"Zm00001eb186770"	"darkgreen"
"Zm00001eb375840"	"green"
"Zm00001eb064270"	"blue"
"Zm00001eb148380"	"blue"
"Zm00001eb057420"	"green"
"Zm00001eb168870"	"grey60"
"Zm00001eb259490"	"darkorange"
"Zm00001eb266570"	"darkturquoise"
"Zm00001eb144410"	"turquoise"
"Zm00001eb201100"	"magenta"
"Zm00001eb164410"	"turquoise"
"Zm00001eb400060"	"blue"
"Zm00001eb428100"	"green"
"Zm00001eb125810"	"lightcyan"
"Zm00001eb212360"	"yellow"
"Zm00001eb151620"	"blue"
"Zm00001eb054920"	"green"
"Zm00001eb249840"	"brown"
"Zm00001eb383660"	"blue"
"Zm00001eb054430"	"purple"
"Zm00001eb118250"	"yellow"
"Zm00001eb026700"	"turquoise"
"Zm00001eb300760"	"blue"
"Zm00001eb314090"	"blue"
"Zm00001eb108970"	"darkred"
"Zm00001eb315350"	"darkolivegreen"
"Zm00001eb394650"	"greenyellow"
"Zm00001eb051090"	"yellow"
"Zm00001eb113050"	"mediumpurple3"
"Zm00001eb141450"	"black"
"Zm00001eb151890"	"pink"
"Zm00001eb243510"	"red"
"Zm00001eb320580"	"skyblue"
"Zm00001eb372230"	"blue"
"Zm00001eb278600"	"turquoise"
"Zm00001eb374280"	"blue"
"Zm00001eb030190"	"brown"
"Zm00001eb318200"	"red"
"Zm00001eb339890"	"magenta"
"Zm00001eb250960"	"midnightblue"
"Zm00001eb314830"	"pink"
"Zm00001eb006720"	"grey60"
"Zm00001eb009580"	"grey60"
"Zm00001eb217070"	"grey"
"Zm00001eb432780"	"sienna3"
"Zm00001eb122530"	"thistle1"
"Zm00001eb232700"	"black"
"Zm00001eb242610"	"blue"
"Zm00001eb352860"	"red"
"Zm00001eb029690"	"blue"
"Zm00001eb212060"	"turquoise"
"Zm00001eb269180"	"yellow"
"Zm00001eb289550"	"green"
"Zm00001eb428030"	"magenta"
"Zm00001eb122380"	"red"
"Zm00001eb315770"	"blue"
"Zm00001eb366820"	"blue"
"Zm00001eb012870"	"turquoise"
"Zm00001eb047070"	"turquoise"
"Zm00001eb252090"	"blue"
"Zm00001eb281180"	"turquoise"
"Zm00001eb393990"	"brown"
"Zm00001eb018120"	"lightgreen"
"Zm00001eb033100"	"turquoise"
"Zm00001eb124830"	"salmon"
"Zm00001eb154570"	"brown"
"Zm00001eb234530"	"brown"
"Zm00001eb283400"	"grey"
"Zm00001eb329660"	"blue"
"Zm00001eb073750"	"grey"
"Zm00001eb248630"	"magenta"
"Zm00001eb221140"	"tan"
"Zm00001eb336670"	"lightgreen"
"Zm00001eb308210"	"turquoise"
"Zm00001eb305450"	"brown"
"Zm00001eb419700"	"yellow"
"Zm00001eb188840"	"turquoise"
"Zm00001eb244070"	"black"
"Zm00001eb156010"	"yellow"
"Zm00001eb138040"	"pink"
"Zm00001eb069310"	"yellow"
"Zm00001eb144300"	"turquoise"
"Zm00001eb275000"	"red"
"Zm00001eb325900"	"black"
"Zm00001eb207010"	"lightgreen"
"Zm00001eb207640"	"yellow"
"Zm00001eb113950"	"turquoise"
"Zm00001eb158930"	"green"
"Zm00001eb204900"	"red"
"Zm00001eb176810"	"purple"
"Zm00001eb254900"	"salmon"
"Zm00001eb094160"	"red"
"Zm00001eb195970"	"greenyellow"
"Zm00001eb151310"	"green"
"Zm00001eb425930"	"turquoise"
"Zm00001eb019630"	"grey"
"Zm00001eb124470"	"grey"
"Zm00001eb214310"	"magenta"
"Zm00001eb335340"	"purple"
"Zm00001eb420910"	"turquoise"
"Zm00001eb108950"	"red"
"Zm00001eb144120"	"purple"
"Zm00001eb306480"	"grey60"
"Zm00001eb311010"	"greenyellow"
"Zm00001eb105290"	"grey"
"Zm00001eb152270"	"brown"
"Zm00001eb154800"	"green"
"Zm00001eb260730"	"magenta"
"Zm00001eb170360"	"red"
"Zm00001eb334460"	"grey60"
"Zm00001eb053210"	"midnightblue"
"Zm00001eb224110"	"brown"
"Zm00001eb345230"	"black"
"Zm00001eb351950"	"brown"
"Zm00001eb258900"	"red"
"Zm00001eb350760"	"orange"
"Zm00001eb211660"	"grey"
"Zm00001eb315130"	"black"
"Zm00001eb367490"	"turquoise"
"Zm00001eb415510"	"brown"
"Zm00001eb314810"	"green"
"Zm00001eb397910"	"brown"
"Zm00001eb297970"	"brown"
"Zm00001eb161340"	"turquoise"
"Zm00001eb339350"	"green"
"Zm00001eb342040"	"tan"
"Zm00001eb431840"	"darkturquoise"
"Zm00001eb294020"	"grey60"
"Zm00001eb046690"	"yellow"
"Zm00001eb043060"	"purple"
"Zm00001eb410060"	"green"
"Zm00001eb380880"	"brown"
"Zm00001eb081700"	"brown"
"Zm00001eb187410"	"blue"
"Zm00001eb203130"	"black"
"Zm00001eb377290"	"yellow"
"Zm00001eb056580"	"turquoise"
"Zm00001eb257380"	"brown"
"Zm00001eb274700"	"red"
"Zm00001eb413940"	"blue"
"Zm00001eb078890"	"turquoise"
"Zm00001eb208780"	"blue"
"Zm00001eb232560"	"purple"
"Zm00001eb284280"	"brown"
"Zm00001eb348990"	"grey"
"Zm00001eb379320"	"red"
"Zm00001eb095500"	"red"
"Zm00001eb293670"	"royalblue"
"Zm00001eb369080"	"grey"
"Zm00001eb071120"	"blue"
"Zm00001eb351340"	"blue"
"Zm00001eb414720"	"blue"
"Zm00001eb265640"	"cyan"
"Zm00001eb271970"	"green"
"Zm00001eb276750"	"turquoise"
"Zm00001eb241300"	"black"
"Zm00001eb007270"	"yellowgreen"
"Zm00001eb225370"	"yellow"
"Zm00001eb001200"	"purple"
"Zm00001eb147890"	"blue"
"Zm00001eb234200"	"grey"
"Zm00001eb280750"	"yellow"
"Zm00001eb318230"	"darkmagenta"
"Zm00001eb356360"	"pink"
"Zm00001eb377770"	"salmon"
"Zm00001eb386280"	"turquoise"
"Zm00001eb043690"	"turquoise"
"Zm00001eb328470"	"black"
"Zm00001eb020620"	"yellow"
"Zm00001eb047930"	"green"
"Zm00001eb091300"	"blue"
"Zm00001eb161360"	"blue"
"Zm00001eb183500"	"black"
"Zm00001eb353280"	"grey"
"Zm00001eb057210"	"pink"
"Zm00001eb125230"	"greenyellow"
"Zm00001eb152100"	"turquoise"
"Zm00001eb210890"	"red"
"Zm00001eb329130"	"red"
"Zm00001eb394910"	"yellow"
"Zm00001eb079910"	"green"
"Zm00001eb099490"	"blue"
"Zm00001eb142350"	"green"
"Zm00001eb189940"	"skyblue"
"Zm00001eb320950"	"brown"
"Zm00001eb078790"	"turquoise"
"Zm00001eb272690"	"turquoise"
"Zm00001eb128300"	"brown"
"Zm00001eb007470"	"black"
"Zm00001eb008890"	"pink"
"Zm00001eb289630"	"green"
"Zm00001eb390860"	"grey60"
"Zm00001eb064020"	"yellow"
"Zm00001eb299980"	"skyblue"
"Zm00001eb267620"	"blue"
"Zm00001eb381980"	"brown"
"Zm00001eb033640"	"pink"
"Zm00001eb142610"	"brown"
"Zm00001eb407690"	"yellow"
"Zm00001eb059790"	"yellow"
"Zm00001eb113870"	"blue"
"Zm00001eb206300"	"purple"
"Zm00001eb244600"	"blue"
"Zm00001eb327640"	"salmon"
"Zm00001eb022130"	"tan"
"Zm00001eb036330"	"turquoise"
"Zm00001eb174450"	"grey"
"Zm00001eb287290"	"red"
"Zm00001eb004540"	"magenta"
"Zm00001eb231010"	"tan"
"Zm00001eb027100"	"greenyellow"
"Zm00001eb078870"	"black"
"Zm00001eb312000"	"blue"
"Zm00001eb092260"	"blue"
"Zm00001eb136170"	"midnightblue"
"Zm00001eb140580"	"pink"
"Zm00001eb413890"	"green"
"Zm00001eb079610"	"turquoise"
"Zm00001eb383980"	"darkturquoise"
"Zm00001eb433680"	"darkslateblue"
"Zm00001eb118900"	"greenyellow"
"Zm00001eb394770"	"floralwhite"
"Zm00001eb416410"	"darkred"
"Zm00001eb071400"	"turquoise"
"Zm00001eb085950"	"brown"
"Zm00001eb126330"	"darkred"
"Zm00001eb388680"	"magenta"
"Zm00001eb176050"	"red"
"Zm00001eb008710"	"plum2"
"Zm00001eb065560"	"pink"
"Zm00001eb152510"	"green"
"Zm00001eb232160"	"grey"
"Zm00001eb273960"	"brown"
"Zm00001eb034710"	"turquoise"
"Zm00001eb102780"	"black"
"Zm00001eb125120"	"black"
"Zm00001eb186940"	"lightcyan"
"Zm00001eb258830"	"black"
"Zm00001eb402310"	"turquoise"
"Zm00001eb429910"	"turquoise"
"Zm00001eb121390"	"darkgreen"
"Zm00001eb345020"	"red"
"Zm00001eb084530"	"yellowgreen"
"Zm00001eb173380"	"magenta"
"Zm00001eb048090"	"blue"
"Zm00001eb067490"	"darkgrey"
"Zm00001eb163970"	"greenyellow"
"Zm00001eb255040"	"white"
"Zm00001eb347600"	"red"
"Zm00001eb028490"	"blue"
"Zm00001eb335630"	"skyblue"
"Zm00001eb368150"	"darkorange"
"Zm00001eb338890"	"purple"
"Zm00001eb379020"	"blue"
"Zm00001eb230760"	"greenyellow"
"Zm00001eb271820"	"midnightblue"
"Zm00001eb317930"	"grey"
"Zm00001eb010410"	"blue"
"Zm00001eb012550"	"turquoise"
"Zm00001eb138850"	"red"
"Zm00001eb257060"	"turquoise"
"Zm00001eb348670"	"magenta"
"Zm00001eb259260"	"cyan"
"Zm00001eb126950"	"yellow"
"Zm00001eb168520"	"blue"
"Zm00001eb366780"	"red"
"Zm00001eb007310"	"darkturquoise"
"Zm00001eb108780"	"turquoise"
"Zm00001eb126370"	"turquoise"
"Zm00001eb163160"	"blue"
"Zm00001eb286490"	"black"
"Zm00001eb424970"	"blue"
"Zm00001eb201150"	"lightcyan"
"Zm00001eb390630"	"turquoise"
"Zm00001eb428540"	"midnightblue"
"Zm00001eb191700"	"green"
"Zm00001eb304930"	"darkturquoise"
"Zm00001eb197580"	"green"
"Zm00001eb253220"	"darkred"
"Zm00001eb386650"	"red"
"Zm00001eb198470"	"lightyellow"
"Zm00001eb322600"	"purple"
"Zm00001eb389290"	"turquoise"
"Zm00001eb390960"	"blue"
"Zm00001eb238680"	"green"
"Zm00001eb195650"	"tan"
"Zm00001eb203860"	"green"
"Zm00001eb279750"	"grey"
"Zm00001eb398800"	"blue"
"Zm00001eb020320"	"turquoise"
"Zm00001eb241510"	"yellow"
"Zm00001eb097290"	"lightgreen"
"Zm00001eb019840"	"sienna3"
"Zm00001eb056730"	"blue"
"Zm00001eb060110"	"green"
"Zm00001eb064520"	"red"
"Zm00001eb252380"	"pink"
"Zm00001eb008720"	"black"
"Zm00001eb207900"	"midnightblue"
"Zm00001eb231150"	"yellowgreen"
"Zm00001eb312350"	"yellow"
"Zm00001eb425300"	"brown"
"Zm00001eb040510"	"brown"
"Zm00001eb107690"	"yellow"
"Zm00001eb001840"	"purple"
"Zm00001eb122970"	"black"
"Zm00001eb135320"	"green"
"Zm00001eb171100"	"black"
"Zm00001eb216380"	"turquoise"
"Zm00001eb028020"	"turquoise"
"Zm00001eb148310"	"darkgreen"
"Zm00001eb077990"	"black"
"Zm00001eb127150"	"blue"
"Zm00001eb044810"	"brown"
"Zm00001eb271530"	"yellow"
"Zm00001eb413110"	"blue"
"Zm00001eb280210"	"pink"
"Zm00001eb408100"	"blue"
"Zm00001eb185080"	"red"
"Zm00001eb315930"	"red"
"Zm00001eb417120"	"grey60"
"Zm00001eb138550"	"sienna3"
"Zm00001eb213830"	"lightgreen"
"Zm00001eb012180"	"pink"
"Zm00001eb071240"	"blue"
"Zm00001eb104260"	"red"
"Zm00001eb386970"	"lightyellow"
"Zm00001eb304520"	"turquoise"
"Zm00001eb371830"	"brown4"
"Zm00001eb052200"	"royalblue"
"Zm00001eb154140"	"blue"
"Zm00001eb246580"	"turquoise"
"Zm00001eb332610"	"darkred"
"Zm00001eb113900"	"turquoise"
"Zm00001eb140400"	"red"
"Zm00001eb050790"	"grey"
"Zm00001eb155890"	"grey"
"Zm00001eb215580"	"tan"
"Zm00001eb309620"	"green"
"Zm00001eb389480"	"lightgreen"
"Zm00001eb017060"	"black"
"Zm00001eb089230"	"turquoise"
"Zm00001eb102260"	"green"
"Zm00001eb381220"	"magenta"
"Zm00001eb202220"	"red"
"Zm00001eb257510"	"pink"
"Zm00001eb311490"	"turquoise"
"Zm00001eb157790"	"green"
"Zm00001eb423420"	"turquoise"
"Zm00001eb106940"	"lightyellow"
"Zm00001eb244180"	"tan"
"Zm00001eb410900"	"yellow"
"Zm00001eb230930"	"blue"
"Zm00001eb389570"	"yellowgreen"
"Zm00001eb423920"	"turquoise"
"Zm00001eb089070"	"purple"
"Zm00001eb125730"	"yellow"
"Zm00001eb299520"	"cyan"
"Zm00001eb195550"	"turquoise"
"Zm00001eb265990"	"lightcyan1"
"Zm00001eb376890"	"pink"
"Zm00001eb395100"	"midnightblue"
"Zm00001eb030530"	"lightsteelblue1"
"Zm00001eb151940"	"green"
"Zm00001eb337900"	"turquoise"
"Zm00001eb310330"	"red"
"Zm00001eb261200"	"pink"
"Zm00001eb113530"	"turquoise"
"Zm00001eb116590"	"yellow"
"Zm00001eb248940"	"green"
"Zm00001eb342010"	"red"
"Zm00001eb394260"	"lightcyan1"
"Zm00001eb246750"	"magenta"
"Zm00001eb382660"	"darkgreen"
"Zm00001eb421370"	"violet"
"Zm00001eb070450"	"turquoise"
"Zm00001eb407120"	"saddlebrown"
"Zm00001eb059970"	"blue"
"Zm00001eb128340"	"blue"
"Zm00001eb402740"	"pink"
"Zm00001eb311390"	"blue"
"Zm00001eb373050"	"yellow"
"Zm00001eb089480"	"brown"
"Zm00001eb131520"	"turquoise"
"Zm00001eb160710"	"red"
"Zm00001eb228580"	"yellow"
"Zm00001eb294180"	"green"
"Zm00001eb314860"	"brown"
"Zm00001eb346400"	"green"
"Zm00001eb022180"	"blue"
"Zm00001eb384810"	"darkorange"
"Zm00001eb412610"	"lightgreen"
"Zm00001eb002560"	"yellow"
"Zm00001eb093670"	"turquoise"
"Zm00001eb415210"	"red"
"Zm00001eb430750"	"yellow"
"Zm00001eb169480"	"brown"
"Zm00001eb184010"	"grey60"
"Zm00001eb215480"	"yellow"
"Zm00001eb305390"	"grey"
"Zm00001eb323970"	"turquoise"
"Zm00001eb373070"	"brown"
"Zm00001eb098540"	"magenta"
"Zm00001eb305860"	"blue"
"Zm00001eb321400"	"yellow"
"Zm00001eb209010"	"brown"
"Zm00001eb390690"	"green"
"Zm00001eb100190"	"pink"
"Zm00001eb124420"	"blue"
"Zm00001eb215510"	"salmon"
"Zm00001eb320210"	"steelblue"
"Zm00001eb329860"	"salmon"
"Zm00001eb198430"	"yellow"
"Zm00001eb086000"	"blue"
"Zm00001eb189060"	"darkolivegreen"
"Zm00001eb328900"	"darkgreen"
"Zm00001eb043900"	"yellow"
"Zm00001eb268530"	"turquoise"
"Zm00001eb361120"	"lightgreen"
"Zm00001eb043750"	"blue"
"Zm00001eb104050"	"blue"
"Zm00001eb231500"	"green"
"Zm00001eb270010"	"yellow"
"Zm00001eb322560"	"salmon"
"Zm00001eb328440"	"red"
"Zm00001eb024680"	"greenyellow"
"Zm00001eb107540"	"turquoise"
"Zm00001eb145530"	"darkolivegreen"
"Zm00001eb220700"	"paleturquoise"
"Zm00001eb294080"	"magenta"
"Zm00001eb322240"	"brown"
"Zm00001eb185530"	"red"
"Zm00001eb295350"	"turquoise"
"Zm00001eb329840"	"black"
"Zm00001eb380460"	"red"
"Zm00001eb418840"	"blue"
"Zm00001eb052100"	"red"
"Zm00001eb146460"	"yellow"
"Zm00001eb206700"	"greenyellow"
"Zm00001eb304680"	"turquoise"
"Zm00001eb113740"	"green"
"Zm00001eb031690"	"salmon"
"Zm00001eb059100"	"red"
"Zm00001eb005690"	"midnightblue"
"Zm00001eb226720"	"blue"
"Zm00001eb311780"	"green"
