ENSEMBL_GeneID,C_6_Tol_1,C_6_Tol_2,T_6_Tol_1,T_6_Tol_2
Zm00001eb234420,1,4,2,2
Zm00001eb234430,0,0,0,0
Zm00001eb234440,3,1,0,2
Zm00001eb234450,3,2,4,1
Zm00001eb234460,0,0,0,0
Zm00001eb234470,1,3,1,0
Zm00001eb234480,6,2,1,1
Zm00001eb234490,143,140,178,176
Zm00001eb234500,137,154,147,178
Zm00001eb234510,212,197,362,354
Zm00001eb234530,185,178,151,150
Zm00001eb234540,2,4,4,6
Zm00001eb234560,6,1,0,0
Zm00001eb234570,4,1,9,3
Zm00001eb234580,6,7,2,0
Zm00001eb234590,1,0,0,0
Zm00001eb234600,454,433,391,342
Zm00001eb234610,114,135,99,127
Zm00001eb234620,225,232,207,186
Zm00001eb234630,9,16,11,12
Zm00001eb234640,10,9,4,2
Zm00001eb234650,18,13,23,18
Zm00001eb234660,285,265,299,268
Zm00001eb234680,1130,1119,1386,1341
Zm00001eb234690,220,259,311,325
Zm00001eb234720,7,9,14,6
Zm00001eb234730,5259,5211,8169,8455
Zm00001eb234750,128,154,147,127
Zm00001eb234760,0,0,0,0
Zm00001eb234770,13,10,29,11
Zm00001eb234780,0,3,3,4
Zm00001eb234790,222,226,153,178
Zm00001eb234800,0,0,0,0
Zm00001eb234810,21,23,17,17
Zm00001eb234820,0,0,0,0
Zm00001eb234830,45,50,51,58
Zm00001eb234840,0,0,1,0
Zm00001eb234850,103,107,145,136
Zm00001eb234860,118,126,123,120
Zm00001eb234870,133,136,99,96
Zm00001eb234890,0,0,0,0
Zm00001eb234900,15,17,18,20
Zm00001eb234910,0,0,0,0
Zm00001eb234920,587,559,882,836
Zm00001eb234930,178,158,89,77
Zm00001eb234940,2,1,0,2
Zm00001eb234950,21,10,17,13
Zm00001eb234960,164,163,211,224
Zm00001eb234970,38,42,52,52
Zm00001eb234980,425,367,465,418
Zm00001eb234990,0,0,1,0
Zm00001eb235000,73,64,142,131
Zm00001eb235010,0,3,1,0
Zm00001eb235030,0,0,0,0
Zm00001eb235050,10,14,26,18
Zm00001eb235060,14,11,20,17
Zm00001eb235070,91,130,82,76
Zm00001eb235080,0,0,1,4
Zm00001eb235090,0,0,0,0
Zm00001eb235100,0,0,0,0
Zm00001eb235110,10,16,12,13
Zm00001eb235120,0,0,0,0
Zm00001eb235130,0,0,0,0
Zm00001eb235140,1,0,0,0
Zm00001eb235160,0,0,0,0
Zm00001eb235170,0,0,0,0
Zm00001eb235180,0,1,0,0
Zm00001eb235190,0,0,0,0
Zm00001eb235200,998,917,1208,1189
Zm00001eb235210,0,0,0,0
Zm00001eb235220,0,0,0,0
Zm00001eb235230,69,49,53,41
Zm00001eb235240,248,264,318,312
Zm00001eb235250,3,3,0,0
Zm00001eb235260,288,231,293,320
Zm00001eb235270,220,223,220,214
Zm00001eb235280,16,27,26,25
Zm00001eb235290,0,0,0,0
Zm00001eb235300,0,0,0,2
Zm00001eb235310,0,0,0,1
Zm00001eb235320,582,626,652,627
Zm00001eb235330,2194,2217,2240,2257
Zm00001eb235350,18,20,3,9
Zm00001eb235360,89,87,78,109
Zm00001eb235370,275,243,221,199
Zm00001eb235380,0,0,0,0
Zm00001eb235390,0,0,0,0
Zm00001eb235400,709,693,989,1013
Zm00001eb235410,3,11,2,3
Zm00001eb235420,95,120,124,135
Zm00001eb235430,0,0,0,0
Zm00001eb235440,0,0,0,0
Zm00001eb235450,652,591,842,825
Zm00001eb235460,76,82,56,77
Zm00001eb235470,34,54,48,57
Zm00001eb235490,46,44,124,133
Zm00001eb235510,106,112,633,609
Zm00001eb235530,43,46,61,76
Zm00001eb235540,0,0,0,0
Zm00001eb235570,0,0,1,0
Zm00001eb235580,185,224,213,228
Zm00001eb235590,15,13,13,14
Zm00001eb235600,0,1,1,1
Zm00001eb235610,0,0,0,0
Zm00001eb235620,1260,1287,1847,1859
Zm00001eb235630,62,67,96,88
Zm00001eb235640,38,27,13,13
Zm00001eb235660,2,3,2,4
Zm00001eb235670,0,1,0,0
Zm00001eb235700,542,614,761,764
Zm00001eb235710,105,145,124,118
Zm00001eb235720,2,1,0,0
Zm00001eb235730,0,0,0,0
Zm00001eb235740,10,13,4,6
Zm00001eb235750,15,19,10,8
Zm00001eb235770,3,0,2,2
Zm00001eb235780,4,3,0,2
Zm00001eb235790,357,321,321,320
Zm00001eb235800,191,187,249,274
Zm00001eb235810,1410,1548,1873,1809
Zm00001eb235830,5,4,7,2
Zm00001eb235840,646,586,966,1037
Zm00001eb235850,97,133,114,69
Zm00001eb235860,259,260,360,349
Zm00001eb235870,0,0,0,0
Zm00001eb235880,1989,1929,3652,3496
Zm00001eb235890,0,0,1,1
Zm00001eb235920,80,97,55,56
Zm00001eb235930,139,135,197,219
Zm00001eb235940,6,2,4,10
Zm00001eb235950,28,27,1,2
Zm00001eb235960,0,0,0,0
Zm00001eb235970,253,221,414,385
Zm00001eb235980,630,683,877,890
Zm00001eb235990,0,0,1,1
Zm00001eb236020,0,0,0,0
Zm00001eb236030,0,0,0,0
Zm00001eb236040,4,3,0,0
Zm00001eb236050,0,1,0,0
Zm00001eb236060,6,0,2,2
Zm00001eb236070,281,284,375,380
Zm00001eb236090,10,8,7,6
Zm00001eb236100,0,1,0,0
Zm00001eb236120,13,18,17,16
Zm00001eb236130,85,74,86,72
Zm00001eb236140,550,582,626,583
Zm00001eb236160,1111,1127,1174,1141
Zm00001eb236170,0,0,0,0
Zm00001eb236180,0,0,0,0
Zm00001eb236190,0,0,0,0
Zm00001eb236200,0,0,0,0
Zm00001eb236210,0,0,0,0
Zm00001eb236220,0,0,0,0
Zm00001eb236230,0,0,0,0
Zm00001eb236240,0,0,0,0
Zm00001eb236250,0,0,0,0
Zm00001eb236260,0,0,0,0
Zm00001eb236270,343,413,441,434
Zm00001eb236280,0,0,0,0
Zm00001eb236290,0,0,0,0
Zm00001eb236300,0,1,0,0
Zm00001eb236310,3,4,3,5
Zm00001eb236320,327,302,239,232
Zm00001eb236330,7,16,11,6
Zm00001eb236340,249,230,368,374
Zm00001eb236360,1142,1089,1322,1276
Zm00001eb236370,262,281,421,402
Zm00001eb236380,56,60,77,81
Zm00001eb236390,4,0,0,0
Zm00001eb236400,0,0,0,0
Zm00001eb236410,753,710,720,680
Zm00001eb236430,9659,9761,8427,8359
Zm00001eb236440,135,141,61,87
Zm00001eb236450,2797,2781,3825,3784
Zm00001eb236460,2,0,0,0
Zm00001eb236470,0,0,0,0
Zm00001eb236480,1,0,1,0
Zm00001eb236490,160,130,171,149
Zm00001eb236500,0,2,2,8
Zm00001eb236510,158,163,283,321
Zm00001eb236520,305,269,483,447
Zm00001eb236530,0,0,0,0
Zm00001eb236550,4,3,5,10
Zm00001eb236560,0,0,0,0
Zm00001eb236570,0,1,0,0
Zm00001eb236580,4,1,0,0
Zm00001eb236590,0,0,0,0
Zm00001eb236600,0,0,0,0
Zm00001eb236610,0,0,0,0
Zm00001eb236620,2,1,1,0
Zm00001eb236630,1,0,0,0
Zm00001eb236640,25,25,5,4
Zm00001eb236650,1244,1278,1949,1825
Zm00001eb236660,2,0,0,0
Zm00001eb236670,0,0,3,0
Zm00001eb236680,650,606,520,565
Zm00001eb236690,1,2,0,0
Zm00001eb236700,111,139,111,132
Zm00001eb236720,0,0,0,0
Zm00001eb236730,3,4,2,7
Zm00001eb236740,1,0,0,1
Zm00001eb236750,0,0,0,0
Zm00001eb236770,3,0,2,0
Zm00001eb236780,0,0,0,0
Zm00001eb236790,4,4,0,0
Zm00001eb236820,73,87,116,125
Zm00001eb236830,57,68,83,100
Zm00001eb236840,269,250,209,207
Zm00001eb236850,148,106,238,267
Zm00001eb236860,205,221,323,349
Zm00001eb236870,0,0,0,0
Zm00001eb236880,144,184,243,210
Zm00001eb236900,562,527,534,422
Zm00001eb236910,524,521,703,712
Zm00001eb236930,0,1,2,2
Zm00001eb236940,0,0,0,0
Zm00001eb236950,0,0,0,0
Zm00001eb236960,9,8,13,7
Zm00001eb236970,0,0,0,0
Zm00001eb236980,128,120,77,69
Zm00001eb236990,419,468,576,571
Zm00001eb237000,1,0,0,0
Zm00001eb237010,2,2,8,7
Zm00001eb237020,240,242,310,361
Zm00001eb237030,7,1,1,1
Zm00001eb237040,824,823,1122,1187
Zm00001eb237050,2117,2083,3001,2958
Zm00001eb237060,16,16,5,7
Zm00001eb237080,1,0,0,1
Zm00001eb237090,905,919,1158,1195
Zm00001eb237100,33,48,33,49
Zm00001eb237110,35,34,53,33
Zm00001eb237120,60,64,110,90
Zm00001eb237130,0,0,0,0
Zm00001eb237140,0,0,0,0
Zm00001eb237150,0,0,0,0
Zm00001eb237160,556,544,850,887
Zm00001eb237170,185,178,243,204
Zm00001eb237180,69,81,100,108
Zm00001eb237190,172,198,196,171
Zm00001eb237200,252,258,487,504
Zm00001eb237210,113,124,123,135
Zm00001eb237220,0,1,0,0
Zm00001eb237230,0,2,2,0
Zm00001eb237240,895,961,1979,2053
Zm00001eb237250,0,1,0,0
Zm00001eb237260,98,73,90,121
Zm00001eb237270,191,198,233,239
Zm00001eb237290,111,129,154,160
Zm00001eb237300,0,0,0,0
Zm00001eb237310,17,21,12,18
Zm00001eb237320,1,0,0,0
Zm00001eb237340,60,75,70,59
Zm00001eb237370,0,0,0,0
Zm00001eb237380,71,55,78,78
Zm00001eb237390,2243,2280,2745,2745
Zm00001eb237400,0,0,0,1
Zm00001eb237410,1,0,0,0
Zm00001eb237430,434,405,709,727
Zm00001eb237440,39,41,20,22
Zm00001eb237460,279,256,235,240
Zm00001eb237470,21,37,15,34
Zm00001eb237480,387,383,442,415
Zm00001eb237490,0,0,0,0
Zm00001eb237500,120,117,129,139
Zm00001eb237510,158,166,128,140
Zm00001eb237520,16,26,4,14
Zm00001eb237530,4,3,1,5
Zm00001eb237540,0,0,0,0
Zm00001eb237550,6,5,3,7
Zm00001eb237560,2,2,4,8
Zm00001eb237570,421,447,247,234
Zm00001eb237580,155,173,257,240
Zm00001eb237590,4,2,1,3
Zm00001eb237600,27,26,58,59
Zm00001eb237610,0,0,0,0
Zm00001eb237620,0,0,0,0
Zm00001eb237630,0,3,1,1
Zm00001eb237640,178,251,257,293
Zm00001eb237650,1074,1090,1556,1518
Zm00001eb237660,1,0,0,0
Zm00001eb237670,0,0,0,0
Zm00001eb237680,549,570,463,483
Zm00001eb237690,6,10,10,13
Zm00001eb237700,90,91,72,110
Zm00001eb237710,0,0,0,0
Zm00001eb237720,133,128,134,149
Zm00001eb237730,0,0,0,0
Zm00001eb237750,656,658,515,471
Zm00001eb237760,188,220,301,330
Zm00001eb237770,0,0,0,0
Zm00001eb237800,0,0,0,0
Zm00001eb237810,110,107,114,137
Zm00001eb237820,26,38,17,11
Zm00001eb237830,0,0,0,0
Zm00001eb237840,20,33,37,59
Zm00001eb237850,0,2,0,0
Zm00001eb237860,0,1,2,2
Zm00001eb237870,4,1,0,4
Zm00001eb237880,261,251,520,499
Zm00001eb237890,410,394,669,671
Zm00001eb237900,20,34,35,18
Zm00001eb237910,594,653,361,401
Zm00001eb237920,517,460,542,623
Zm00001eb237930,60,70,46,64
Zm00001eb237940,0,0,0,0
Zm00001eb237950,18,17,11,8
Zm00001eb237960,3311,3259,503,470
Zm00001eb237970,0,0,0,0
Zm00001eb237980,405,413,282,326
Zm00001eb237990,0,2,2,2
Zm00001eb238000,146,165,217,211
Zm00001eb238010,67,100,111,103
Zm00001eb238020,273,238,182,186
Zm00001eb238030,164,148,63,65
Zm00001eb238050,305,305,329,334
Zm00001eb238060,278,302,380,384
Zm00001eb238070,8,8,25,30
Zm00001eb238080,420,485,749,760
Zm00001eb238100,0,0,0,0
Zm00001eb238110,9,8,2,5
Zm00001eb238120,180,202,256,239
Zm00001eb238130,0,0,0,0
Zm00001eb238140,8,8,7,9
Zm00001eb238150,0,0,0,0
Zm00001eb238160,309,330,597,602
Zm00001eb238170,248,216,165,184
Zm00001eb238180,1,1,0,0
Zm00001eb238190,11,6,1,0
Zm00001eb238200,0,0,0,0
Zm00001eb238210,23,30,13,17
Zm00001eb238220,0,0,0,0
Zm00001eb238230,530,566,865,932
Zm00001eb238250,214,209,286,247
Zm00001eb238260,1,1,0,5
Zm00001eb238270,22,27,22,27
Zm00001eb238280,3,3,0,0
Zm00001eb238290,31,27,18,15
Zm00001eb238300,70,66,89,87
Zm00001eb238320,120,102,145,145
Zm00001eb238330,971,965,790,785
Zm00001eb238340,305,268,214,227
Zm00001eb238350,31,28,47,52
Zm00001eb238360,0,1,0,0
Zm00001eb238370,621,629,492,519
Zm00001eb238380,17,21,12,16
Zm00001eb238390,209,166,55,68
Zm00001eb238400,31,33,20,16
Zm00001eb238420,0,2,0,0
Zm00001eb238430,0,0,0,0
Zm00001eb238440,11,2,0,2
Zm00001eb238450,3,0,0,0
Zm00001eb238460,214,200,237,229
Zm00001eb238470,0,2,2,5
Zm00001eb238490,0,0,0,0
Zm00001eb238500,0,0,0,0
Zm00001eb238510,0,0,0,0
Zm00001eb238520,0,0,0,0
Zm00001eb238530,0,0,0,0
Zm00001eb238540,0,0,1,0
Zm00001eb238550,5,3,15,7
Zm00001eb238560,19,16,22,24
Zm00001eb238570,355,340,361,340
Zm00001eb238590,129,138,146,150
Zm00001eb238600,11,15,13,6
Zm00001eb238610,965,884,1728,1722
Zm00001eb238620,20,6,8,16
Zm00001eb238630,0,1,0,0
Zm00001eb238650,311,349,530,527
Zm00001eb238660,637,561,486,498
Zm00001eb238670,5794,5780,6692,6647
Zm00001eb238680,163,194,138,116
Zm00001eb238690,0,0,0,0
Zm00001eb238700,7,4,1,1
Zm00001eb238710,34,38,31,31
Zm00001eb238720,8,2,0,5
Zm00001eb238730,239,228,478,475
Zm00001eb238740,0,0,0,0
Zm00001eb238750,4,1,0,0
Zm00001eb238760,60,64,80,93
Zm00001eb238770,141,150,82,85
Zm00001eb238780,277,308,241,270
Zm00001eb238790,164,147,116,144
Zm00001eb238800,551,623,438,415
Zm00001eb238820,833,912,1140,1253
Zm00001eb238830,0,0,0,0
Zm00001eb238850,2,5,0,1
Zm00001eb238870,24,33,15,16
Zm00001eb238880,0,0,0,0
Zm00001eb238890,175,190,277,246
Zm00001eb238900,1378,1524,2804,2857
Zm00001eb238910,0,0,0,0
Zm00001eb238920,0,0,0,0
Zm00001eb238930,2496,2555,4336,4174
Zm00001eb238940,135,153,238,233
Zm00001eb238960,0,0,0,0
Zm00001eb238970,0,0,0,0
Zm00001eb238980,0,0,0,0
Zm00001eb238990,3,2,1,2
Zm00001eb239000,42,47,57,62
Zm00001eb239020,152,147,81,82
Zm00001eb239030,0,0,0,0
Zm00001eb239040,34,44,65,59
Zm00001eb239050,169,164,141,147
Zm00001eb239060,0,0,0,0
Zm00001eb239070,636,648,757,738
Zm00001eb239090,41,49,73,93
Zm00001eb239100,0,0,0,0
Zm00001eb239110,0,0,0,0
Zm00001eb239130,313,320,293,313
Zm00001eb239140,0,0,0,0
Zm00001eb239160,1,0,0,0
Zm00001eb239170,632,616,531,558
Zm00001eb239180,1,0,0,4
Zm00001eb239190,1,1,2,2
Zm00001eb239210,148,134,189,213
Zm00001eb239220,0,0,0,0
Zm00001eb239230,0,0,0,0
Zm00001eb239250,0,0,0,0
Zm00001eb239260,1,1,1,3
Zm00001eb239270,0,0,0,1
Zm00001eb239280,0,0,0,0
Zm00001eb239290,0,0,0,0
Zm00001eb239300,3035,3034,3557,3463
Zm00001eb239310,1,0,0,0
Zm00001eb239320,1,1,2,0
Zm00001eb239330,24,33,15,13
Zm00001eb239340,10,7,0,1
Zm00001eb239350,0,0,0,0
Zm00001eb239360,5,0,3,1
Zm00001eb239370,16,19,14,14
Zm00001eb239380,1084,1110,6762,6742
Zm00001eb239390,3621,3591,2204,2168
Zm00001eb239400,0,0,0,0
Zm00001eb239410,0,0,0,0
Zm00001eb239420,0,0,1,0
Zm00001eb239430,7,13,16,19
Zm00001eb239440,0,0,0,0
Zm00001eb239450,30,35,13,11
Zm00001eb239460,0,0,0,0
Zm00001eb239470,0,0,0,0
Zm00001eb239480,0,0,1,0
Zm00001eb239490,0,0,0,0
Zm00001eb239500,118,112,123,143
Zm00001eb239510,45,41,55,47
Zm00001eb239520,1550,1539,1801,1783
Zm00001eb239530,1133,1177,2247,2292
Zm00001eb239550,239,265,213,218
Zm00001eb239560,359,342,381,406
Zm00001eb239570,1,1,0,0
Zm00001eb239580,0,0,0,0
Zm00001eb239600,446,513,305,300
Zm00001eb239610,168,192,148,142
Zm00001eb239620,24,17,17,21
Zm00001eb239630,0,4,2,9
Zm00001eb239640,0,1,1,1
Zm00001eb239650,0,0,0,0
Zm00001eb239660,0,0,0,0
Zm00001eb239670,253,273,199,213
Zm00001eb239680,266,251,336,312
Zm00001eb239690,509,507,861,904
Zm00001eb239700,47,39,75,55
Zm00001eb239710,0,2,0,1
Zm00001eb239730,0,0,0,0
Zm00001eb239740,202,184,290,302
Zm00001eb239750,90,113,154,172
Zm00001eb239760,21,10,4,4
Zm00001eb239770,209,201,233,205
Zm00001eb239780,0,0,0,0
Zm00001eb239790,714,747,1188,1174
Zm00001eb239800,0,0,0,0
Zm00001eb239810,5,7,1,0
Zm00001eb239820,0,1,0,0
Zm00001eb239830,0,0,2,1
Zm00001eb239840,0,0,0,0
Zm00001eb239860,0,0,0,0
Zm00001eb239870,0,0,3,0
Zm00001eb239880,86,76,87,66
Zm00001eb239890,763,718,853,874
Zm00001eb239900,0,2,1,2
Zm00001eb239910,3,1,0,0
Zm00001eb239920,278,274,131,166
Zm00001eb239930,0,0,0,0
Zm00001eb239940,0,0,3,0
Zm00001eb239950,0,0,1,0
Zm00001eb239980,0,0,0,0
Zm00001eb239990,179,199,38,51
Zm00001eb240010,431,467,494,510
Zm00001eb240020,136,122,96,106
Zm00001eb240030,0,0,0,0
Zm00001eb240040,0,0,0,0
Zm00001eb240050,11,6,0,0
Zm00001eb240060,0,0,0,0
Zm00001eb240070,1,0,1,0
Zm00001eb240080,0,0,0,0
Zm00001eb240090,1653,1597,3267,3298
Zm00001eb240100,89,90,79,71
Zm00001eb240120,172,163,131,122
Zm00001eb240130,1534,1632,2672,2783
Zm00001eb240140,0,0,0,0
Zm00001eb240150,2,2,0,2
Zm00001eb240160,1832,1821,1473,1410
Zm00001eb240170,165,184,299,282
Zm00001eb240180,0,0,0,0
Zm00001eb240190,784,725,1129,1090
Zm00001eb240210,29,28,31,36
Zm00001eb240220,1,0,0,0
Zm00001eb240230,258,254,247,268
Zm00001eb240250,0,0,0,0
Zm00001eb240260,0,0,0,0
Zm00001eb240270,0,0,0,0
Zm00001eb240280,0,0,0,0
Zm00001eb240290,0,0,0,0
Zm00001eb240300,0,1,0,0
Zm00001eb240310,4,1,3,1
Zm00001eb240320,0,0,0,0
Zm00001eb240330,2,1,0,1
Zm00001eb240340,42,48,29,28
Zm00001eb240350,132,120,144,171
Zm00001eb240360,0,0,0,0
Zm00001eb240370,11,6,9,16
Zm00001eb240380,1069,1060,932,964
Zm00001eb240390,0,1,0,0
Zm00001eb240400,634,597,794,785
Zm00001eb240410,390,391,318,288
Zm00001eb240420,0,1,0,0
Zm00001eb240430,1090,1054,1758,1748
Zm00001eb240440,869,886,382,332
Zm00001eb240450,7,6,3,2
Zm00001eb240460,6,6,10,13
Zm00001eb240470,0,0,0,0
Zm00001eb240490,18,11,9,12
Zm00001eb240500,0,0,0,0
Zm00001eb240510,0,0,0,0
Zm00001eb240520,0,0,0,0
Zm00001eb240530,0,0,3,0
Zm00001eb240540,0,0,0,0
Zm00001eb240550,0,0,0,0
Zm00001eb240560,0,0,0,0
Zm00001eb240570,0,0,0,0
Zm00001eb240580,0,0,0,0
Zm00001eb240590,5,3,15,9
Zm00001eb240610,0,0,0,0
Zm00001eb240620,173,177,162,152
Zm00001eb240630,1134,1044,1367,1397
Zm00001eb240640,247,266,321,359
Zm00001eb240650,444,388,846,820
Zm00001eb240660,263,307,396,387
Zm00001eb240670,132,173,168,211
Zm00001eb240680,1,3,0,0
Zm00001eb240690,1,1,1,1
Zm00001eb240700,13763,13697,10615,11003
Zm00001eb240720,1331,1354,1432,1504
Zm00001eb240730,89,119,82,99
Zm00001eb240740,24,44,74,74
Zm00001eb240750,2,1,0,0
Zm00001eb240760,696,707,1273,1307
Zm00001eb240770,1,1,0,0
Zm00001eb240780,0,0,0,0
Zm00001eb240790,17,29,10,9
Zm00001eb240800,0,0,0,0
Zm00001eb240810,1327,1340,1678,1600
Zm00001eb240820,141,135,193,197
Zm00001eb240830,0,0,0,0
Zm00001eb240840,0,0,1,0
Zm00001eb240850,0,0,0,0
Zm00001eb240860,0,0,0,0
Zm00001eb240870,2874,2803,3371,3468
Zm00001eb240900,350,358,341,319
Zm00001eb240910,241,266,22,16
Zm00001eb240920,175,183,227,225
Zm00001eb240930,21,37,34,29
Zm00001eb240940,757,788,935,957
Zm00001eb240960,143,147,101,131
Zm00001eb240970,367,374,359,414
Zm00001eb240980,0,0,0,0
Zm00001eb240990,0,0,0,0
Zm00001eb241000,1381,1413,1853,2004
Zm00001eb241010,0,0,0,0
Zm00001eb241020,0,1,0,0
Zm00001eb241030,0,0,0,0
Zm00001eb241040,194,191,229,201
Zm00001eb241050,0,0,0,0
Zm00001eb241060,213,179,172,158
Zm00001eb241070,0,0,0,0
Zm00001eb241080,134,123,159,163
Zm00001eb241090,716,662,1453,1393
Zm00001eb241100,64,76,59,77
Zm00001eb241110,32,22,41,39
Zm00001eb241120,0,0,0,0
Zm00001eb241130,732,716,741,712
Zm00001eb241150,1066,1034,1140,1133
Zm00001eb241160,42,48,63,53
Zm00001eb241170,0,0,0,0
Zm00001eb241190,2140,2325,2075,1961
Zm00001eb241200,23,18,34,25
Zm00001eb241210,6,2,5,3
Zm00001eb241220,0,0,5,8
Zm00001eb241230,316,311,242,196
Zm00001eb241240,1636,1769,1807,1891
Zm00001eb241250,0,0,0,0
Zm00001eb241260,0,0,0,0
Zm00001eb241270,0,0,0,0
Zm00001eb241280,0,0,0,0
Zm00001eb241290,94,121,156,141
Zm00001eb241300,159,140,152,142
Zm00001eb241310,260,300,244,201
Zm00001eb241320,45,38,51,40
Zm00001eb241330,0,0,0,0
Zm00001eb241340,0,0,0,0
Zm00001eb241350,0,0,0,0
Zm00001eb241360,0,0,0,0
Zm00001eb241370,401,415,303,318
Zm00001eb241390,223,226,332,348
Zm00001eb241400,476,419,368,405
Zm00001eb241410,169,160,204,152
Zm00001eb241420,275,273,436,454
Zm00001eb241460,0,0,0,0
Zm00001eb241470,0,0,0,0
Zm00001eb241480,0,0,0,0
Zm00001eb241500,321,297,154,165
Zm00001eb241510,102,118,146,165
Zm00001eb241520,122,115,120,100
Zm00001eb241530,25,16,28,25
Zm00001eb241540,0,0,0,1
Zm00001eb241550,3677,3543,5646,5612
Zm00001eb241560,342,350,382,409
Zm00001eb241570,22,20,51,50
Zm00001eb241580,57,54,73,76
Zm00001eb241600,598,598,263,296
Zm00001eb241620,159,143,125,107
Zm00001eb241630,139,150,183,133
Zm00001eb241640,0,1,0,0
Zm00001eb241660,99,99,98,101
Zm00001eb241670,238,260,419,383
Zm00001eb241680,0,0,0,0
Zm00001eb241690,867,885,1648,1594
Zm00001eb241700,5,5,3,4
Zm00001eb241710,0,0,0,0
Zm00001eb241730,259,267,235,276
Zm00001eb241740,113,121,88,83
Zm00001eb241760,5,7,6,7
Zm00001eb241770,444,464,550,593
Zm00001eb241780,532,524,660,639
Zm00001eb241790,444,433,795,725
Zm00001eb241800,70,65,48,41
Zm00001eb241810,1497,1476,1153,1188
Zm00001eb241820,0,0,0,0
Zm00001eb241830,0,0,0,0
Zm00001eb241840,44,42,24,48
Zm00001eb241850,0,0,0,0
Zm00001eb241860,764,772,841,818
Zm00001eb241870,62,64,64,63
Zm00001eb241880,222,207,235,206
Zm00001eb241890,0,0,0,2
Zm00001eb241900,122,140,78,86
Zm00001eb241910,263,276,452,461
Zm00001eb241920,1178,1177,300,286
Zm00001eb241930,4,7,12,2
Zm00001eb241950,262,310,328,382
Zm00001eb241960,39,41,49,50
Zm00001eb241970,180,194,224,231
Zm00001eb241980,2,3,0,2
Zm00001eb241990,82,75,69,81
Zm00001eb242000,0,0,0,0
Zm00001eb242010,179,160,421,415
Zm00001eb242020,613,609,692,687
Zm00001eb242030,115,112,113,126
Zm00001eb242040,0,0,0,0
Zm00001eb242050,2369,2316,1701,1737
Zm00001eb242060,19,19,19,10
Zm00001eb242070,21,17,32,26
Zm00001eb242080,453,504,765,670
Zm00001eb242090,24,10,12,12
Zm00001eb242100,1903,1835,2648,2560
Zm00001eb242110,0,0,0,0
Zm00001eb242120,59,77,25,31
Zm00001eb242140,2,5,0,1
Zm00001eb242150,199,263,357,317
Zm00001eb242160,0,0,0,0
Zm00001eb242170,0,0,0,0
Zm00001eb242180,0,0,0,0
Zm00001eb242190,0,0,0,0
Zm00001eb242200,0,0,0,0
Zm00001eb242210,5,4,0,2
Zm00001eb242230,419,374,796,741
Zm00001eb242240,7,15,8,15
Zm00001eb242250,1,1,0,0
Zm00001eb242260,4501,4367,7153,7038
Zm00001eb242280,127,135,134,141
Zm00001eb242290,1,3,0,1
Zm00001eb242300,43,45,42,38
Zm00001eb242310,0,0,0,0
Zm00001eb242320,34,37,19,21
Zm00001eb242330,2,3,0,0
Zm00001eb242340,375,309,379,343
Zm00001eb242350,2,5,1,4
Zm00001eb242360,2049,2152,1182,1258
Zm00001eb242370,0,0,0,0
Zm00001eb242380,1981,1866,2241,2167
Zm00001eb242390,190,189,259,266
Zm00001eb242400,0,0,0,0
Zm00001eb242410,346,327,332,305
Zm00001eb242420,440,424,443,453
Zm00001eb242440,277,220,418,451
Zm00001eb242450,8,13,18,20
Zm00001eb242460,95,69,107,100
Zm00001eb242470,2,1,2,1
Zm00001eb242480,71,72,19,12
Zm00001eb242490,507,488,696,677
Zm00001eb242500,0,0,0,0
Zm00001eb242510,4,13,6,2
Zm00001eb242520,1,0,0,0
Zm00001eb242530,1,0,0,0
Zm00001eb242540,0,0,0,1
Zm00001eb242570,95,102,53,56
Zm00001eb242580,6,12,8,5
Zm00001eb242590,2,2,0,1
Zm00001eb242600,42,59,57,73
Zm00001eb242610,112,99,112,114
Zm00001eb242620,1,1,1,1
Zm00001eb242630,653,680,727,703
Zm00001eb242650,0,0,0,0
Zm00001eb242670,0,0,0,0
Zm00001eb242680,29,38,28,26
Zm00001eb242690,447,425,833,805
Zm00001eb242710,20,15,13,16
Zm00001eb242720,38,52,90,66
Zm00001eb242730,248,245,226,204
Zm00001eb242740,539,572,856,870
Zm00001eb242750,980,1025,862,771
Zm00001eb242760,149,113,601,603
Zm00001eb242770,167,165,169,148
Zm00001eb242780,2,7,10,5
Zm00001eb242790,480,464,484,437
Zm00001eb242800,64,55,34,49
Zm00001eb242810,54,52,44,28
Zm00001eb242820,1345,1379,1772,1766
Zm00001eb242830,0,0,1,0
Zm00001eb242850,0,0,0,0
Zm00001eb242860,0,0,0,1
Zm00001eb242870,206,179,251,245
Zm00001eb242880,29,30,7,5
Zm00001eb242890,292,217,352,330
Zm00001eb242900,45,46,25,23
Zm00001eb242920,150,134,165,149
Zm00001eb242930,12,15,35,37
Zm00001eb242940,54,59,33,26
Zm00001eb242950,189,188,87,92
Zm00001eb242960,0,0,0,0
Zm00001eb242970,0,0,0,0
Zm00001eb242980,0,0,0,0
Zm00001eb242990,0,0,8,8
Zm00001eb243000,146,132,244,235
Zm00001eb243010,833,728,705,731
Zm00001eb243020,56,65,61,74
Zm00001eb243030,0,0,0,0
Zm00001eb243040,3463,3423,2543,2607
Zm00001eb243050,179,186,228,242
Zm00001eb243060,415,423,641,597
Zm00001eb243070,3,1,5,3
Zm00001eb243080,0,0,0,0
Zm00001eb243100,36,39,35,39
