ENSEMBL_GeneID,C_24_Tol_1,C_24_Tol_2,T_24_Tol_1,T_24_Tol_2
Zm00001eb206010,1790,1905,1119,1127
Zm00001eb206020,985,1069,588,552
Zm00001eb206030,564,634,329,322
Zm00001eb206040,19411,19437,14671,14605
Zm00001eb206050,72,72,34,41
Zm00001eb206060,0,0,0,0
Zm00001eb206070,193,192,159,165
Zm00001eb206080,66,72,28,22
Zm00001eb206090,9385,9280,7344,7336
Zm00001eb206100,1756,1774,1504,1546
Zm00001eb206110,672,713,756,762
Zm00001eb206120,408,424,303,276
Zm00001eb206130,510,464,400,381
Zm00001eb206150,143,178,267,228
Zm00001eb206160,0,0,0,0
Zm00001eb206180,1,0,0,0
Zm00001eb206190,3,7,8,7
Zm00001eb206200,0,0,1,0
Zm00001eb206210,74,61,42,40
Zm00001eb206220,98,111,35,35
Zm00001eb206230,2806,2743,900,859
Zm00001eb206240,818,737,766,702
Zm00001eb206250,936,934,769,874
Zm00001eb206260,260,315,243,216
Zm00001eb206270,1,0,0,1
Zm00001eb206280,0,0,0,0
Zm00001eb206290,0,0,0,0
Zm00001eb206300,138,152,157,131
Zm00001eb206310,0,0,0,0
Zm00001eb206320,4,4,1,3
Zm00001eb206330,62,62,61,47
Zm00001eb206340,43,64,10,15
Zm00001eb206350,553,601,297,290
Zm00001eb206360,38,41,18,27
Zm00001eb206370,93,113,86,100
Zm00001eb206380,945,1061,932,949
Zm00001eb206390,0,1,1,1
Zm00001eb206400,1241,1353,2660,2581
Zm00001eb206410,566,612,452,439
Zm00001eb206420,2,1,0,1
Zm00001eb206430,453,429,324,292
Zm00001eb206440,191,161,105,99
Zm00001eb206470,46,37,13,12
Zm00001eb206480,325,310,229,230
Zm00001eb206490,197,208,135,141
Zm00001eb206500,276,254,149,183
Zm00001eb206510,1349,1342,936,930
Zm00001eb206520,316,337,262,279
Zm00001eb206530,0,0,0,0
Zm00001eb206540,0,0,0,0
Zm00001eb206560,260,272,259,247
Zm00001eb206570,0,0,0,0
Zm00001eb206580,0,0,0,0
Zm00001eb206590,3,7,1,4
Zm00001eb206600,0,0,0,0
Zm00001eb206610,57,42,47,33
Zm00001eb206620,4,10,0,0
Zm00001eb206630,8,8,1,5
Zm00001eb206640,0,0,1,4
Zm00001eb206650,1188,1160,964,954
Zm00001eb206660,171,181,68,65
Zm00001eb206670,311,301,810,763
Zm00001eb206680,658,653,503,571
Zm00001eb206700,261,234,187,183
Zm00001eb206710,13,11,9,10
Zm00001eb206720,0,0,0,0
Zm00001eb206730,134,134,31,33
Zm00001eb206740,1243,1298,1389,1318
Zm00001eb206750,44,35,31,32
Zm00001eb206760,482,476,470,457
Zm00001eb206770,1,2,7,9
Zm00001eb206780,0,0,0,0
Zm00001eb206790,570,589,465,456
Zm00001eb206800,1363,1342,3088,3176
Zm00001eb206810,881,870,770,853
Zm00001eb206820,1,2,0,1
Zm00001eb206830,0,0,0,0
Zm00001eb206840,122,115,139,151
Zm00001eb206850,33,35,29,48
Zm00001eb206870,366,367,225,231
Zm00001eb206880,266,254,139,155
Zm00001eb206900,35,47,44,39
Zm00001eb206910,200,192,136,157
Zm00001eb206920,0,0,0,0
Zm00001eb206930,14778,14848,13714,13530
Zm00001eb206940,35,41,35,50
Zm00001eb206970,25,11,5,9
Zm00001eb206980,0,0,0,0
Zm00001eb206990,0,0,0,0
Zm00001eb207000,0,0,0,0
Zm00001eb207010,202,196,205,160
Zm00001eb207020,0,3,2,0
Zm00001eb207030,0,0,0,0
Zm00001eb207040,0,0,0,3
Zm00001eb207050,684,616,444,405
Zm00001eb207060,651,679,591,544
Zm00001eb207070,16,13,3,8
Zm00001eb207080,984,898,611,589
Zm00001eb207090,397,355,242,251
Zm00001eb207100,0,0,0,0
Zm00001eb207110,0,0,0,4
Zm00001eb207120,667,678,559,569
Zm00001eb207130,349,357,117,97
Zm00001eb207140,0,0,0,0
Zm00001eb207150,0,0,0,0
Zm00001eb207160,0,0,0,0
Zm00001eb207170,0,0,0,0
Zm00001eb207180,0,0,0,0
Zm00001eb207190,0,0,0,0
Zm00001eb207200,0,0,0,0
Zm00001eb207210,0,0,0,0
Zm00001eb207220,0,0,0,0
Zm00001eb207230,0,0,0,0
Zm00001eb207240,33,46,24,25
Zm00001eb207250,0,0,0,0
Zm00001eb207260,2,0,6,9
Zm00001eb207270,530,554,454,491
Zm00001eb207280,64,61,18,25
Zm00001eb207290,945,941,634,668
Zm00001eb207300,4,2,2,6
Zm00001eb207310,51,61,32,23
Zm00001eb207330,0,0,0,0
Zm00001eb207340,0,0,0,0
Zm00001eb207360,212,220,112,112
Zm00001eb207370,1375,1369,846,950
Zm00001eb207380,257,262,262,236
Zm00001eb207390,4123,4014,3235,3262
Zm00001eb207400,6,9,11,4
Zm00001eb207410,450,394,426,434
Zm00001eb207420,10,16,15,11
Zm00001eb207430,45,63,20,17
Zm00001eb207440,0,0,0,0
Zm00001eb207450,586,543,1017,957
Zm00001eb207470,0,0,0,0
Zm00001eb207480,0,0,0,0
Zm00001eb207490,994,972,644,626
Zm00001eb207510,7,8,6,7
Zm00001eb207520,100,98,37,43
Zm00001eb207530,737,669,313,300
Zm00001eb207540,2859,2737,1723,1749
Zm00001eb207550,65,64,32,35
Zm00001eb207560,196,193,338,347
Zm00001eb207570,8,1,2,0
Zm00001eb207580,0,0,0,0
Zm00001eb207600,0,2,0,0
Zm00001eb207610,0,0,0,0
Zm00001eb207620,1,1,5,3
Zm00001eb207630,0,0,0,0
Zm00001eb207640,184,223,131,116
Zm00001eb207650,1007,980,816,818
Zm00001eb207660,130,162,29,24
Zm00001eb207670,6,5,23,27
Zm00001eb207680,0,0,3,0
Zm00001eb207690,144,152,147,147
Zm00001eb207700,0,0,0,0
Zm00001eb207710,0,0,2,0
Zm00001eb207720,474,432,394,348
Zm00001eb207730,0,0,3,1
Zm00001eb207740,9,19,0,1
Zm00001eb207750,121,127,38,42
Zm00001eb207760,801,847,849,817
Zm00001eb207770,249,254,158,115
Zm00001eb207780,2343,2243,2812,2817
Zm00001eb207790,568,522,501,447
Zm00001eb207800,0,0,0,0
Zm00001eb207810,0,0,0,0
Zm00001eb207820,379,351,290,288
Zm00001eb207830,36,39,34,45
Zm00001eb207840,2983,3035,2568,2595
Zm00001eb207850,2244,2150,1984,2064
Zm00001eb207860,0,0,0,0
Zm00001eb207870,85,66,31,37
Zm00001eb207880,11,8,12,14
Zm00001eb207890,70,74,72,56
Zm00001eb207900,289,291,121,133
Zm00001eb207910,0,0,0,0
Zm00001eb207920,891,888,530,573
Zm00001eb207930,128,119,76,79
Zm00001eb207940,454,388,315,336
Zm00001eb207950,799,775,590,575
Zm00001eb207960,5,3,3,4
Zm00001eb207970,291,302,148,117
Zm00001eb207980,479,463,368,353
Zm00001eb207990,1,0,0,0
Zm00001eb208000,0,0,0,0
Zm00001eb208010,1017,1058,1091,1029
Zm00001eb208020,129,130,88,77
Zm00001eb208030,4058,4212,1877,1910
Zm00001eb208040,363,402,193,235
Zm00001eb208050,4450,4614,4012,4170
Zm00001eb208060,604,554,539,555
Zm00001eb208070,29,19,25,20
Zm00001eb208090,38,29,14,26
Zm00001eb208100,253,265,259,253
Zm00001eb208110,543,524,255,260
Zm00001eb208120,415,418,381,342
Zm00001eb208130,102,67,80,75
Zm00001eb208140,2208,2211,1773,1697
Zm00001eb208150,61,82,41,38
Zm00001eb208160,3,3,2,0
Zm00001eb208170,190,152,90,107
Zm00001eb208180,352,381,220,212
Zm00001eb208190,972,954,654,636
Zm00001eb208200,7,3,4,5
Zm00001eb208210,0,0,0,0
Zm00001eb208220,298,332,130,129
Zm00001eb208230,931,832,582,539
Zm00001eb208240,207,196,156,190
Zm00001eb208250,374,385,261,290
Zm00001eb208270,12,10,11,10
Zm00001eb208280,1,0,0,0
Zm00001eb208290,0,0,0,0
Zm00001eb208300,0,0,0,0
Zm00001eb208310,2867,2858,2525,2351
Zm00001eb208320,499,499,313,343
Zm00001eb208330,126,121,67,90
Zm00001eb208350,193,174,396,438
Zm00001eb208370,62,63,55,58
Zm00001eb208380,9,9,1,0
Zm00001eb208390,296,321,156,155
Zm00001eb208400,0,0,1,0
Zm00001eb208420,1134,1135,1074,1140
Zm00001eb208430,959,929,846,832
Zm00001eb208440,126,125,73,68
Zm00001eb208450,0,0,0,0
Zm00001eb208480,338,318,345,376
Zm00001eb208490,103,108,54,34
Zm00001eb208500,337,301,295,242
Zm00001eb208510,133,118,74,75
Zm00001eb208520,391,422,389,344
Zm00001eb208530,803,883,785,837
Zm00001eb208540,3663,3714,3120,3181
Zm00001eb208550,0,0,0,0
Zm00001eb208560,0,0,0,0
Zm00001eb208570,2260,2212,1398,1412
Zm00001eb208580,733,711,450,455
Zm00001eb208590,11,21,11,8
Zm00001eb208600,2,0,3,3
Zm00001eb208610,0,0,0,0
Zm00001eb208620,0,0,0,0
Zm00001eb208640,0,0,0,0
Zm00001eb208650,0,0,1,0
Zm00001eb208660,0,0,0,0
Zm00001eb208670,0,0,10,7
Zm00001eb208690,128,123,101,117
Zm00001eb208700,92,149,151,125
Zm00001eb208710,59,71,43,56
Zm00001eb208720,2,2,0,0
Zm00001eb208730,0,0,2,1
Zm00001eb208740,171,210,98,139
Zm00001eb208750,0,0,4,6
Zm00001eb208760,492,485,454,460
Zm00001eb208770,2,2,0,0
Zm00001eb208780,293,276,139,154
Zm00001eb208790,613,565,531,467
Zm00001eb208800,213,187,260,275
Zm00001eb208810,391,368,405,348
Zm00001eb208820,336,350,424,457
Zm00001eb208830,271,286,269,239
Zm00001eb208840,808,811,727,712
Zm00001eb208850,0,6,4,1
Zm00001eb208860,251,249,198,200
Zm00001eb208870,12,14,12,22
Zm00001eb208880,124,148,101,94
Zm00001eb208890,9,4,3,4
Zm00001eb208900,62,70,27,39
Zm00001eb208910,260,260,122,126
Zm00001eb208920,395,385,287,290
Zm00001eb208930,7,3,2,5
Zm00001eb208940,34,46,33,32
Zm00001eb208950,3,3,1,0
Zm00001eb208960,1424,1430,1484,1508
Zm00001eb208970,131,131,118,102
Zm00001eb208980,27,12,8,6
Zm00001eb209000,3354,3435,3277,3346
Zm00001eb209010,221,241,134,118
Zm00001eb209020,28,30,19,28
Zm00001eb209030,45,46,27,25
Zm00001eb209040,617,612,522,483
Zm00001eb209050,7,3,4,1
Zm00001eb209070,51,56,37,43
Zm00001eb209080,559,539,585,603
Zm00001eb209090,36,29,14,20
Zm00001eb209100,1528,1487,1859,1867
Zm00001eb209110,86,82,83,95
Zm00001eb209120,33,44,16,28
Zm00001eb209140,6,9,7,6
Zm00001eb209150,48,54,81,67
Zm00001eb209160,578,547,284,277
Zm00001eb209170,273,265,352,313
Zm00001eb209180,0,0,0,0
Zm00001eb209190,117,102,48,57
Zm00001eb209200,131,134,58,44
Zm00001eb209210,288,287,250,244
Zm00001eb209220,398,409,388,409
Zm00001eb209230,540,524,410,425
Zm00001eb209240,9,14,4,5
Zm00001eb209250,115,94,69,91
Zm00001eb209260,441,403,333,302
Zm00001eb209270,521,546,373,326
Zm00001eb209280,104,94,53,60
Zm00001eb209290,2,0,0,0
Zm00001eb209300,0,0,0,0
Zm00001eb209310,225,277,205,192
Zm00001eb209330,65,100,68,80
Zm00001eb209340,504,540,568,561
Zm00001eb209350,253,203,115,124
Zm00001eb209360,35,56,21,17
Zm00001eb209370,608,646,412,403
Zm00001eb209380,751,703,643,666
Zm00001eb209390,557,608,252,268
Zm00001eb209400,0,0,0,0
Zm00001eb209410,0,0,0,0
Zm00001eb209420,72,61,54,72
Zm00001eb209430,44,61,41,43
Zm00001eb209440,1101,1096,915,998
Zm00001eb209450,436,423,188,177
Zm00001eb209460,0,0,0,0
Zm00001eb209470,324,318,224,228
Zm00001eb209480,495,503,512,461
Zm00001eb209490,762,748,670,602
Zm00001eb209500,0,0,0,0
Zm00001eb209530,0,0,0,0
Zm00001eb209540,0,0,0,0
Zm00001eb209550,1732,1740,1124,1172
Zm00001eb209560,0,0,0,0
Zm00001eb209570,0,0,0,0
Zm00001eb209580,0,0,0,0
Zm00001eb209590,0,0,0,0
Zm00001eb209610,1011,1053,999,1031
Zm00001eb209620,18,13,3,4
Zm00001eb209630,0,0,0,0
Zm00001eb209640,110,81,53,46
Zm00001eb209650,76,79,24,30
Zm00001eb209660,188,207,88,72
Zm00001eb209670,1,0,0,0
Zm00001eb209690,0,1,0,0
Zm00001eb209700,18,16,7,5
Zm00001eb209710,0,0,0,0
Zm00001eb209720,0,0,0,0
Zm00001eb209730,0,0,0,0
Zm00001eb209740,2284,2311,1935,1924
Zm00001eb209750,0,0,0,0
Zm00001eb209760,1326,1294,3258,3203
Zm00001eb209770,1089,1182,648,742
Zm00001eb209780,1994,1878,1441,1397
Zm00001eb209790,2,2,0,2
Zm00001eb209800,66,100,73,101
Zm00001eb209810,0,1,0,0
Zm00001eb209820,201,182,55,50
Zm00001eb209830,0,2,4,1
Zm00001eb209850,708,718,591,552
Zm00001eb209860,132,126,89,75
Zm00001eb209870,1066,1100,853,922
Zm00001eb209880,568,575,455,445
Zm00001eb209890,75,105,54,64
Zm00001eb209900,0,0,0,0
Zm00001eb209910,2424,2406,1584,1599
Zm00001eb209920,42,45,54,67
Zm00001eb209930,0,0,0,0
Zm00001eb209940,25,30,16,17
Zm00001eb209950,791,844,560,590
Zm00001eb209960,3528,3663,2760,2658
Zm00001eb209970,0,1,0,0
Zm00001eb209990,10,9,11,6
Zm00001eb210000,294,298,229,246
Zm00001eb210030,17,10,6,4
Zm00001eb210040,0,0,0,0
Zm00001eb210050,0,0,0,0
Zm00001eb210060,0,0,0,0
Zm00001eb210070,0,0,0,0
Zm00001eb210080,0,0,0,0
Zm00001eb210100,182,134,108,133
Zm00001eb210110,128,129,43,52
Zm00001eb210120,841,766,513,584
Zm00001eb210130,0,0,0,0
Zm00001eb210140,633,667,476,445
Zm00001eb210150,1721,1664,1006,1048
Zm00001eb210160,90,103,65,66
Zm00001eb210170,0,0,0,0
Zm00001eb210180,19,17,6,4
Zm00001eb210190,4,1,0,0
Zm00001eb210200,284,278,117,127
Zm00001eb210210,58,52,36,33
Zm00001eb210220,0,0,0,0
Zm00001eb210240,0,0,0,0
Zm00001eb210250,0,0,0,0
Zm00001eb210260,18,9,12,10
Zm00001eb210270,0,0,0,0
Zm00001eb210280,287,284,160,163
Zm00001eb210290,0,0,0,0
Zm00001eb210320,0,0,0,5
Zm00001eb210340,0,0,0,0
Zm00001eb210350,1017,949,358,363
Zm00001eb210360,213,248,184,192
Zm00001eb210370,414,443,337,332
Zm00001eb210380,135,122,85,86
Zm00001eb210390,8,12,10,7
Zm00001eb210410,195,164,90,82
Zm00001eb210420,17,25,18,17
Zm00001eb210430,700,660,651,643
Zm00001eb210440,28,25,10,11
Zm00001eb210450,1442,1385,1087,1101
Zm00001eb210460,420,370,378,342
Zm00001eb210470,292,281,251,269
Zm00001eb210480,10,15,1,1
Zm00001eb210490,210,248,138,150
Zm00001eb210500,219,245,152,141
Zm00001eb210510,488,458,452,467
Zm00001eb210520,570,574,310,329
Zm00001eb210530,490,542,583,520
Zm00001eb210540,0,0,0,0
Zm00001eb210550,482,463,450,488
Zm00001eb210560,84,75,37,34
Zm00001eb210570,864,802,698,742
Zm00001eb210580,0,0,0,0
Zm00001eb210590,421,486,258,326
Zm00001eb210600,180,161,85,114
Zm00001eb210610,55,50,31,30
Zm00001eb210620,539,540,486,559
Zm00001eb210630,967,1000,689,681
Zm00001eb210640,1,3,1,0
Zm00001eb210650,94,111,90,58
Zm00001eb210660,3276,3333,1880,1908
Zm00001eb210680,1563,1505,1635,1663
Zm00001eb210690,427,418,472,486
Zm00001eb210700,0,1,2,3
Zm00001eb210710,0,0,0,0
Zm00001eb210720,3784,3760,3792,3900
Zm00001eb210730,321,309,207,207
Zm00001eb210740,746,772,505,525
Zm00001eb210750,247,217,141,129
Zm00001eb210760,22,20,20,20
Zm00001eb210770,68,75,56,39
Zm00001eb210780,134,128,85,103
Zm00001eb210790,691,695,539,552
Zm00001eb210800,289,293,160,141
Zm00001eb210810,114,162,83,75
Zm00001eb210820,573,562,443,396
Zm00001eb210830,361,369,247,271
Zm00001eb210840,46,60,41,42
Zm00001eb210850,706,675,627,634
Zm00001eb210860,681,703,456,505
Zm00001eb210870,25,38,14,7
Zm00001eb210880,0,0,0,0
Zm00001eb210890,186,212,159,134
Zm00001eb210900,465,503,286,328
Zm00001eb210910,0,0,0,0
Zm00001eb210920,0,0,0,0
Zm00001eb210930,2270,2190,2146,2046
Zm00001eb210940,548,620,478,504
Zm00001eb210950,148,140,129,118
Zm00001eb210960,0,0,0,0
Zm00001eb210970,4,4,4,1
Zm00001eb210980,877,926,479,472
Zm00001eb210990,0,0,0,0
Zm00001eb211000,500,539,389,398
Zm00001eb211010,8722,8795,8394,8597
Zm00001eb211020,150,152,117,120
Zm00001eb211030,198,198,150,153
Zm00001eb211040,195,183,133,133
Zm00001eb211050,60,65,35,36
Zm00001eb211060,1,2,0,1
Zm00001eb211070,345,292,329,323
Zm00001eb211080,2,0,0,0
Zm00001eb211090,3683,3838,3549,3468
Zm00001eb211100,1299,1281,770,751
Zm00001eb211110,80,68,47,48
Zm00001eb211120,85,65,26,24
Zm00001eb211130,892,938,1029,1019
Zm00001eb211140,51,72,51,28
Zm00001eb211150,894,921,674,710
Zm00001eb211170,348,331,221,203
Zm00001eb211180,271,252,161,166
Zm00001eb211190,170,178,122,165
Zm00001eb211200,413,438,313,303
Zm00001eb211210,2,1,1,1
Zm00001eb211220,228,289,238,262
Zm00001eb211260,26,27,8,10
Zm00001eb211270,0,0,0,0
Zm00001eb211280,0,0,0,0
Zm00001eb211290,1,1,2,2
Zm00001eb211300,652,710,784,711
Zm00001eb211310,3,2,3,2
Zm00001eb211320,1183,1149,1214,1179
Zm00001eb211330,1265,1258,1187,1220
Zm00001eb211340,84,86,63,60
Zm00001eb211350,347,351,299,329
Zm00001eb211360,56,30,17,22
Zm00001eb211370,130,146,83,92
Zm00001eb211380,3,1,0,0
Zm00001eb211390,766,796,748,758
Zm00001eb211400,991,927,661,712
Zm00001eb211410,304,284,134,136
Zm00001eb211420,0,0,0,0
Zm00001eb211430,20,24,2,8
Zm00001eb211440,202,243,133,139
Zm00001eb211450,521,532,558,560
Zm00001eb211460,464,491,472,479
Zm00001eb211470,903,924,729,753
Zm00001eb211480,829,818,598,597
Zm00001eb211490,150,152,103,130
Zm00001eb211500,330,296,254,269
Zm00001eb211510,42,56,16,11
Zm00001eb211520,322,310,174,205
Zm00001eb211530,68,62,39,32
Zm00001eb211550,0,0,0,0
Zm00001eb211560,1,1,0,0
Zm00001eb211570,0,0,0,0
Zm00001eb211580,33,35,45,56
Zm00001eb211590,0,0,0,0
Zm00001eb211600,18,24,3,3
Zm00001eb211610,514,524,439,408
Zm00001eb211620,111,117,130,130
Zm00001eb211640,1,7,2,1
Zm00001eb211650,404,429,542,512
Zm00001eb211660,208,197,166,166
Zm00001eb211670,7,8,2,3
Zm00001eb211680,20,19,8,4
Zm00001eb211690,60,60,44,36
Zm00001eb211700,157,205,136,141
Zm00001eb211710,0,0,0,0
Zm00001eb211720,245,272,127,144
Zm00001eb211730,191,147,193,182
Zm00001eb211740,4987,5248,3681,3639
Zm00001eb211750,19,19,16,8
Zm00001eb211760,24,34,13,25
Zm00001eb211770,302,302,167,166
Zm00001eb211780,1194,1178,1085,1112
Zm00001eb211790,166,193,152,198
Zm00001eb211800,5,1,0,3
Zm00001eb211810,0,0,0,0
Zm00001eb211820,0,0,0,0
Zm00001eb211830,0,0,0,0
Zm00001eb211850,2,2,0,1
Zm00001eb211860,0,0,0,0
Zm00001eb211870,375,438,275,317
Zm00001eb211880,0,0,0,0
Zm00001eb211890,1,0,0,0
Zm00001eb211900,1703,1756,1402,1381
Zm00001eb211910,266,318,326,340
Zm00001eb211920,179,166,78,99
Zm00001eb211930,78,67,62,54
Zm00001eb211940,36,34,14,8
Zm00001eb211950,4,4,11,11
Zm00001eb211960,2423,2429,2226,2213
Zm00001eb211970,651,640,569,552
Zm00001eb211980,114,129,53,53
Zm00001eb211990,555,602,370,438
Zm00001eb212000,0,0,0,0
Zm00001eb212010,51,54,34,37
Zm00001eb212020,460,459,301,351
Zm00001eb212030,4485,4381,4034,4084
Zm00001eb212040,164,153,116,87
Zm00001eb212050,1,0,0,1
Zm00001eb212060,264,228,170,165
Zm00001eb212070,88,82,38,46
Zm00001eb212080,353,324,221,205
Zm00001eb212090,2,5,4,6
Zm00001eb212100,0,0,1,1
Zm00001eb212110,0,1,0,0
Zm00001eb212120,495,481,636,624
Zm00001eb212130,0,0,0,0
Zm00001eb212140,0,0,0,0
Zm00001eb212150,454,437,525,514
Zm00001eb212160,2004,1903,1697,1632
Zm00001eb212170,4394,4423,4036,4104
Zm00001eb212180,747,735,679,621
Zm00001eb212190,222,229,236,202
Zm00001eb212200,484,472,250,282
Zm00001eb212210,6,2,1,0
Zm00001eb212220,45,43,14,27
Zm00001eb212230,136,144,94,80
Zm00001eb212240,154,139,407,423
Zm00001eb212250,842,833,515,500
Zm00001eb212260,78,79,32,38
Zm00001eb212270,0,0,0,0
Zm00001eb212280,0,0,0,0
Zm00001eb212290,0,0,1,2
Zm00001eb212300,2280,2251,2203,2173
Zm00001eb212310,1,1,3,9
Zm00001eb212330,142,143,121,109
Zm00001eb212340,41,37,24,19
Zm00001eb212350,23,21,24,13
Zm00001eb212360,268,285,254,257
Zm00001eb212370,287,297,202,259
Zm00001eb212380,61,53,57,52
Zm00001eb212390,90,76,71,85
Zm00001eb212400,337,350,316,353
Zm00001eb212410,55,55,37,49
Zm00001eb212420,30,28,31,30
Zm00001eb212430,108,125,132,132
Zm00001eb212440,338,359,301,290
Zm00001eb212450,12,9,4,0
Zm00001eb212460,246,255,258,255
Zm00001eb212470,7743,7405,7545,7534
Zm00001eb212480,237,246,183,152
Zm00001eb212490,1,0,0,2
Zm00001eb212500,299,273,424,427
Zm00001eb212510,126,122,54,62
Zm00001eb212520,291,275,41,40
Zm00001eb212530,254,223,174,201
Zm00001eb212540,218,201,110,124
Zm00001eb212550,1877,1916,1703,1667
Zm00001eb212580,334,273,149,156
Zm00001eb212590,240,236,177,195
Zm00001eb212610,165,170,110,108
Zm00001eb212620,1077,1124,795,758
Zm00001eb212630,1129,1087,752,725
Zm00001eb212640,385,366,191,202
Zm00001eb212650,12,17,6,5
Zm00001eb212660,319,308,216,221
Zm00001eb212670,8,10,9,7
Zm00001eb212680,3,14,8,6
Zm00001eb212690,92,124,55,61
Zm00001eb212700,276,313,248,232
Zm00001eb212710,45,62,18,19
Zm00001eb212720,771,740,761,748
Zm00001eb212730,12,14,4,2
Zm00001eb212740,1493,1393,893,846
Zm00001eb212750,376,366,384,357
Zm00001eb212760,249,208,187,234
Zm00001eb212770,259,327,131,185
Zm00001eb212800,15,15,26,27
Zm00001eb212810,580,544,481,504
Zm00001eb212820,1296,1284,546,581
Zm00001eb212840,885,752,464,526
Zm00001eb212850,0,0,0,0
Zm00001eb212870,97,115,80,63
Zm00001eb212880,5,13,6,4
Zm00001eb212890,34,44,34,26
Zm00001eb212900,1090,1110,1199,1285
Zm00001eb212910,0,0,0,0
Zm00001eb212920,0,0,0,0
Zm00001eb212930,130,147,114,111
Zm00001eb212940,185,189,220,206
Zm00001eb212950,489,502,296,292
Zm00001eb212960,550,632,456,496
Zm00001eb212970,60,55,23,13
Zm00001eb212980,207,199,188,189
Zm00001eb212990,325,278,237,251
Zm00001eb213000,525,475,380,383
Zm00001eb213010,183,199,198,230
Zm00001eb213020,64,67,42,48
Zm00001eb213040,0,0,0,0
Zm00001eb213050,72,77,83,86
Zm00001eb213060,933,889,792,818
Zm00001eb213070,1,2,3,3
Zm00001eb213080,6698,6726,5992,6151
Zm00001eb213090,49,39,62,52
Zm00001eb213100,0,1,1,2
Zm00001eb213110,781,806,744,668
Zm00001eb213120,231,211,149,124
Zm00001eb213130,9,11,3,2
Zm00001eb213140,540,550,496,501
Zm00001eb213150,236,253,189,190
Zm00001eb213160,292,293,424,419
Zm00001eb213170,194,197,102,76
Zm00001eb213180,450,486,191,192
Zm00001eb213190,585,610,512,508
Zm00001eb213200,250,250,198,171
Zm00001eb213210,276,303,296,283
Zm00001eb213220,1,1,1,1
Zm00001eb213230,0,0,1,0
Zm00001eb213240,0,0,0,0
Zm00001eb213250,207,179,109,140
Zm00001eb213260,2868,3056,1700,1781
Zm00001eb213280,268,262,94,124
Zm00001eb213300,11,9,1,4
Zm00001eb213310,2,0,2,1
Zm00001eb213320,170,195,97,113
Zm00001eb213330,185,178,72,97
Zm00001eb213350,0,0,0,0
Zm00001eb213360,4,0,0,0
Zm00001eb213370,15,13,8,9
Zm00001eb213380,473,480,523,507
Zm00001eb213390,3,4,0,3
Zm00001eb213400,0,1,0,0
Zm00001eb213410,0,0,0,0
Zm00001eb213420,114,130,242,223
Zm00001eb213430,106,134,132,122
Zm00001eb213450,35,34,14,20
Zm00001eb213460,0,0,0,0
Zm00001eb213470,0,0,0,0
Zm00001eb213480,316,301,130,186
Zm00001eb213490,0,0,0,0
Zm00001eb213500,191,194,145,123
Zm00001eb213510,375,411,433,371
Zm00001eb213520,0,0,0,0
Zm00001eb213530,222,231,159,135
Zm00001eb213540,89,102,85,76
Zm00001eb213550,44,53,45,29
Zm00001eb213560,82,63,201,164
Zm00001eb213570,112,115,201,183
Zm00001eb213580,41,40,33,26
Zm00001eb213590,0,0,0,0
Zm00001eb213600,83,73,40,38
Zm00001eb213610,607,627,384,423
Zm00001eb213620,7,6,5,11
Zm00001eb213630,2336,2455,2301,2307
Zm00001eb213640,1,7,1,2
Zm00001eb213650,171,151,91,93
Zm00001eb213660,0,0,0,0
Zm00001eb213670,940,933,302,300
Zm00001eb213680,380,359,351,388
Zm00001eb213690,0,0,0,0
Zm00001eb213700,267,231,209,199
Zm00001eb213710,28,20,7,8
Zm00001eb213720,7,3,6,6
Zm00001eb213730,517,556,316,331
Zm00001eb213740,0,0,0,0
Zm00001eb213750,2015,2154,2187,2151
Zm00001eb213760,13219,13349,12724,12788
Zm00001eb213770,144,130,103,98
Zm00001eb213780,662,688,748,752
Zm00001eb213800,51,48,11,23
Zm00001eb213810,48,43,23,24
Zm00001eb213820,34,42,30,33
Zm00001eb213830,226,254,98,116
Zm00001eb213840,5,9,4,6
Zm00001eb213850,1,0,1,3
Zm00001eb213860,3,3,3,4
Zm00001eb213870,4,5,3,5
Zm00001eb213880,4,5,6,2
Zm00001eb213890,44,57,24,17
Zm00001eb213900,0,1,0,0
Zm00001eb213910,0,0,0,0
Zm00001eb213920,80,93,64,74
Zm00001eb213930,114,143,30,22
Zm00001eb213940,0,0,0,0
Zm00001eb213950,66,78,125,142
Zm00001eb213960,624,673,590,612
Zm00001eb213970,951,1000,618,718
Zm00001eb213980,0,0,0,0
Zm00001eb213990,452,476,263,280
Zm00001eb214000,253,254,142,126
Zm00001eb214010,22,24,14,10
Zm00001eb214020,15,22,7,5
Zm00001eb214030,33,42,13,16
Zm00001eb214040,567,533,566,585
Zm00001eb214060,1,4,0,2
Zm00001eb214070,215,224,99,89
Zm00001eb214080,191,205,51,47
Zm00001eb214090,71,72,72,70
Zm00001eb214110,142,145,371,343
Zm00001eb214120,250,273,356,310
Zm00001eb214130,633,689,499,524
Zm00001eb214140,0,0,0,0
Zm00001eb214150,0,1,1,2
Zm00001eb214170,9,15,9,14
Zm00001eb214180,604,632,598,593
Zm00001eb214190,0,0,0,0
Zm00001eb214200,0,0,0,0
Zm00001eb214210,99,111,114,99
Zm00001eb214220,13,12,1,18
Zm00001eb214230,104,82,25,50
