ENSEMBL_GeneID	cut_c_6_iii	cut_t_6_iii
Zm00001eb255260	0	0
Zm00001eb255270	0	0
Zm00001eb255290	0	0
Zm00001eb255300	3	0
Zm00001eb255310	7	7
Zm00001eb255320	11	8
Zm00001eb255330	0	0
Zm00001eb255340	4	4
Zm00001eb255360	1	1
Zm00001eb255370	8	5
Zm00001eb255380	5	3
Zm00001eb255390	0	0
Zm00001eb255400	0	0
Zm00001eb255410	0	0
Zm00001eb255430	14	13
Zm00001eb255450	13	20
Zm00001eb255460	11	8
Zm00001eb255470	0	0
Zm00001eb255480	0	3
Zm00001eb255490	3	4
Zm00001eb255510	0	0
Zm00001eb255520	1	2
Zm00001eb255530	0	1
Zm00001eb255540	5	1
Zm00001eb255550	0	0
Zm00001eb255560	14	15
Zm00001eb255570	2	1
Zm00001eb255580	12	8
Zm00001eb255590	38	49
Zm00001eb255600	75	131
Zm00001eb255610	5	6
Zm00001eb255620	0	0
Zm00001eb255630	0	0
Zm00001eb255640	0	0
Zm00001eb255650	4	15
Zm00001eb255670	0	2
Zm00001eb255680	4	14
Zm00001eb255690	19	42
Zm00001eb255700	3	2
Zm00001eb255710	2	3
Zm00001eb255720	15	27
Zm00001eb255730	6	4
Zm00001eb255740	0	0
Zm00001eb255750	6	3
Zm00001eb255760	9	10
Zm00001eb255780	3	2
Zm00001eb255810	0	1
Zm00001eb255830	2	7
Zm00001eb255840	5	2
Zm00001eb255850	0	0
Zm00001eb255860	1	0
Zm00001eb255870	0	0
Zm00001eb255880	2	0
Zm00001eb255890	0	0
Zm00001eb255900	0	0
Zm00001eb255910	0	0
Zm00001eb255920	0	0
Zm00001eb255930	0	0
Zm00001eb255940	1	2
Zm00001eb255950	0	0
Zm00001eb255960	65	32
Zm00001eb255970	3	4
Zm00001eb255980	4	15
Zm00001eb255990	11	14
Zm00001eb256000	6	5
Zm00001eb256010	0	2
Zm00001eb256020	109	201
Zm00001eb256030	2	0
Zm00001eb256040	0	0
Zm00001eb256050	0	0
Zm00001eb256060	0	0
Zm00001eb256070	0	0
Zm00001eb256080	0	0
Zm00001eb256090	4	5
Zm00001eb256100	0	1
Zm00001eb256110	1	5
Zm00001eb256120	1	7
Zm00001eb256130	1	1
Zm00001eb256140	0	0
Zm00001eb256150	21	11
Zm00001eb256160	3	3
Zm00001eb256170	4	10
Zm00001eb256180	1	2
Zm00001eb256190	0	0
Zm00001eb256210	0	0
Zm00001eb256220	0	0
Zm00001eb256230	1	1
Zm00001eb256240	8	9
Zm00001eb256250	0	0
Zm00001eb256260	13	14
Zm00001eb256270	7	11
Zm00001eb256280	0	0
Zm00001eb256290	14	19
Zm00001eb256300	0	0
Zm00001eb256310	0	0
Zm00001eb256330	0	0
Zm00001eb256340	0	1
Zm00001eb256350	8	8
Zm00001eb256360	4	1
Zm00001eb256370	1	1
Zm00001eb256380	4	0
Zm00001eb256390	0	0
Zm00001eb256400	0	0
Zm00001eb256410	0	0
Zm00001eb256420	0	1
Zm00001eb256430	7	11
Zm00001eb256450	0	0
Zm00001eb256460	3	4
Zm00001eb256470	28	19
Zm00001eb256480	7	9
Zm00001eb256490	2	2
Zm00001eb256500	0	2
Zm00001eb256510	0	0
Zm00001eb256520	5	0
Zm00001eb256530	3	2
Zm00001eb256540	7	4
Zm00001eb256550	7	13
Zm00001eb256560	4	5
Zm00001eb256570	22	14
Zm00001eb256600	0	1
Zm00001eb256610	0	0
Zm00001eb256620	0	0
Zm00001eb256630	0	0
Zm00001eb256640	0	0
Zm00001eb256650	1	0
Zm00001eb256660	1	1
Zm00001eb256690	9	8
Zm00001eb256700	2	2
Zm00001eb256720	0	0
Zm00001eb256730	0	0
Zm00001eb256740	23	28
Zm00001eb256750	0	0
Zm00001eb256760	0	0
Zm00001eb256770	0	0
Zm00001eb256780	0	0
Zm00001eb256800	0	0
Zm00001eb256810	0	0
Zm00001eb256820	0	0
Zm00001eb256840	1	7
Zm00001eb256850	0	0
Zm00001eb256860	0	0
Zm00001eb256870	0	0
Zm00001eb256880	10	11
Zm00001eb256890	12	5
Zm00001eb256900	1	1
Zm00001eb256910	12	15
Zm00001eb256920	19	22
Zm00001eb256940	0	0
Zm00001eb256950	0	2
Zm00001eb256960	22	25
Zm00001eb256970	70	25
Zm00001eb256980	0	0
Zm00001eb256990	4	6
Zm00001eb257000	5	0
Zm00001eb257010	6	3
Zm00001eb257020	0	0
Zm00001eb257030	0	0
Zm00001eb257040	0	0
Zm00001eb257050	15	13
Zm00001eb257060	2	5
Zm00001eb257070	2	4
Zm00001eb257080	1	3
Zm00001eb257100	0	0
Zm00001eb257110	12	22
Zm00001eb257120	23	13
Zm00001eb257130	3	4
Zm00001eb257140	0	0
Zm00001eb257150	0	0
Zm00001eb257160	19	20
Zm00001eb257170	6	7
Zm00001eb257180	0	0
Zm00001eb257190	0	0
Zm00001eb257200	45	57
Zm00001eb257210	0	2
Zm00001eb257220	0	0
Zm00001eb257230	0	0
Zm00001eb257240	0	0
Zm00001eb257250	23	12
Zm00001eb257270	6	6
Zm00001eb257280	0	0
Zm00001eb257290	16	11
Zm00001eb257300	6	11
Zm00001eb257310	1	0
Zm00001eb257320	2	7
Zm00001eb257330	5	8
Zm00001eb257350	0	0
Zm00001eb257360	7	11
Zm00001eb257370	0	0
Zm00001eb257380	4	5
Zm00001eb257390	7	1
Zm00001eb257400	1	0
Zm00001eb257410	2	5
Zm00001eb257420	1	1
Zm00001eb257430	14	8
Zm00001eb257440	10	9
Zm00001eb257450	7	12
Zm00001eb257480	3	10
Zm00001eb257490	0	0
Zm00001eb257500	9	8
Zm00001eb257510	3	3
Zm00001eb257520	6	5
Zm00001eb257530	1	0
Zm00001eb257550	0	0
Zm00001eb257560	0	0
Zm00001eb257570	1	0
Zm00001eb257580	14	35
Zm00001eb257590	6	6
Zm00001eb257600	0	0
Zm00001eb257610	4	5
Zm00001eb257620	0	1
Zm00001eb257630	0	1
Zm00001eb257640	38	33
Zm00001eb257650	5	7
Zm00001eb257660	6	17
Zm00001eb257670	45	42
Zm00001eb257680	3	0
Zm00001eb257690	13	12
Zm00001eb257720	3	5
Zm00001eb257730	4	2
Zm00001eb257740	0	0
Zm00001eb257750	9	21
Zm00001eb257760	51	64
Zm00001eb257770	5	7
Zm00001eb257780	0	0
Zm00001eb257800	0	0
Zm00001eb257810	8	10
Zm00001eb257820	4	4
Zm00001eb257830	0	0
Zm00001eb257840	12	12
Zm00001eb257850	8	7
Zm00001eb257860	6	15
Zm00001eb257870	0	0
Zm00001eb257880	4	5
Zm00001eb257890	14	19
Zm00001eb257900	11	15
Zm00001eb257910	16	20
Zm00001eb257920	6	6
Zm00001eb257930	32	48
Zm00001eb257940	0	0
Zm00001eb257950	0	0
Zm00001eb257960	12	15
Zm00001eb257970	11	19
Zm00001eb257980	0	0
Zm00001eb257990	0	0
Zm00001eb258000	0	0
Zm00001eb258010	4	2
Zm00001eb258020	0	0
Zm00001eb258040	0	0
Zm00001eb258050	12	15
Zm00001eb258070	12	15
Zm00001eb258080	0	0
Zm00001eb258090	23	22
Zm00001eb258100	6	5
Zm00001eb258110	0	1
Zm00001eb258120	0	0
Zm00001eb258130	12	11
Zm00001eb258150	4	1
Zm00001eb258160	0	0
Zm00001eb258170	38	65
Zm00001eb258180	0	1
Zm00001eb258190	9	16
Zm00001eb258200	1	3
Zm00001eb258210	13	11
Zm00001eb258220	0	8
Zm00001eb258230	6	23
Zm00001eb258240	1	0
Zm00001eb258250	0	0
Zm00001eb258260	8	10
Zm00001eb258270	0	1
Zm00001eb258280	9	13
Zm00001eb258290	14	14
Zm00001eb258310	2	0
Zm00001eb258320	57	57
Zm00001eb258330	3	9
Zm00001eb258350	0	0
Zm00001eb258360	0	0
Zm00001eb258370	7	5
Zm00001eb258380	3	12
Zm00001eb258390	1	3
Zm00001eb258400	3	3
Zm00001eb258410	0	0
Zm00001eb258420	0	0
Zm00001eb258430	0	0
Zm00001eb258440	3	0
Zm00001eb258450	26	19
Zm00001eb258460	19	16
Zm00001eb258470	1	8
Zm00001eb258480	10	7
Zm00001eb258500	0	0
Zm00001eb258510	0	4
Zm00001eb258520	9	6
Zm00001eb258540	1	0
Zm00001eb258550	2	0
Zm00001eb258560	0	0
Zm00001eb258570	11	12
Zm00001eb258580	0	1
Zm00001eb258590	10	5
Zm00001eb258600	20	14
Zm00001eb258610	1	2
Zm00001eb258630	0	0
Zm00001eb258640	0	0
Zm00001eb258660	33	38
Zm00001eb258670	21	5
Zm00001eb258680	8	4
Zm00001eb258690	0	0
Zm00001eb258700	0	0
Zm00001eb258710	7	8
Zm00001eb258720	0	2
Zm00001eb258730	44	67
Zm00001eb258740	0	0
Zm00001eb258750	4	1
Zm00001eb258770	72	97
Zm00001eb258780	0	0
Zm00001eb258790	6	24
Zm00001eb258800	4	4
Zm00001eb258820	5	4
Zm00001eb258830	5	6
Zm00001eb258840	0	0
Zm00001eb258850	2	0
Zm00001eb258860	9	15
Zm00001eb258870	4	14
Zm00001eb258880	53	59
Zm00001eb258890	65	63
Zm00001eb258900	4	1
Zm00001eb258920	0	0
Zm00001eb258930	2	8
Zm00001eb258940	13	14
Zm00001eb258950	49	51
Zm00001eb258960	13	10
Zm00001eb258970	5	1
Zm00001eb258980	0	1
Zm00001eb258990	0	0
Zm00001eb259000	2	2
Zm00001eb259010	0	0
Zm00001eb259020	0	0
Zm00001eb259030	10	10
Zm00001eb259040	2	2
Zm00001eb259050	11	9
Zm00001eb259060	10	16
Zm00001eb259070	22	10
Zm00001eb259080	3	0
Zm00001eb259090	0	0
Zm00001eb259100	0	0
Zm00001eb259110	1	3
Zm00001eb259120	0	0
Zm00001eb259130	14	4
Zm00001eb259140	9	6
Zm00001eb259150	5	2
Zm00001eb259160	7	4
Zm00001eb259170	0	0
Zm00001eb259180	0	0
Zm00001eb259190	0	0
Zm00001eb259200	0	0
Zm00001eb259210	4	0
Zm00001eb259220	10	14
Zm00001eb259230	2	12
Zm00001eb259240	0	3
Zm00001eb259250	0	0
Zm00001eb259260	4	5
Zm00001eb259270	4	8
Zm00001eb259280	3	3
Zm00001eb259290	9	18
Zm00001eb259300	35	56
Zm00001eb259310	10	11
Zm00001eb259320	24	21
Zm00001eb259330	2	8
Zm00001eb259340	2	7
Zm00001eb259350	2	0
Zm00001eb259360	22	14
Zm00001eb259370	1	3
Zm00001eb259380	16	26
Zm00001eb259390	1	2
Zm00001eb259400	3	5
Zm00001eb259410	2	6
Zm00001eb259420	1	0
Zm00001eb259430	6	7
Zm00001eb259440	0	0
Zm00001eb259450	27	40
Zm00001eb259460	1	2
Zm00001eb259470	9	25
Zm00001eb259480	8	4
Zm00001eb259490	1	4
Zm00001eb259500	0	0
Zm00001eb259510	0	0
Zm00001eb259520	0	0
Zm00001eb259530	0	0
Zm00001eb259540	4	1
Zm00001eb259550	2	0
Zm00001eb259570	4	9
Zm00001eb259580	43	30
Zm00001eb259590	26	24
Zm00001eb259600	1	2
Zm00001eb259610	2	2
Zm00001eb259620	10	8
Zm00001eb259630	17	2
Zm00001eb259640	0	0
Zm00001eb259650	18	16
Zm00001eb259660	9	5
Zm00001eb259670	1	2
Zm00001eb259680	8	13
Zm00001eb259690	0	0
Zm00001eb259700	0	0
Zm00001eb259710	0	0
Zm00001eb259720	1	2
Zm00001eb259730	0	0
Zm00001eb259760	0	0
Zm00001eb259770	0	0
Zm00001eb259780	0	0
Zm00001eb259790	0	0
Zm00001eb259800	0	0
Zm00001eb259820	0	0
Zm00001eb259830	4	7
Zm00001eb259840	6	5
Zm00001eb259850	0	0
Zm00001eb259860	0	0
Zm00001eb259870	6	5
Zm00001eb259880	0	0
Zm00001eb259890	5	2
Zm00001eb259900	14	15
Zm00001eb259910	0	0
Zm00001eb259920	0	1
Zm00001eb259930	0	0
Zm00001eb259940	0	0
Zm00001eb259950	49	14
Zm00001eb259960	36	18
Zm00001eb259970	0	0
Zm00001eb259980	0	0
Zm00001eb259990	0	0
Zm00001eb260000	0	0
Zm00001eb260010	1	3
Zm00001eb260030	1	0
Zm00001eb260040	0	0
Zm00001eb260050	3	2
Zm00001eb260060	19	10
Zm00001eb260070	1	0
Zm00001eb260080	0	0
Zm00001eb260090	2	2
Zm00001eb260100	13	21
Zm00001eb260110	0	0
Zm00001eb260120	14	10
Zm00001eb260130	0	1
Zm00001eb260140	2	0
Zm00001eb260150	2	1
Zm00001eb260160	0	0
Zm00001eb260170	11	17
Zm00001eb260180	0	0
Zm00001eb260190	5	4
Zm00001eb260200	1	5
Zm00001eb260210	5	1
Zm00001eb260220	0	0
Zm00001eb260230	12	17
Zm00001eb260240	1	0
Zm00001eb260250	0	0
Zm00001eb260260	1	2
Zm00001eb260270	5	21
Zm00001eb260280	0	0
Zm00001eb260290	1	0
Zm00001eb260300	0	0
Zm00001eb260310	0	2
Zm00001eb260320	0	0
Zm00001eb260330	0	1
Zm00001eb260340	0	2
Zm00001eb260350	1	0
Zm00001eb260360	9	7
Zm00001eb260370	21	15
Zm00001eb260380	10	5
Zm00001eb260390	5	8
Zm00001eb260410	5	8
Zm00001eb260420	11	3
Zm00001eb260430	0	0
Zm00001eb260440	0	0
Zm00001eb260450	13	8
Zm00001eb260460	1	5
Zm00001eb260470	12	11
Zm00001eb260480	5	8
Zm00001eb260490	36	31
Zm00001eb260500	0	0
Zm00001eb260510	17	25
Zm00001eb260530	4	4
Zm00001eb260540	0	0
Zm00001eb260550	0	1
Zm00001eb260560	8	12
Zm00001eb260570	7	7
Zm00001eb260580	6	10
Zm00001eb260590	9	0
Zm00001eb260600	54	49
Zm00001eb260610	1	1
Zm00001eb260620	0	0
Zm00001eb260630	0	0
Zm00001eb260640	0	0
Zm00001eb260650	2	2
Zm00001eb260660	0	0
Zm00001eb260670	0	0
Zm00001eb260680	0	0
Zm00001eb260690	0	0
Zm00001eb260700	17	33
Zm00001eb260710	128	143
Zm00001eb260720	13	13
Zm00001eb260730	4	3
Zm00001eb260740	0	1
Zm00001eb260750	0	0
Zm00001eb260760	0	0
Zm00001eb260770	3	3
Zm00001eb260780	0	0
Zm00001eb260790	0	0
Zm00001eb260800	4	1
Zm00001eb260810	0	0
Zm00001eb260820	0	0
Zm00001eb260830	3	3
Zm00001eb260840	0	0
Zm00001eb260850	2	2
Zm00001eb260860	0	0
Zm00001eb260870	13	8
Zm00001eb260880	44	128
Zm00001eb260890	35	36
Zm00001eb260910	8	2
Zm00001eb260920	8	13
Zm00001eb260930	0	1
Zm00001eb260940	3	3
Zm00001eb260950	23	13
Zm00001eb260960	43	81
Zm00001eb260970	16	11
Zm00001eb260980	2	4
Zm00001eb260990	14	7
Zm00001eb261000	0	0
Zm00001eb261010	0	0
Zm00001eb261020	0	0
Zm00001eb261030	0	0
Zm00001eb261040	0	0
Zm00001eb261050	0	0
Zm00001eb261060	0	0
Zm00001eb261070	0	0
Zm00001eb261080	0	0
Zm00001eb261090	0	0
Zm00001eb261100	0	0
Zm00001eb261110	0	0
Zm00001eb261120	0	0
Zm00001eb261130	6	2
Zm00001eb261140	0	7
Zm00001eb261150	0	0
Zm00001eb261160	0	0
Zm00001eb261170	9	2
Zm00001eb261180	0	0
Zm00001eb261190	5	11
Zm00001eb261200	3	3
Zm00001eb261210	8	11
Zm00001eb261230	4	5
Zm00001eb261240	2	4
Zm00001eb261250	0	0
Zm00001eb261260	1	0
Zm00001eb261270	14	10
Zm00001eb261280	8	20
Zm00001eb261300	13	7
Zm00001eb261340	1	0
Zm00001eb261350	0	0
Zm00001eb261370	0	0
Zm00001eb261380	0	0
Zm00001eb261390	0	0
Zm00001eb261400	0	0
Zm00001eb261420	0	0
Zm00001eb261430	391	527
Zm00001eb261440	12	18
Zm00001eb261450	0	0
Zm00001eb261460	0	0
Zm00001eb261470	0	0
Zm00001eb261480	1	1
Zm00001eb261490	0	0
Zm00001eb261500	0	0
Zm00001eb261510	0	0
Zm00001eb261520	8	6
Zm00001eb261530	7	8
Zm00001eb261540	7	13
Zm00001eb261550	14	11
Zm00001eb261560	4	0
Zm00001eb261570	1	0
Zm00001eb261590	0	0
Zm00001eb261600	0	0
Zm00001eb261610	0	0
Zm00001eb261620	1	1
Zm00001eb261630	0	0
Zm00001eb261640	0	0
Zm00001eb261660	10	17
Zm00001eb261670	1	4
Zm00001eb261680	1	1
Zm00001eb261690	8	6
Zm00001eb261700	3	5
Zm00001eb261710	0	0
Zm00001eb261720	2	9
Zm00001eb261730	0	0
Zm00001eb261740	17	23
Zm00001eb261750	0	0
Zm00001eb261760	1	0
Zm00001eb261780	0	0
Zm00001eb261790	0	0
Zm00001eb261800	1	1
Zm00001eb261810	7	9
Zm00001eb261820	0	16
Zm00001eb261830	1	0
Zm00001eb261840	125	280
Zm00001eb261850	0	0
Zm00001eb261860	0	0
Zm00001eb261870	4	1
Zm00001eb261880	3	1
Zm00001eb261890	1	1
Zm00001eb261900	0	0
Zm00001eb261910	4	4
Zm00001eb261920	6	4
Zm00001eb261940	0	0
Zm00001eb261950	0	0
Zm00001eb261960	0	0
Zm00001eb261970	0	0
Zm00001eb261980	0	0
Zm00001eb261990	0	0
Zm00001eb262000	0	0
Zm00001eb262010	0	0
Zm00001eb262020	0	0
Zm00001eb262030	0	0
Zm00001eb262040	0	0
Zm00001eb262050	0	0
Zm00001eb262060	0	0
Zm00001eb262070	0	0
Zm00001eb262080	0	0
Zm00001eb262090	0	0
Zm00001eb262100	0	0
Zm00001eb262120	0	0
Zm00001eb262130	0	0
Zm00001eb262140	0	0
Zm00001eb262150	0	0
Zm00001eb262160	0	0
Zm00001eb262170	0	0
Zm00001eb262180	0	0
Zm00001eb262190	0	0
Zm00001eb262200	0	0
Zm00001eb262210	0	0
Zm00001eb262220	0	0
Zm00001eb262230	0	0
Zm00001eb262240	0	0
Zm00001eb262250	0	0
Zm00001eb262260	0	0
Zm00001eb262270	0	0
Zm00001eb262280	0	0
Zm00001eb262290	0	0
Zm00001eb262300	0	0
Zm00001eb262310	0	0
Zm00001eb262320	0	0
Zm00001eb262330	0	0
Zm00001eb262340	0	0
Zm00001eb262350	1	0
Zm00001eb262360	0	0
Zm00001eb262370	0	0
Zm00001eb262380	0	0
Zm00001eb262390	0	0
Zm00001eb262400	0	0
Zm00001eb262410	0	0
Zm00001eb262430	8	2
Zm00001eb262440	0	0
Zm00001eb262450	0	0
Zm00001eb262460	0	0
Zm00001eb262520	14	9
Zm00001eb262530	0	0
Zm00001eb262540	0	0
Zm00001eb262550	0	0
Zm00001eb262560	2	0
Zm00001eb262570	3	1
Zm00001eb262580	2	8
Zm00001eb262590	0	0
Zm00001eb262600	0	1
Zm00001eb262610	3	4
Zm00001eb262630	0	0
Zm00001eb262640	0	0
Zm00001eb262650	0	1
Zm00001eb262660	0	0
Zm00001eb262670	0	0
Zm00001eb262680	4	1
Zm00001eb262690	0	0
Zm00001eb262700	0	0
Zm00001eb262710	2	0
Zm00001eb262720	0	0
Zm00001eb262730	0	0
Zm00001eb262740	0	0
Zm00001eb262750	0	0
Zm00001eb262760	0	0
Zm00001eb262770	0	0
Zm00001eb262780	0	0
Zm00001eb262790	0	0
Zm00001eb262800	0	0
Zm00001eb262810	1	0
Zm00001eb262820	0	0
Zm00001eb262840	1	0
Zm00001eb262850	0	0
Zm00001eb262860	0	0
Zm00001eb262880	0	0
Zm00001eb262890	2	0
Zm00001eb262900	0	0
Zm00001eb262910	0	0
Zm00001eb262920	0	0
Zm00001eb262930	0	0
Zm00001eb262950	0	0
Zm00001eb262970	0	0
Zm00001eb262990	0	0
Zm00001eb263000	10	1
Zm00001eb263010	2	2
Zm00001eb263020	1	3
Zm00001eb263030	0	0
Zm00001eb263040	1	1
Zm00001eb263050	1	2
Zm00001eb263060	0	0
Zm00001eb263070	1	2
Zm00001eb263090	3	1
Zm00001eb263100	2	2
Zm00001eb263120	0	0
Zm00001eb263140	0	0
Zm00001eb263150	0	0
Zm00001eb263160	11	9
Zm00001eb263180	0	0
Zm00001eb263190	0	0
Zm00001eb263200	2	0
Zm00001eb263210	0	0
Zm00001eb263220	0	1
Zm00001eb263240	0	0
Zm00001eb263250	0	0
Zm00001eb263270	0	0
Zm00001eb263280	0	1
Zm00001eb263290	0	0
Zm00001eb263300	0	0
Zm00001eb263310	0	0
Zm00001eb263320	0	0
Zm00001eb263340	0	0
Zm00001eb263350	0	0
Zm00001eb263360	0	0
Zm00001eb263370	0	0
Zm00001eb263380	0	0
Zm00001eb263390	0	0
Zm00001eb263410	0	0
Zm00001eb263420	0	0
Zm00001eb263430	0	1
Zm00001eb263440	0	0
Zm00001eb263450	0	0
Zm00001eb263460	1	0
Zm00001eb263470	0	0
Zm00001eb263480	0	0
Zm00001eb263490	1	0
Zm00001eb263500	1	0
Zm00001eb263510	0	0
Zm00001eb263520	0	0
Zm00001eb263530	0	0
Zm00001eb263540	0	0
Zm00001eb263550	0	0
Zm00001eb263570	0	0
Zm00001eb263580	0	0
Zm00001eb263590	0	0
Zm00001eb263610	0	0
Zm00001eb263620	0	0
Zm00001eb263630	1	0
Zm00001eb263640	0	0
Zm00001eb263650	0	0
Zm00001eb263660	1	0
Zm00001eb263670	0	0
Zm00001eb263680	0	0
Zm00001eb263690	0	0
Zm00001eb263700	0	1
Zm00001eb263710	0	0
Zm00001eb263720	0	0
Zm00001eb263730	0	1
Zm00001eb263740	0	0
Zm00001eb263750	0	1
Zm00001eb263760	0	0
Zm00001eb263780	2	0
Zm00001eb263790	0	0
Zm00001eb263800	0	0
Zm00001eb263830	0	0
Zm00001eb263860	0	0
Zm00001eb263880	0	0
Zm00001eb263890	0	0
Zm00001eb263900	0	0
Zm00001eb263910	0	0
Zm00001eb263920	0	0
Zm00001eb263930	0	0
Zm00001eb263940	0	1
Zm00001eb263960	0	2
Zm00001eb263970	0	0
Zm00001eb263980	0	0
Zm00001eb264000	0	0
Zm00001eb264010	0	0
Zm00001eb264020	0	0
Zm00001eb264030	0	0
Zm00001eb264040	0	0
Zm00001eb264050	0	0
Zm00001eb264060	2	0
Zm00001eb264080	0	0
Zm00001eb264090	0	0
Zm00001eb264100	0	0
Zm00001eb264110	1	7
Zm00001eb264130	3	5
Zm00001eb264140	1	0
Zm00001eb264150	4	3
Zm00001eb264160	5	9
Zm00001eb264170	3	0
Zm00001eb264190	0	0
Zm00001eb264200	0	0
Zm00001eb264210	0	0
Zm00001eb264220	0	0
Zm00001eb264230	0	0
Zm00001eb264240	0	0
Zm00001eb264250	13	7
Zm00001eb264260	7	5
Zm00001eb264270	0	0
Zm00001eb264280	0	0
Zm00001eb264290	0	0
Zm00001eb264300	2	7
Zm00001eb264310	9	25
Zm00001eb264320	0	0
Zm00001eb264330	0	0
Zm00001eb264340	0	0
Zm00001eb264350	0	0
Zm00001eb264360	0	0
Zm00001eb264370	0	0
Zm00001eb264380	0	0
Zm00001eb264390	0	0
Zm00001eb264400	1	2
Zm00001eb264410	8	6
Zm00001eb264430	0	0
Zm00001eb264440	0	0
Zm00001eb264460	0	0
Zm00001eb264470	4	2
Zm00001eb264480	13	14
Zm00001eb264490	0	0
Zm00001eb264500	0	0
Zm00001eb264510	0	0
Zm00001eb264540	0	0
Zm00001eb264550	0	4
Zm00001eb264560	0	0
Zm00001eb264580	7	2
Zm00001eb264590	2	10
Zm00001eb264600	0	0
Zm00001eb264610	0	0
Zm00001eb264620	3	5
Zm00001eb264630	42	43
Zm00001eb264640	0	0
Zm00001eb264650	0	0
Zm00001eb264660	13	12
Zm00001eb264670	4	2
Zm00001eb264680	0	2
Zm00001eb264690	0	0
Zm00001eb264700	0	1
Zm00001eb264710	0	1
Zm00001eb264720	0	0
Zm00001eb264730	4	4
Zm00001eb264740	0	0
Zm00001eb264750	1	1
Zm00001eb264760	6	2
Zm00001eb264770	1	0
Zm00001eb264780	3	1
Zm00001eb264800	0	0
Zm00001eb264810	1	1
Zm00001eb264830	4	1
Zm00001eb264840	0	0
Zm00001eb264850	0	0
Zm00001eb264860	0	0
Zm00001eb264870	0	0
Zm00001eb264880	50	89
Zm00001eb264890	0	0
Zm00001eb264900	0	0
Zm00001eb264910	23	16
Zm00001eb264920	1	0
Zm00001eb264930	1	12
Zm00001eb264940	0	1
Zm00001eb264950	0	0
Zm00001eb264960	41	28
Zm00001eb264970	0	1
Zm00001eb264980	17	17
Zm00001eb264990	0	0
Zm00001eb265000	0	0
Zm00001eb265010	0	0
Zm00001eb265020	0	0
Zm00001eb265030	1	0
Zm00001eb265040	23	29
Zm00001eb265080	1	0
Zm00001eb265100	0	1
Zm00001eb265130	0	0
Zm00001eb265140	0	0
Zm00001eb265150	0	0
Zm00001eb265160	0	0
Zm00001eb265170	0	0
Zm00001eb265180	0	0
Zm00001eb265200	0	0
Zm00001eb265220	1	0
Zm00001eb265240	28	26
Zm00001eb265250	16	18
Zm00001eb265260	1	7
Zm00001eb265270	34	35
Zm00001eb265280	0	2
Zm00001eb265290	9	9
Zm00001eb265300	0	0
Zm00001eb265310	1	0
Zm00001eb265330	0	0
Zm00001eb265340	2	0
Zm00001eb265350	0	0
Zm00001eb265360	0	0
Zm00001eb265370	0	0
Zm00001eb265380	1	1
Zm00001eb265390	0	2
Zm00001eb265410	20	16
Zm00001eb265420	0	1
Zm00001eb265430	17	14
Zm00001eb265440	4	0
Zm00001eb265450	0	0
Zm00001eb265460	0	0
Zm00001eb265470	0	0
Zm00001eb265480	0	0
Zm00001eb265490	0	0
Zm00001eb265500	7	10
Zm00001eb265510	3	1
Zm00001eb265520	10	15
Zm00001eb265530	0	2
Zm00001eb265540	0	0
Zm00001eb265550	0	0
Zm00001eb265570	0	0
Zm00001eb265580	0	0
Zm00001eb265590	0	0
Zm00001eb265610	65	71
Zm00001eb265620	0	0
Zm00001eb265630	3	4
Zm00001eb265640	5	3
Zm00001eb265650	8	9
Zm00001eb265660	2	5
Zm00001eb265670	4	7
Zm00001eb265690	0	0
Zm00001eb265700	0	0
Zm00001eb265710	0	1
Zm00001eb265720	0	0
Zm00001eb265730	0	0
Zm00001eb265740	0	3
Zm00001eb265750	0	0
Zm00001eb265760	19	29
Zm00001eb265770	0	0
Zm00001eb265780	0	0
Zm00001eb265790	0	0
Zm00001eb265800	0	1
Zm00001eb265810	9	23
Zm00001eb265820	9	10
Zm00001eb265830	3	2
Zm00001eb265840	0	0
Zm00001eb265850	0	0
Zm00001eb265860	11	9
Zm00001eb265870	0	0
Zm00001eb265880	0	0
Zm00001eb265890	119	69
Zm00001eb265900	158	92
Zm00001eb265920	0	0
Zm00001eb265930	0	0
Zm00001eb265940	0	0
Zm00001eb265950	0	0
Zm00001eb265960	2	1
Zm00001eb265980	0	1
Zm00001eb265990	0	9
Zm00001eb266000	0	0
Zm00001eb266010	0	0
Zm00001eb266020	14	15
Zm00001eb266030	0	0
Zm00001eb266040	0	0
Zm00001eb266050	6	19
Zm00001eb266060	6	2
Zm00001eb266070	3	0
Zm00001eb266090	0	0
Zm00001eb266100	0	0
Zm00001eb266110	0	0
Zm00001eb266120	0	0
Zm00001eb266130	0	2
Zm00001eb266140	0	0
Zm00001eb266150	0	0
Zm00001eb266160	7	1
Zm00001eb266190	0	0
Zm00001eb266200	1	2
Zm00001eb266210	1	1
Zm00001eb266220	2	2
Zm00001eb266230	0	0
Zm00001eb266240	0	0
Zm00001eb266250	9	4
Zm00001eb266260	22	24
Zm00001eb266270	0	0
Zm00001eb266280	0	0
Zm00001eb266290	1	1
Zm00001eb266300	38	30
Zm00001eb266310	0	0
Zm00001eb266320	0	0
Zm00001eb266330	5	2
Zm00001eb266340	10	1
Zm00001eb266360	1	2
Zm00001eb266370	5	3
Zm00001eb266390	0	0
Zm00001eb266400	1	2
Zm00001eb266420	1	1
Zm00001eb266430	0	0
Zm00001eb266440	0	0
Zm00001eb266450	0	0
Zm00001eb266460	1	2
