ENSEMBL_GeneID	name_C_24_III	name_C_6_II	name_C_6_III	name_T_24_II	name_T_24_III	name_T_6_II	name_T_6_III
Zm00001eb220310	11	0	0	0	6	0	0
Zm00001eb220320	0	0	0	0	0	1	1
Zm00001eb220340	518	1054	1054	595	1362	2478	2478
Zm00001eb220350	0	1	1	0	0	0	0
Zm00001eb220360	2671	2432	2432	2227	1943	2747	2747
Zm00001eb220370	255	522	522	428	282	502	502
Zm00001eb220380	621	409	409	529	421	410	410
Zm00001eb220390	210	945	945	534	133	843	843
Zm00001eb220400	1424	1623	1623	1699	1598	1789	1789
Zm00001eb220420	213	163	163	78	46	154	154
Zm00001eb220430	0	0	0	0	0	0	0
Zm00001eb220440	0	0	0	0	0	0	0
Zm00001eb220450	0	0	0	0	0	0	0
Zm00001eb220460	166	361	361	224	137	408	408
Zm00001eb220480	1409	677	677	367	1009	1147	1147
Zm00001eb220500	0	0	0	1	0	0	0
Zm00001eb220510	0	35	35	14	0	40	40
Zm00001eb220520	0	27	27	15	0	19	19
Zm00001eb220530	224	137	137	190	157	170	170
Zm00001eb220550	47	27	27	39	37	46	46
Zm00001eb220590	462	346	346	295	347	282	282
Zm00001eb220600	348	789	789	372	142	524	524
Zm00001eb220610	702	263	263	266	280	273	273
Zm00001eb220620	2	24	24	6	8	5	5
Zm00001eb220630	877	652	652	1202	960	1113	1113
Zm00001eb220640	659	1415	1415	1508	496	1581	1581
Zm00001eb220650	1226	1286	1286	1804	1355	2046	2046
Zm00001eb220660	9	2	2	2	4	3	3
Zm00001eb220670	526	879	879	547	933	539	539
Zm00001eb220680	10	41	41	23	34	5	5
Zm00001eb220690	17	0	0	0	0	0	0
Zm00001eb220700	514	406	406	264	378	237	237
Zm00001eb220710	16	23	23	106	32	57	57
Zm00001eb220720	0	0	0	0	0	0	0
Zm00001eb220730	0	0	0	0	0	0	0
Zm00001eb220740	436	175	175	106	368	72	72
Zm00001eb220750	687	1726	1726	1323	997	1299	1299
Zm00001eb220760	34	107	107	8	14	23	23
Zm00001eb220770	1729	1467	1467	2439	1972	2232	2232
Zm00001eb220780	1806	1484	1484	2083	1752	1980	1980
Zm00001eb220790	3412	3774	3774	4016	3531	3832	3832
Zm00001eb220800	480	597	597	601	420	865	865
Zm00001eb220810	5	3	3	0	5	2	2
Zm00001eb220820	318	247	247	377	283	179	179
Zm00001eb220830	4	6	6	0	4	1	1
Zm00001eb220840	876	1008	1008	660	1228	975	975
Zm00001eb220850	532	373	373	297	267	543	543
Zm00001eb220860	2	2	2	1	4	3	3
Zm00001eb220870	155	104	104	44	46	78	78
Zm00001eb220880	2347	1384	1384	1579	1714	1593	1593
Zm00001eb220890	0	1	1	0	0	0	0
Zm00001eb220900	57	54	54	41	34	48	48
Zm00001eb220910	1007	829	829	388	377	630	630
Zm00001eb220920	608	548	548	714	752	668	668
Zm00001eb220930	1784	1641	1641	2035	1645	2064	2064
Zm00001eb220940	1400	1680	1680	843	389	546	546
Zm00001eb220950	55	56	56	53	35	25	25
Zm00001eb220960	0	0	0	0	0	0	0
Zm00001eb220970	1410	994	994	1952	1514	1810	1810
Zm00001eb220980	48	68	68	29	22	60	60
Zm00001eb220990	23	22	22	17	19	14	14
Zm00001eb221000	5815	10178	10178	8994	11596	17781	17781
Zm00001eb221010	0	1	1	0	0	0	0
Zm00001eb221020	285	246	246	365	579	617	617
Zm00001eb221030	0	0	0	0	0	0	0
Zm00001eb221040	0	0	0	0	0	0	0
Zm00001eb221050	122	60	60	147	100	104	104
Zm00001eb221070	212	110	110	181	128	192	192
Zm00001eb221080	0	0	0	0	0	5	5
Zm00001eb221090	118	34	34	211	97	56	56
Zm00001eb221100	377	372	372	501	649	584	584
Zm00001eb221110	199	190	190	269	335	286	286
Zm00001eb221120	14	78	78	151	6	146	146
Zm00001eb221130	610	1113	1113	1992	904	975	975
Zm00001eb221140	360	366	366	349	242	341	341
Zm00001eb221150	850	878	878	1191	1021	1115	1115
Zm00001eb221160	392	345	345	309	503	301	301
Zm00001eb221170	6	5	5	2	10	1	1
Zm00001eb221180	820	561	561	848	879	829	829
Zm00001eb221190	283	580	580	333	84	477	477
Zm00001eb221210	9	4	4	5	3	9	9
Zm00001eb221220	0	0	0	0	0	0	0
Zm00001eb221230	0	1	1	0	0	0	0
Zm00001eb221240	332	509	509	340	323	397	397
Zm00001eb221260	572	371	371	547	294	559	559
Zm00001eb221270	10	3	3	1	3	4	4
Zm00001eb221280	1368	3138	3138	2568	3422	3305	3305
Zm00001eb221290	370	124	124	150	323	209	209
Zm00001eb221300	401	316	316	402	432	464	464
Zm00001eb221310	839	802	802	980	967	901	901
Zm00001eb221320	14	41	41	8	11	29	29
Zm00001eb221340	1397	1019	1019	786	951	1147	1147
Zm00001eb221350	14	29	29	8	7	16	16
Zm00001eb221360	745	838	838	1112	728	999	999
Zm00001eb221380	84	13	13	13	53	14	14
Zm00001eb221390	5	10	10	17	2	14	14
Zm00001eb221400	0	0	0	0	0	0	0
Zm00001eb221410	484	512	512	897	407	675	675
Zm00001eb221420	23	8	8	5	7	13	13
Zm00001eb221430	1	1	1	3	0	0	0
Zm00001eb221440	0	0	0	0	0	0	0
Zm00001eb221450	4	2	2	1	0	1	1
Zm00001eb221460	4	4	4	7	1	4	4
Zm00001eb221470	0	0	0	0	0	0	0
Zm00001eb221480	464	338	338	302	500	349	349
Zm00001eb221490	43	212	212	186	68	132	132
Zm00001eb221500	5625	2163	2163	4045	4836	4055	4055
Zm00001eb221510	0	0	0	1	0	6	6
Zm00001eb221520	17	3	3	0	5	2	2
Zm00001eb221530	0	0	0	0	0	0	0
Zm00001eb221540	0	0	0	1	0	0	0
Zm00001eb221550	0	11	11	12	1	3	3
Zm00001eb221560	231	461	461	524	238	466	466
Zm00001eb221570	0	13	13	8	0	14	14
Zm00001eb221580	724	752	752	751	461	997	997
Zm00001eb221590	101	74	74	40	42	62	62
Zm00001eb221600	1594	618	618	1016	1481	1731	1731
Zm00001eb221610	163	110	110	80	101	96	96
Zm00001eb221620	654	510	510	1026	739	1338	1338
Zm00001eb221630	0	1	1	0	4	3	3
Zm00001eb221640	0	0	0	0	0	0	0
Zm00001eb221650	34	13	13	71	32	90	90
Zm00001eb221670	80	184	184	136	86	267	267
Zm00001eb221680	812	651	651	519	731	468	468
Zm00001eb221690	3629	1889	1889	1238	1868	1150	1150
Zm00001eb221700	4	6	6	6	0	4	4
Zm00001eb221710	35	65	65	25	25	35	35
Zm00001eb221720	0	0	0	0	0	0	0
Zm00001eb221730	0	0	0	0	0	0	0
Zm00001eb221740	1957	48	48	26	2731	82	82
Zm00001eb221750	130	201	201	134	123	151	151
Zm00001eb221760	2	2	2	6	3	8	8
Zm00001eb221780	131	177	177	192	167	249	249
Zm00001eb221790	5156	5	5	212	5359	0	0
Zm00001eb221810	640	893	893	505	302	565	565
Zm00001eb221820	459	571	571	482	301	563	563
Zm00001eb221830	10	15	15	4	3	23	23
Zm00001eb221840	35	61	61	61	30	37	37
Zm00001eb221850	985	785	785	859	882	1208	1208
Zm00001eb221860	1252	1137	1137	1124	1132	1434	1434
Zm00001eb221870	64	42	42	22	32	25	25
Zm00001eb221880	1	1	1	1	0	1	1
Zm00001eb221890	1274	1250	1250	1201	1220	1440	1440
Zm00001eb221900	522	463	463	525	569	558	558
Zm00001eb221910	35	76	76	155	22	218	218
Zm00001eb221920	207	203	203	178	149	146	146
Zm00001eb221930	0	0	0	0	0	0	0
Zm00001eb221940	0	0	0	0	0	0	0
Zm00001eb221950	3	0	0	0	0	1	1
Zm00001eb221960	0	0	0	0	0	0	0
Zm00001eb221970	345	185	185	161	223	208	208
Zm00001eb221980	12	20	20	6	7	1	1
Zm00001eb221990	1	3	3	3	10	6	6
Zm00001eb222000	377	625	625	997	440	896	896
Zm00001eb222010	0	0	0	0	0	0	0
Zm00001eb222030	20	13	13	28	43	35	35
Zm00001eb222040	57	84	84	39	34	63	63
Zm00001eb222050	89	205	205	47	50	86	86
Zm00001eb222060	1256	886	886	1419	1274	1600	1600
Zm00001eb222070	12	7	7	2	4	2	2
Zm00001eb222080	1	0	0	0	0	0	0
Zm00001eb222090	5	4	4	1	0	0	0
Zm00001eb222110	0	0	0	0	0	0	0
Zm00001eb222120	0	1	1	0	0	0	0
Zm00001eb222130	2	1	1	2	0	0	0
Zm00001eb222140	348	85	85	61	263	98	98
Zm00001eb222150	28	9	9	10	8	10	10
Zm00001eb222160	2831	1818	1818	2266	1745	2811	2811
Zm00001eb222170	8	11	11	12	13	9	9
Zm00001eb222180	0	0	0	0	0	0	0
Zm00001eb222190	1319	1220	1220	1402	1085	1474	1474
Zm00001eb222200	5	1	1	9	0	3	3
Zm00001eb222210	916	661	661	1173	791	1221	1221
Zm00001eb222220	90	72	72	123	56	146	146
Zm00001eb222230	32	16	16	8	23	8	8
Zm00001eb222240	6953	4338	4338	8227	6338	8738	8738
Zm00001eb222250	2874	190	190	325	407	614	614
Zm00001eb222260	6	2	2	11	9	5	5
Zm00001eb222270	1651	1205	1205	1683	1438	1809	1809
Zm00001eb222280	396	311	311	365	475	401	401
Zm00001eb222290	22	1	1	2	4	3	3
Zm00001eb222300	1844	1215	1215	1487	1402	1210	1210
Zm00001eb222310	89	84	84	72	61	68	68
Zm00001eb222320	6614	6517	6517	8510	7651	9635	9635
Zm00001eb222330	976	871	871	1075	848	1098	1098
Zm00001eb222340	544	412	412	486	557	607	607
Zm00001eb222350	95	78	78	109	81	105	105
Zm00001eb222360	0	1	1	0	0	0	0
Zm00001eb222370	28	24	24	11	19	31	31
Zm00001eb222380	8	5	5	2	8	6	6
Zm00001eb222400	6	19	19	11	0	4	4
Zm00001eb222410	0	0	0	0	0	0	0
Zm00001eb222420	2065	1732	1732	2053	1972	2073	2073
Zm00001eb222430	478	605	605	264	217	388	388
Zm00001eb222450	0	0	0	0	0	0	0
Zm00001eb222460	2106	1393	1393	1903	1562	2433	2433
Zm00001eb222470	0	0	0	0	0	0	0
Zm00001eb222480	8	0	0	0	0	0	0
Zm00001eb222490	5	0	0	0	0	0	0
Zm00001eb222500	0	0	0	0	0	2	2
Zm00001eb222510	294	518	518	121	224	378	378
Zm00001eb222520	4	3	3	0	3	5	5
Zm00001eb222530	1	0	0	0	0	0	0
Zm00001eb222540	123	17	17	30	20	28	28
Zm00001eb222550	167	137	137	117	140	165	165
Zm00001eb222560	16	6	6	10	18	13	13
Zm00001eb222570	11258	10351	10351	13042	14100	14028	14028
Zm00001eb222580	18	13	13	12	10	9	9
Zm00001eb222590	376	535	535	314	551	662	662
Zm00001eb222600	0	0	0	0	2	0	0
Zm00001eb222610	141	78	78	83	62	101	101
Zm00001eb222620	58	37	37	26	32	21	21
Zm00001eb222640	1132	927	927	1031	1091	1000	1000
Zm00001eb222650	251	251	251	294	251	275	275
Zm00001eb222660	1914	1734	1734	793	342	864	864
Zm00001eb222670	0	9	9	5	0	14	14
Zm00001eb222680	2	3	3	2	6	22	22
Zm00001eb222690	712	860	860	687	519	602	602
Zm00001eb222700	109	93	93	16	12	63	63
Zm00001eb222710	326	163	163	264	212	347	347
Zm00001eb222720	2	2	2	0	2	1	1
Zm00001eb222730	492	499	499	2143	789	1969	1969
Zm00001eb222740	88	0	0	0	27	2	2
Zm00001eb222750	29	28	28	27	12	31	31
Zm00001eb222760	0	0	0	0	0	0	0
Zm00001eb222770	0	0	0	0	1	0	0
Zm00001eb222780	0	0	0	0	0	0	0
Zm00001eb222790	0	0	0	0	0	0	0
Zm00001eb222800	0	2	2	0	0	1	1
Zm00001eb222810	0	0	0	0	0	0	0
Zm00001eb222820	0	0	0	0	0	0	0
Zm00001eb222830	1064	801	801	633	529	668	668
Zm00001eb222840	187	128	128	84	77	190	190
Zm00001eb222850	313	264	264	408	202	230	230
Zm00001eb222860	1636	1432	1432	818	1318	1485	1485
Zm00001eb222870	966	855	855	958	677	1034	1034
Zm00001eb222880	6020	10004	10004	6490	6570	7701	7701
Zm00001eb222890	373	293	293	193	201	277	277
Zm00001eb222900	28	54	54	14	6	65	65
Zm00001eb222910	3	13	13	3	7	50	50
Zm00001eb222930	204	159	159	169	88	170	170
Zm00001eb222940	0	2	2	5	4	3	3
Zm00001eb222950	0	8	8	5	3	7	7
Zm00001eb222960	113	152	152	199	313	239	239
Zm00001eb222980	1757	1386	1386	1889	998	1694	1694
Zm00001eb222990	0	0	0	0	0	0	0
Zm00001eb223000	0	0	0	0	0	0	0
Zm00001eb223010	0	0	0	0	0	0	0
Zm00001eb223020	0	0	0	0	0	0	0
Zm00001eb223030	0	0	0	0	0	0	0
Zm00001eb223040	1289	694	694	866	802	941	941
Zm00001eb223050	1352	1383	1383	741	644	952	952
Zm00001eb223060	255	267	267	153	183	202	202
Zm00001eb223070	5	1	1	1	2	6	6
Zm00001eb223080	95	36	36	45	42	74	74
Zm00001eb223090	85	166	166	47	51	132	132
Zm00001eb223100	2146	1432	1432	1648	1596	2088	2088
Zm00001eb223110	2	1	1	0	0	0	0
Zm00001eb223120	743	269	269	160	243	163	163
Zm00001eb223130	369	137	137	107	103	84	84
Zm00001eb223140	545	434	434	451	409	439	439
Zm00001eb223150	5	6	6	0	0	0	0
Zm00001eb223160	754	705	705	664	606	941	941
Zm00001eb223170	270	167	167	274	173	221	221
Zm00001eb223180	3	0	0	0	0	0	0
Zm00001eb223190	516	435	435	316	575	432	432
Zm00001eb223200	896	751	751	509	437	542	542
Zm00001eb223210	89	58	58	3	5	30	30
Zm00001eb223220	302	263	263	293	274	296	296
Zm00001eb223240	14	3	3	8	7	5	5
Zm00001eb223250	9	0	0	0	2	5	5
Zm00001eb223260	0	2	2	2	0	0	0
Zm00001eb223270	699	622	622	846	835	734	734
Zm00001eb223280	1	2	2	9	6	4	4
Zm00001eb223290	262	223	223	222	206	201	201
Zm00001eb223300	419	469	469	709	550	456	456
Zm00001eb223320	825	876	876	567	702	714	714
Zm00001eb223330	747	612	612	633	450	761	761
Zm00001eb223340	0	0	0	1	8	0	0
Zm00001eb223350	0	0	0	0	1	0	0
Zm00001eb223360	0	2	2	0	0	2	2
Zm00001eb223370	18	1	1	0	11	0	0
Zm00001eb223380	6	2	2	0	0	0	0
Zm00001eb223390	55	6	6	8	35	27	27
Zm00001eb223400	0	0	0	0	0	0	0
Zm00001eb223410	0	0	0	0	0	0	0
Zm00001eb223430	7	14	14	8	2	8	8
Zm00001eb223440	0	0	0	4	0	2	2
Zm00001eb223450	345	297	297	178	161	127	127
Zm00001eb223460	53	35	35	42	30	35	35
Zm00001eb223470	0	0	0	0	0	0	0
Zm00001eb223480	0	0	0	0	0	0	0
Zm00001eb223490	1167	933	933	1219	979	1403	1403
Zm00001eb223500	0	0	0	0	0	0	0
Zm00001eb223510	8	14	14	5	11	3	3
Zm00001eb223520	0	1	1	1	0	2	2
Zm00001eb223530	20	11	11	15	19	15	15
Zm00001eb223540	117	126	126	96	116	118	118
Zm00001eb223550	49	126	126	34	33	347	347
Zm00001eb223560	805	589	589	811	712	851	851
Zm00001eb223570	14	30	30	50	19	41	41
Zm00001eb223580	0	0	0	0	3	0	0
Zm00001eb223590	39	5	5	8	60	16	16
Zm00001eb223600	1	19	19	21	1	19	19
Zm00001eb223610	0	0	0	0	0	0	0
Zm00001eb223620	59	7	7	9	38	167	167
Zm00001eb223630	854	662	662	655	687	785	785
Zm00001eb223650	0	51	51	48	2	60	60
Zm00001eb223660	0	55	55	24	0	35	35
Zm00001eb223670	79	18	18	41	56	51	51
Zm00001eb223680	2839	1461	1461	1687	2095	2160	2160
Zm00001eb223690	3	7	7	8	6	2	2
Zm00001eb223700	2	124	124	57	0	69	69
Zm00001eb223710	12	3	3	0	4	1	1
Zm00001eb223720	3	4	4	0	8	0	0
Zm00001eb223730	0	0	0	0	0	0	0
Zm00001eb223740	0	0	0	0	0	0	0
Zm00001eb223750	0	0	0	0	0	0	0
Zm00001eb223760	0	0	0	0	0	0	0
Zm00001eb223770	4	0	0	0	0	0	0
Zm00001eb223780	0	0	0	0	0	0	0
Zm00001eb223790	0	0	0	0	0	0	0
Zm00001eb223800	189	322	322	180	58	310	310
Zm00001eb223810	362	311	311	144	157	265	265
Zm00001eb223830	0	21	21	4	1	7	7
Zm00001eb223840	547	652	652	570	573	652	652
Zm00001eb223850	1459	600	600	622	1137	786	786
Zm00001eb223860	5	2	2	7	6	7	7
Zm00001eb223870	0	0	0	0	0	0	0
Zm00001eb223890	261	153	153	143	88	70	70
Zm00001eb223900	0	0	0	0	0	0	0
Zm00001eb223910	0	0	0	0	0	0	0
Zm00001eb223920	2635	2406	2406	2967	2721	2959	2959
Zm00001eb223930	0	0	0	0	0	0	0
Zm00001eb223940	0	0	0	0	0	0	0
Zm00001eb223950	811	1194	1194	2090	2729	1161	1161
Zm00001eb223960	25	150	150	196	4	206	206
Zm00001eb223970	147	70	70	17	99	23	23
Zm00001eb223980	10785	14379	14379	8219	7243	9776	9776
Zm00001eb223990	0	0	0	0	0	0	0
Zm00001eb224000	140	100	100	152	147	184	184
Zm00001eb224010	573	496	496	699	632	779	779
Zm00001eb224040	1169	792	792	885	1081	1048	1048
Zm00001eb224050	4668	3361	3361	3966	4605	4398	4398
Zm00001eb224060	575	268	268	225	425	330	330
Zm00001eb224070	1017	871	871	1071	893	1129	1129
Zm00001eb224090	0	0	0	0	0	0	0
Zm00001eb224100	0	0	0	0	0	0	0
Zm00001eb224110	371	326	326	230	254	338	338
Zm00001eb224120	231	206	206	71	35	110	110
Zm00001eb224130	8	8	8	15	6	13	13
Zm00001eb224140	0	0	0	0	0	0	0
Zm00001eb224150	25	64	64	43	9	35	35
Zm00001eb224160	0	0	0	1	0	0	0
Zm00001eb224170	123	154	154	60	60	93	93
Zm00001eb224180	597	480	480	607	611	2535	2535
Zm00001eb224200	224	478	478	439	150	513	513
Zm00001eb224220	1003	1203	1203	1118	891	1012	1012
Zm00001eb224230	2300	366	366	744	1913	419	419
Zm00001eb224240	5	1	1	1	2	1	1
Zm00001eb224250	1294	756	756	1366	1053	1365	1365
Zm00001eb224260	124	94	94	122	226	182	182
Zm00001eb224270	69	41	41	50	87	82	82
Zm00001eb224280	1390	1043	1043	1794	1544	1688	1688
Zm00001eb224290	348	267	267	238	251	212	212
Zm00001eb224300	107	213	213	95	86	77	77
Zm00001eb224310	48	70	70	45	35	44	44
Zm00001eb224320	19	20	20	8	7	7	7
Zm00001eb224330	1	0	0	0	5	0	0
Zm00001eb224340	0	1	1	0	0	0	0
Zm00001eb224350	100	119	119	72	40	64	64
Zm00001eb224360	1250	980	980	1361	1123	1475	1475
Zm00001eb224370	771	570	570	792	745	855	855
Zm00001eb224390	0	0	0	0	0	0	0
Zm00001eb224410	2473	2921	2921	3423	3256	3864	3864
Zm00001eb224430	5754	8490	8490	6666	8574	3493	3493
Zm00001eb224440	2455	1985	1985	2206	2084	2165	2165
Zm00001eb224450	2678	3482	3482	4885	3275	3235	3235
Zm00001eb224460	18	0	0	1	11	0	0
Zm00001eb224470	252	143	143	180	120	135	135
Zm00001eb224480	0	0	0	2	0	1	1
Zm00001eb224490	198	94	94	96	72	87	87
Zm00001eb224500	19	91	91	113	46	106	106
Zm00001eb224510	13	6	6	6	3	3	3
Zm00001eb224520	5361	4293	4293	6346	4806	7363	7363
Zm00001eb224540	67	0	0	2	27	1	1
Zm00001eb224550	627	764	764	546	640	641	641
Zm00001eb224560	124	153	153	101	137	98	98
Zm00001eb224570	310	287	287	236	303	214	214
Zm00001eb224580	0	0	0	0	0	0	0
Zm00001eb224590	0	1	1	0	0	0	0
Zm00001eb224600	0	0	0	0	0	0	0
Zm00001eb224610	1002	1138	1138	825	999	1087	1087
Zm00001eb224620	720	532	532	791	697	802	802
Zm00001eb224630	164	144	144	59	96	187	187
Zm00001eb224640	99	131	131	272	110	316	316
Zm00001eb224650	0	0	0	0	0	0	0
Zm00001eb224680	1205	2566	2566	2961	2323	1896	1896
Zm00001eb224690	450	406	406	579	529	474	474
Zm00001eb224700	169	78	78	123	122	84	84
Zm00001eb224710	1570	1075	1075	1352	1088	1719	1719
Zm00001eb224720	588	583	583	339	354	479	479
Zm00001eb224730	894	443	443	296	664	426	426
Zm00001eb224740	1624	3771	3771	1877	3277	4534	4534
Zm00001eb224760	0	0	0	0	0	0	0
Zm00001eb224770	1550	813	813	860	945	1191	1191
Zm00001eb224780	90	50	50	54	94	57	57
Zm00001eb224790	37	135	135	131	20	116	116
Zm00001eb224800	291	284	284	194	239	186	186
Zm00001eb224820	25	11	11	18	30	16	16
Zm00001eb224830	57	55	55	61	61	51	51
Zm00001eb224840	0	0	0	0	0	0	0
Zm00001eb224850	1264	1376	1376	1232	1040	1347	1347
Zm00001eb224860	28	21	21	26	16	29	29
Zm00001eb224870	160	177	177	85	122	222	222
Zm00001eb224890	32	24	24	17	20	15	15
Zm00001eb224900	7413	5902	5902	7301	7323	8733	8733
Zm00001eb224910	1205	1294	1294	618	857	885	885
Zm00001eb224920	166	73	73	103	65	117	117
Zm00001eb224930	0	5	5	0	4	0	0
Zm00001eb224940	1199	589	589	855	1045	2263	2263
Zm00001eb224950	4062	3763	3763	3515	2728	4033	4033
Zm00001eb224960	665	616	616	741	725	685	685
Zm00001eb224970	0	0	0	0	0	0	0
Zm00001eb224980	0	0	0	0	3	4	4
Zm00001eb224990	1428	1058	1058	1256	1406	1482	1482
Zm00001eb225000	2748	2862	2862	1692	1664	2377	2377
Zm00001eb225010	4760	3706	3706	6046	5325	6548	6548
Zm00001eb225020	1521	910	910	992	1246	1046	1046
Zm00001eb225030	1182	1070	1070	1028	1016	1207	1207
Zm00001eb225040	0	0	0	0	0	0	0
Zm00001eb225050	21	13	13	18	18	8	8
Zm00001eb225060	1297	2081	2081	1891	1998	1583	1583
Zm00001eb225080	2	20	20	9	9	8	8
Zm00001eb225090	93	71	71	14	7	64	64
Zm00001eb225100	0	0	0	0	0	0	0
Zm00001eb225110	141	458	458	322	154	199	199
Zm00001eb225120	48	133	133	56	56	117	117
Zm00001eb225130	152	145	145	71	74	119	119
Zm00001eb225140	0	0	0	0	0	0	0
Zm00001eb225150	605	1052	1052	742	441	599	599
Zm00001eb225160	1190	951	951	2408	1042	1626	1626
Zm00001eb225170	120	305	305	210	88	227	227
Zm00001eb225190	146	96	96	110	110	117	117
Zm00001eb225200	183	180	180	284	190	201	201
Zm00001eb225210	0	0	0	0	0	0	0
Zm00001eb225220	0	6	6	0	0	0	0
Zm00001eb225230	28296	42739	42739	31448	44727	51853	51853
Zm00001eb225240	1042	1039	1039	588	831	967	967
Zm00001eb225250	55	72	72	48	13	39	39
Zm00001eb225260	1399	1017	1017	1430	1155	1335	1335
Zm00001eb225270	0	0	0	0	0	0	0
Zm00001eb225280	0	0	0	0	0	0	0
Zm00001eb225290	0	0	0	0	0	0	0
Zm00001eb225300	0	0	0	0	0	0	0
Zm00001eb225310	0	0	0	0	0	0	0
Zm00001eb225320	294	66	66	438	278	335	335
Zm00001eb225330	10	9	9	22	9	8	8
Zm00001eb225340	0	1	1	2	6	3	3
Zm00001eb225360	3046	761	761	1239	1049	840	840
Zm00001eb225370	264	691	691	213	139	265	265
Zm00001eb225380	2167	1122	1122	1863	1303	1264	1264
Zm00001eb225390	493	483	483	262	345	337	337
Zm00001eb225400	2	3	3	2	5	0	0
Zm00001eb225410	1510	985	985	877	1862	1513	1513
Zm00001eb225440	561	599	599	52	90	290	290
Zm00001eb225450	19	3	3	3	5	3	3
Zm00001eb225460	4	5	5	0	0	3	3
Zm00001eb225470	418	187	187	158	160	179	179
Zm00001eb225480	256	251	251	252	380	301	301
Zm00001eb225500	1307	1024	1024	1092	1117	1700	1700
Zm00001eb225510	2289	1598	1598	1911	1074	1189	1189
Zm00001eb225520	45	46	46	35	69	58	58
Zm00001eb225540	916	886	886	1137	712	1168	1168
Zm00001eb225550	0	0	0	0	0	0	0
Zm00001eb225560	0	5	5	11	0	23	23
Zm00001eb225570	649	892	892	543	818	1067	1067
Zm00001eb225580	0	1	1	0	0	0	0
Zm00001eb225590	9	2	2	1	7	0	0
Zm00001eb225600	0	0	0	0	0	0	0
Zm00001eb225610	1494	1023	1023	1737	1503	1654	1654
Zm00001eb225620	1675	1089	1089	1016	1118	1259	1259
Zm00001eb225630	0	2	2	0	0	0	0
Zm00001eb225640	1	0	0	3	1	2	2
Zm00001eb225650	284	326	326	199	163	263	263
Zm00001eb225660	17	40	40	24	28	51	51
Zm00001eb225670	1362	1201	1201	610	1006	954	954
Zm00001eb225690	0	0	0	0	0	0	0
Zm00001eb225700	4034	2899	2899	2684	2603	3144	3144
Zm00001eb225710	0	0	0	1	0	0	0
Zm00001eb225720	131	58	58	58	140	88	88
Zm00001eb225730	6	1	1	2	10	2	2
Zm00001eb225760	1856	1681	1681	815	1764	1613	1613
Zm00001eb225770	1600	2722	2722	1434	2109	1963	1963
Zm00001eb225790	2912	1946	1946	2019	2204	2558	2558
Zm00001eb225800	0	0	0	0	0	0	0
Zm00001eb225810	6	10	10	7	6	9	9
Zm00001eb225820	532	469	469	235	756	322	322
Zm00001eb225830	678	763	763	603	532	765	765
Zm00001eb225840	623	429	429	425	536	514	514
Zm00001eb225850	20	16	16	5	2	19	19
Zm00001eb225860	0	1	1	0	0	0	0
Zm00001eb225870	0	0	0	0	0	0	0
Zm00001eb225880	0	12	12	9	0	19	19
Zm00001eb225890	0	0	0	0	0	0	0
Zm00001eb225900	0	0	0	0	0	0	0
Zm00001eb225910	246	150	150	166	185	182	182
Zm00001eb225920	71	86	86	63	67	68	68
Zm00001eb225930	0	0	0	0	0	0	0
Zm00001eb225940	0	6	6	1	1	3	3
Zm00001eb225950	231	265	265	199	167	238	238
Zm00001eb225960	24	15	15	5	17	12	12
Zm00001eb225970	56	58	58	27	45	58	58
Zm00001eb225990	25	12	12	3	39	14	14
Zm00001eb226000	214	325	325	583	605	602	602
Zm00001eb226010	0	0	0	0	0	0	0
Zm00001eb226020	341	158	158	74	308	154	154
Zm00001eb226030	403	283	283	308	654	549	549
Zm00001eb226040	1521	1010	1010	835	711	1288	1288
Zm00001eb226060	2816	1449	1449	1758	1210	882	882
Zm00001eb226070	206	185	185	185	201	220	220
Zm00001eb226080	0	17	17	16	0	23	23
Zm00001eb226090	0	0	0	0	0	0	0
Zm00001eb226100	0	31	31	28	0	11	11
Zm00001eb226110	454	637	637	518	250	651	651
Zm00001eb226120	309	376	376	193	185	248	248
Zm00001eb226140	0	1	1	0	2	8	8
Zm00001eb226150	1062	978	978	1114	915	1105	1105
Zm00001eb226160	1964	1917	1917	1569	1499	1876	1876
Zm00001eb226170	89	77	77	48	40	90	90
Zm00001eb226180	38	46	46	24	39	28	28
Zm00001eb226190	117	121	121	72	52	76	76
Zm00001eb226200	4	2	2	0	0	1	1
Zm00001eb226210	487	572	572	501	553	622	622
Zm00001eb226220	27	60	60	70	22	59	59
Zm00001eb226230	961	941	941	1886	1267	1578	1578
Zm00001eb226240	616	517	517	531	668	682	682
Zm00001eb226250	0	0	0	0	0	1	1
Zm00001eb226260	548	622	622	675	710	694	694
Zm00001eb226270	475	408	408	216	269	326	326
Zm00001eb226280	30	22	22	17	4	16	16
Zm00001eb226290	23	47	47	41	16	46	46
Zm00001eb226300	1	0	0	3	0	6	6
Zm00001eb226310	28	22	22	9	14	16	16
Zm00001eb226320	0	0	0	0	1	2	2
Zm00001eb226330	5	11	11	23	11	6	6
Zm00001eb226340	5	0	0	0	0	0	0
Zm00001eb226350	0	0	0	0	0	0	0
Zm00001eb226360	18	13	13	5	15	9	9
Zm00001eb226370	12	3	3	0	0	4	4
Zm00001eb226380	407	281	281	187	133	342	342
Zm00001eb226390	867	924	924	953	512	1159	1159
Zm00001eb226400	10	22	22	14	37	14	14
Zm00001eb226410	0	0	0	2	0	0	0
