Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Zm00001eb335930	-	chr8	+	15133343	15137469	0.192537	2.452574	2.783878
MSTRG.14297	-	chr8	+	15236630	15241924	2.339299	22.022591	24.997494
Zm00001eb335990	-	chr8	+	15285952	15296652	0.158028	1.841442	2.090192
Zm00001eb336000	-	chr8	-	15288879	15289584	0.000000	0.000000	0.000000
Zm00001eb336010	-	chr8	+	15292194	15292589	0.000000	0.000000	0.000000
Zm00001eb336020	-	chr8	-	15295553	15299432	0.000000	0.000000	0.000000
Zm00001eb336030	-	chr8	-	15384941	15386306	0.423133	3.983451	4.521553
MSTRG.14271	-	chr8	+	15551131	15557732	0.257944	2.428332	2.756361
MSTRG.14276	-	chr8	-	15557803	15558973	0.112996	1.063765	1.207463
MSTRG.14277	-	chr8	+	15558071	15563162	4.842884	64.297134	72.982666
MSTRG.14269	-	chr8	-	15726306	15730862	0.992295	9.341647	10.603556
MSTRG.14311	-	chr8	-	15880873	15886154	0.299615	2.853618	3.239096
MSTRG.14267	-	chr8	-	15916356	15923936	0.613469	6.143705	6.973623
MSTRG.14270	-	chr8	+	16020133	16055444	0.662823	9.382796	10.650264
Zm00001eb336220	-	chr8	+	16245215	16250202	0.207921	2.034894	2.309777
MSTRG.14275	-	chr8	+	16412743	16432438	2.510040	23.629976	26.822012
MSTRG.14280	-	chr8	+	16437809	16440079	0.170605	1.606107	1.823066
MSTRG.14281	-	chr8	-	16439792	16449313	0.226728	2.789130	3.165898
MSTRG.14288	-	chr8	+	16571754	16572721	14.087810	132.625229	150.540802
MSTRG.14310	-	chr8	-	16961263	16969020	7.083782	70.032776	79.493095
Zm00001eb336400	-	chr8	+	16979245	16980363	0.277559	2.612991	2.965965
MSTRG.14283	-	chr8	-	17080677	17093636	0.234870	2.244097	2.547238
MSTRG.14286	-	chr8	-	17226964	17230174	0.000000	0.000000	0.000000
MSTRG.14293	-	chr8	+	17236594	17240140	0.458978	4.594460	5.215099
MSTRG.14291	-	chr8	+	17285161	17289453	1.644114	19.406397	22.027893
MSTRG.14278	-	chr8	-	17298132	17301340	0.514387	4.890838	5.551513
Zm00001eb336510	-	chr8	+	17321699	17327533	0.163315	1.537477	1.745166
MSTRG.14284	-	chr8	-	17391163	17395311	3.398299	34.603989	39.278439
Zm00001eb336550	-	chr8	-	17443904	17445312	0.182471	1.717816	1.949865
Zm00001eb336560	-	chr8	-	17446357	17448827	0.000000	0.000000	0.000000
MSTRG.14282	-	chr8	-	17545786	17551252	1.362591	12.827681	14.560498
Zm00001eb336600	-	chr8	-	17555470	17556618	0.000000	0.000000	0.000000
Zm00001eb336630	-	chr8	+	17567532	17573671	0.063173	0.594722	0.675060
Zm00001eb336650	-	chr8	+	17611715	17616332	0.915509	8.618770	9.783029
MSTRG.14289	-	chr8	-	17619949	17624936	0.518938	4.885377	5.545315
Zm00001eb336670	-	chr8	+	17725045	17730104	0.692695	6.521158	7.402063
MSTRG.14287	-	chr8	-	17792796	17793800	0.397015	3.737572	4.242459
MSTRG.14285	-	chr8	-	17867562	17873430	0.308084	2.946310	3.344310
MSTRG.14302	-	chr8	-	17917924	17925128	0.340819	4.323125	4.907111
MSTRG.14319	-	chr8	-	17927251	17930863	0.582278	10.666317	12.107167
MSTRG.14305	-	chr8	-	17935993	17940644	2.573449	24.226919	27.499594
MSTRG.14290	-	chr8	-	17960544	17965917	0.231598	9.414183	10.685890
MSTRG.14300	-	chr8	+	17967501	17968729	3.804719	35.818321	40.656811
MSTRG.14308	-	chr8	-	17969145	17973549	1.752302	16.496492	18.724907
MSTRG.14327	-	chr8	+	18166651	18173010	0.709260	9.412582	10.684073
MSTRG.14307	-	chr8	-	18244343	18245725	3.627159	36.084949	40.959457
MSTRG.14357	-	chr8	+	18453191	18458160	1.572549	18.121531	20.569464
MSTRG.14358	-	chr8	-	18458274	18471251	1.130687	10.644494	12.082397
MSTRG.14296	-	chr8	-	18545546	18549848	1.732135	16.306637	18.509405
MSTRG.14326	-	chr8	+	18799419	18816629	0.085120	0.801335	0.909583
MSTRG.14312	-	chr8	+	18817528	18828006	2.459296	23.152264	26.279768
MSTRG.14301	-	chr8	-	18831844	18838263	1.214316	13.941257	15.824500
MSTRG.14303	-	chr8	+	18856657	18860418	0.221378	2.088320	2.370419
MSTRG.14299	-	chr8	-	18928567	18930699	3.397418	37.471249	42.533016
MSTRG.14306	-	chr8	-	18974796	18982940	0.410823	6.521365	7.402298
MSTRG.14321	-	chr8	-	19038043	19039476	3.408298	32.086342	36.420700
Zm00001eb336990	-	chr8	-	19052344	19054343	0.384250	3.617400	4.106053
Zm00001eb337000	-	chr8	+	19052616	19054497	0.408342	3.844207	4.363498
MSTRG.14333	-	chr8	-	19058686	19061729	6.726903	63.328293	71.882950
MSTRG.14304	-	chr8	+	19212139	19217108	1.161268	10.932389	12.409183
MSTRG.14315	-	chr8	+	19217683	19221223	0.554300	5.218282	5.923189
MSTRG.14309	-	chr8	+	19306401	19309139	5.850940	55.081825	62.522503
MSTRG.14320	-	chr8	+	19397648	19406027	1.188816	11.191731	12.703558
Zm00001eb337060	-	chr8	-	19469860	19471775	0.353862	3.331321	3.781331
Zm00001eb337070	-	chr8	+	19470011	19471906	0.357595	3.366465	3.821221
Zm00001eb337090	-	chr8	+	19500655	19502474	0.096568	0.909109	1.031915
MSTRG.14314	-	chr8	+	19586954	19612994	0.699757	6.885853	7.816024
Zm00001eb337150	-	chr8	-	19648977	19651442	0.070965	0.668078	0.758324
MSTRG.14324	-	chr8	-	19775052	19778029	0.433773	8.550949	9.706048
MSTRG.14334	-	chr8	+	20115125	20125675	1.066937	10.044340	11.401172
MSTRG.14313	-	chr8	-	20166283	20184636	0.246660	3.417179	3.878786
MSTRG.14317	-	chr8	+	20285540	20294495	0.942766	17.173428	19.493286
MSTRG.14353	-	chr8	+	20447561	20448977	0.713249	6.714657	7.621701
Zm00001eb337280	-	chr8	+	20464406	20466685	0.064474	0.606970	0.688962
Zm00001eb337290	-	chr8	-	20464406	20466685	0.000000	0.000000	0.000000
MSTRG.14341	-	chr8	+	20579174	20581428	0.259300	2.441098	2.770851
Zm00001eb337340	-	chr8	+	20692241	20695919	0.076617	0.873777	0.991811
MSTRG.14316	-	chr8	-	20696876	20704663	0.504635	4.763144	5.406569
MSTRG.14337	-	chr8	+	21278409	21280950	1.116444	10.510408	11.930199
MSTRG.14338	-	chr8	-	21279007	21281194	0.000000	0.000000	0.000000
MSTRG.14328	-	chr8	+	21300793	21308016	0.622737	5.862560	6.654500
MSTRG.14329	-	chr8	-	21307652	21311629	0.812135	8.231262	9.343176
MSTRG.14318	-	chr8	+	21428899	21435493	0.426898	4.624360	5.249038
Zm00001eb337540	-	chr8	-	21557617	21560210	0.247387	2.328947	2.643550
MSTRG.14322	-	chr8	-	21569728	21573970	1.503142	16.213135	18.403273
MSTRG.14330	-	chr8	-	21695064	21703687	1.221766	17.038626	19.340275
MSTRG.14375	-	chr8	+	21742759	21746623	1.078785	12.004119	13.625686
Zm00001eb337640	-	chr8	+	21986519	21988279	0.136854	1.288369	1.462407
MSTRG.14323	-	chr8	-	22036105	22040218	2.270548	21.378630	24.266546
Zm00001eb337680	-	chr8	+	22214840	22216179	0.000000	0.000000	0.000000
Zm00001eb337690	-	chr8	-	22215123	22216180	0.246692	2.322404	2.636124
MSTRG.14325	-	chr8	-	22370061	22370576	1.405039	13.227294	15.014092
Zm00001eb337770	-	chr8	+	22395601	22397207	0.000000	0.000000	0.000000
Zm00001eb337780	-	chr8	-	22395602	22398004	0.329566	3.102595	3.521706
Zm00001eb337790	-	chr8	+	22400309	22401129	0.418231	3.937303	4.469171
MSTRG.14354	-	chr8	+	22401548	22408511	2.237971	21.601418	24.519428
MSTRG.14368	-	chr8	-	22409992	22416610	3.105631	32.092846	36.428082
MSTRG.14335	-	chr8	-	22453068	22454654	0.650284	6.121892	6.948864
MSTRG.14331	-	chr8	+	22461531	22465785	2.195819	28.413879	32.252144
MSTRG.14332	-	chr8	-	22465563	22466318	0.000000	0.000000	0.000000
Zm00001eb337880	-	chr8	-	22689309	22692048	0.150919	1.609863	1.827330
MSTRG.14340	-	chr8	+	22773463	22778080	1.551777	14.608713	16.582119
Zm00001eb337900	-	chr8	-	22778421	22782210	0.262722	2.880702	3.269840
MSTRG.14350	-	chr8	-	22983499	22998775	0.508737	5.407083	6.137495
MSTRG.14339	-	chr8	+	23105810	23111024	0.155459	1.573505	1.786061
MSTRG.14367	-	chr8	-	23252764	23257909	0.496823	4.677183	5.308996
MSTRG.14344	-	chr8	-	23262012	23277073	0.555194	5.226698	5.932742
MSTRG.14345	-	chr8	+	23276867	23280770	0.969811	9.129978	10.363295
Zm00001eb338000	-	chr8	-	23282755	23284783	0.556477	5.238776	5.946452
MSTRG.14342	-	chr8	+	23433452	23440838	0.555413	5.262378	5.973242
MSTRG.14343	-	chr8	-	23440185	23444748	0.055180	0.539263	0.612109
MSTRG.14359	-	chr8	-	23459072	23460234	1.422184	13.388700	15.197303
MSTRG.14355	-	chr8	-	23596208	23605214	0.197895	1.957821	2.222291
Zm00001eb338070	-	chr8	+	23703916	23705945	0.633385	6.168088	7.001299
Zm00001eb338090	-	chr8	-	23715636	23730049	0.151998	1.430937	1.624234
MSTRG.14352	-	chr8	-	24002080	24007516	0.327889	3.683393	4.180962
MSTRG.14347	-	chr8	-	24041175	24046167	0.098932	0.931364	1.057176
MSTRG.14348	-	chr8	+	24045434	24046913	0.478200	4.501863	5.109993
MSTRG.14349	-	chr8	-	24046192	24051078	1.166649	11.560448	13.122081
MSTRG.14346	-	chr8	+	24268824	24270642	1.511335	14.227984	16.149960
Zm00001eb338230	-	chr8	+	24313548	24315095	0.183463	1.727154	1.960466
MSTRG.14396	-	chr8	+	24402425	24402716	3.826087	36.019482	40.885147
MSTRG.14361	-	chr8	-	24407419	24411182	0.765914	7.210455	8.184473
Zm00001eb338270	-	chr8	-	24434223	24437287	0.487765	5.629682	6.390162
MSTRG.14351	-	chr8	-	24438028	24441831	0.559640	13.917768	15.797839
MSTRG.14356	-	chr8	-	24573315	24575605	1.305107	12.286516	13.946231
MSTRG.14360	-	chr8	+	24587862	24595330	1.803493	16.986584	19.281204
MSTRG.14364	-	chr8	-	24595749	24600161	0.763464	7.187390	8.158293
Zm00001eb338330	-	chr8	+	24683214	24683721	0.085630	0.806136	0.915033
MSTRG.14414	-	chr8	+	24974986	24978509	1.005230	9.926126	11.266990
MSTRG.14362	-	chr8	-	25050489	25069837	11.601148	109.215332	123.968597
MSTRG.14369	-	chr8	+	25174920	25175769	4.311564	40.589851	46.072903
MSTRG.14376	-	chr8	+	25375338	25377863	1.924398	28.886404	32.788502
MSTRG.14363	-	chr8	+	25667187	25670912	3.030312	42.909077	48.705414
MSTRG.14379	-	chr8	-	25672809	25678219	0.347070	3.267381	3.708752
Zm00001eb338610	-	chr8	+	25770803	25773818	0.603987	7.355866	8.349527
MSTRG.14366	-	chr8	-	25996942	26003565	0.410797	3.867318	4.389732
Zm00001eb338670	-	chr8	-	26004641	26032545	0.236615	2.227537	2.528442
Zm00001eb338680	-	chr8	+	26291629	26294815	1.253275	14.399246	16.344358
MSTRG.14372	-	chr8	-	26747107	26756651	1.266639	13.787910	15.650437
Zm00001eb338780	-	chr8	+	26761786	26763419	0.246338	2.319071	2.632341
Zm00001eb338790	-	chr8	-	26823093	26823691	0.000000	0.000000	0.000000
MSTRG.14370	-	chr8	-	27042708	27048119	0.682963	7.199863	8.172452
MSTRG.14371	-	chr8	+	27042906	27043558	0.097291	0.915915	1.039641
MSTRG.14383	-	chr8	+	27328905	27329319	1.327711	12.499314	14.187775
Zm00001eb338880	-	chr8	+	27436283	27439799	0.400990	3.774993	4.284935
MSTRG.14400	-	chr8	+	27444882	27456039	0.182468	1.736954	1.971590
MSTRG.14365	-	chr8	-	27563669	27567995	1.109936	10.449141	11.860655
Zm00001eb338920	-	chr8	+	27569427	27576839	0.059792	0.562893	0.638931
Zm00001eb338960	-	chr8	-	27618231	27620236	0.000000	0.000000	0.000000
Zm00001eb338980	-	chr8	-	27826451	27828787	0.241763	2.300610	2.611386
MSTRG.14374	-	chr8	-	27831189	27837508	1.849634	17.412794	19.764986
MSTRG.14386	-	chr8	-	27934677	27937373	0.219538	2.066771	2.345959
MSTRG.14387	-	chr8	+	27936531	27943134	1.312257	13.147462	14.923476
Zm00001eb339040	-	chr8	-	28015878	28017611	0.163206	1.536451	1.744001
MSTRG.14384	-	chr8	+	28399463	28402158	6.158917	57.981174	65.813515
MSTRG.14392	-	chr8	-	28402741	28409150	1.170373	11.064650	12.559309
Zm00001eb339090	-	chr8	+	28409978	28415762	0.215465	2.028427	2.302435
MSTRG.14373	-	chr8	+	28415766	28418992	3.553917	33.457226	37.976768
Zm00001eb339120	-	chr8	+	28426526	28428448	0.763934	7.191815	8.163315
Zm00001eb339150	-	chr8	+	28561359	28571534	0.122403	1.152324	1.307985
Zm00001eb339180	-	chr8	-	28898822	28899805	0.180894	1.702969	1.933013
MSTRG.14447	-	chr8	-	28899931	28903550	2.386285	29.227255	33.175396
MSTRG.14395	-	chr8	-	28932816	28940210	1.123097	12.572463	14.270803
MSTRG.14380	-	chr8	-	29064388	29068963	1.246664	12.317922	13.981878
MSTRG.14381	-	chr8	+	29068662	29078332	1.936389	18.816250	21.358028
MSTRG.14389	-	chr8	+	29253101	29257354	0.144393	1.381870	1.568539
MSTRG.14377	-	chr8	-	29325746	29329148	9.940229	145.381882	165.020676
MSTRG.14442	-	chr8	+	29489212	29495343	0.745223	7.303646	8.290253
MSTRG.14378	-	chr8	+	29553827	29561293	2.360162	22.218998	25.220432
Zm00001eb339310	-	chr8	+	29624671	29630850	0.000000	0.000000	0.000000
Zm00001eb339320	-	chr8	-	29814265	29817242	0.075890	0.714442	0.810952
MSTRG.14382	-	chr8	-	29947789	29949572	3.021944	35.799889	40.635887
MSTRG.14455	-	chr8	-	29950883	29955092	0.376702	3.900381	4.427260
MSTRG.14385	-	chr8	+	30012151	30016426	3.679569	37.274845	42.310089
Zm00001eb339380	-	chr8	+	30073177	30077392	0.108766	1.023943	1.162262
Zm00001eb339390	-	chr8	-	30078208	30084468	0.247337	2.381054	2.702697
Zm00001eb339450	-	chr8	-	30407781	30413846	0.000000	0.000000	0.000000
MSTRG.14391	-	chr8	+	30414060	30416340	4.409869	41.515316	47.123379
Zm00001eb339470	-	chr8	+	30416428	30419073	0.112161	1.055904	1.198540
MSTRG.14410	-	chr8	+	30517236	30520362	0.517927	4.875859	5.534511
MSTRG.14411	-	chr8	-	30519888	30522682	0.177177	1.667977	1.893294
Zm00001eb339500	-	chr8	+	30532265	30535753	0.357501	3.365580	3.820217
Zm00001eb339510	-	chr8	+	30631504	30633093	0.187212	1.762448	2.000527
Zm00001eb339520	-	chr8	-	30633058	30633865	0.000000	0.000000	0.000000
Zm00001eb339540	-	chr8	+	30686042	30686926	0.319774	3.010411	3.417070
Zm00001eb339550	-	chr8	-	30686329	30686853	0.000000	0.000000	0.000000
MSTRG.14394	-	chr8	-	30714081	30715872	0.366300	5.030092	5.709578
MSTRG.14397	-	chr8	+	33479036	33484817	0.992220	9.492378	10.774648
MSTRG.14416	-	chr8	+	33871596	33874851	1.808107	17.021851	19.321234
MSTRG.14399	-	chr8	-	34277738	34283593	5.789618	54.504524	61.867226
MSTRG.14393	-	chr8	+	34595692	34600259	1.421499	15.334764	17.406246
MSTRG.14456	-	chr8	+	34783739	34810291	0.224887	2.589785	2.939624
MSTRG.14424	-	chr8	-	34955115	34959097	0.728673	6.865566	7.792995
MSTRG.14398	-	chr8	+	35415543	35416721	1.045519	9.842707	11.172301
Zm00001eb339960	-	chr8	+	35418543	35419512	0.474914	4.470928	5.074879
Zm00001eb339970	-	chr8	+	35511205	35512859	0.807917	7.605878	8.633312
Zm00001eb339980	-	chr8	-	35562283	35563457	0.311380	4.004200	4.545105
Zm00001eb340080	-	chr8	+	35952672	35955183	1.007710	9.486766	10.768279
Zm00001eb340090	-	chr8	-	35953981	35954424	0.079433	0.747797	0.848812
Zm00001eb340170	-	chr8	+	36788801	36790930	0.770423	7.252903	8.232656
Zm00001eb340210	-	chr8	+	37202122	37202901	0.342175	3.221298	3.656445
Zm00001eb340250	-	chr8	-	37467679	37468732	0.345361	3.251292	3.690490
Zm00001eb340260	-	chr8	+	37470653	37471519	0.327566	3.083766	3.500335
MSTRG.14401	-	chr8	+	37489792	37491606	4.658208	73.563171	83.500389
Zm00001eb340280	-	chr8	-	37492103	37493461	0.000000	0.000000	0.000000
MSTRG.14404	-	chr8	+	37530341	37540852	0.334606	3.150042	3.575563
MSTRG.14405	-	chr8	-	37534031	37536434	0.000000	0.000000	0.000000
MSTRG.14406	-	chr8	-	37538054	37538485	0.182870	1.721572	1.954129
Zm00001eb340320	-	chr8	+	37685137	37691866	0.724792	7.236070	8.213550
MSTRG.14413	-	chr8	-	37762048	37766245	0.454858	5.107505	5.797448
MSTRG.14419	-	chr8	+	38230317	38249466	5.865813	55.221836	62.681435
MSTRG.14408	-	chr8	+	38416195	38422834	7.933464	112.626450	127.840515
MSTRG.14407	-	chr8	+	38649665	38657193	0.257196	2.421290	2.748369
MSTRG.14431	-	chr8	-	38658506	38661836	3.698718	34.820408	39.524097
Zm00001eb340420	-	chr8	-	38671569	38673077	0.970842	9.139685	10.374311
MSTRG.14403	-	chr8	+	38798636	38800534	2.400461	22.598379	25.651064
MSTRG.14409	-	chr8	-	38861059	38864844	2.097902	19.750034	22.417952
MSTRG.14426	-	chr8	+	39496107	39499131	49.218513	549.352844	623.561707
MSTRG.14418	-	chr8	-	39556886	39560839	0.463295	4.361544	4.950720
MSTRG.14412	-	chr8	+	39603699	39608734	0.806985	7.597105	8.623353
MSTRG.14417	-	chr8	-	39872178	39876061	0.614793	5.787774	6.569611
MSTRG.14425	-	chr8	+	40194926	40195698	43.256145	407.221252	462.230408
MSTRG.14415	-	chr8	-	40293979	40297073	1.776331	21.302546	24.180183
MSTRG.14422	-	chr8	-	40662012	40676177	0.272454	2.745383	3.116241
Zm00001eb340670	-	chr8	+	41009707	41013979	0.000000	0.000000	0.000000
MSTRG.14430	-	chr8	+	41232449	41237142	0.685373	11.739825	13.325690
MSTRG.14423	-	chr8	-	41336149	41342843	5.515728	51.926071	58.940464
MSTRG.14437	-	chr8	-	41469599	41474996	0.147077	1.384610	1.571649
MSTRG.14420	-	chr8	-	41936347	41938357	1.670968	16.917805	19.203133
Zm00001eb340800	-	chr8	+	42048033	42056164	0.000000	0.000000	0.000000
MSTRG.14434	-	chr8	-	42489923	42497922	0.577019	6.094375	6.917629
MSTRG.14421	-	chr8	-	43134757	43137544	7.572987	83.827911	95.151741
MSTRG.14427	-	chr8	-	43401567	43410087	1.294541	12.511505	14.201612
MSTRG.14467	-	chr8	+	44140794	44190815	2.132734	20.312738	23.056667
MSTRG.14468	-	chr8	-	44167144	44167804	1.120316	10.546861	11.971574
MSTRG.14469	-	chr8	-	44190719	44199393	0.187995	1.769819	2.008894
Zm00001eb341000	-	chr8	+	44357409	44358224	0.250000	2.353546	2.671473
Zm00001eb341010	-	chr8	-	44426121	44431394	0.611765	6.312671	7.165413
MSTRG.14433	-	chr8	+	45157465	45159660	0.000000	0.000000	0.000000
MSTRG.14443	-	chr8	+	45185541	45191373	0.175536	1.792018	2.034091
MSTRG.14438	-	chr8	+	45528200	45555196	2.266859	21.340626	24.223408
MSTRG.14428	-	chr8	-	45701237	45705738	0.289015	2.941415	3.338753
MSTRG.14449	-	chr8	-	46433609	46448161	1.888518	17.928511	20.350370
Zm00001eb341250	-	chr8	-	46999214	47000108	0.205587	1.935434	2.196880
MSTRG.14429	-	chr8	-	47059678	47067538	1.246276	11.910071	13.518934
Zm00001eb341310	-	chr8	-	48585265	48588202	0.000000	0.000000	0.000000
Zm00001eb341320	-	chr8	-	48779122	48785462	0.108527	1.021693	1.159708
MSTRG.14454	-	chr8	+	49398276	49457632	1.162832	11.411656	12.953191
MSTRG.14432	-	chr8	-	49957438	49963410	1.588319	23.907043	27.136509
Zm00001eb341430	-	chr8	-	51221241	51223151	0.124500	1.172066	1.330393
MSTRG.14436	-	chr8	+	52664573	52683140	0.078512	0.821190	0.932120
Zm00001eb341580	-	chr8	-	53225707	53226713	0.245283	2.309139	2.621067
MSTRG.14435	-	chr8	+	54296332	54297570	17.502018	164.767197	187.024643
MSTRG.14444	-	chr8	+	54522715	54535910	0.771849	12.888206	14.629198
MSTRG.14439	-	chr8	+	54805183	54855065	0.436214	4.106598	4.661335
MSTRG.14441	-	chr8	-	55403098	55462810	0.113693	1.245835	1.414128
MSTRG.14445	-	chr8	-	56210588	56241940	0.456780	5.232713	5.939570
Zm00001eb341750	-	chr8	+	56388834	56390262	0.527205	4.963204	5.633655
Zm00001eb341770	-	chr8	+	56885586	56887883	0.349434	3.289635	3.734014
MSTRG.14474	-	chr8	-	56888680	56906572	0.000000	0.000000	0.000000
MSTRG.14471	-	chr8	-	56906603	56935124	1.271947	12.175344	13.820041
MSTRG.14440	-	chr8	+	57210619	57231347	1.818080	19.950499	22.645496
MSTRG.14458	-	chr8	-	57473927	57482871	0.763090	7.183869	8.154296
MSTRG.14460	-	chr8	-	58421699	58438368	1.179106	15.144530	17.190317
Zm00001eb341960	-	chr8	-	58570865	58572805	0.279753	2.633646	2.989410
MSTRG.14477	-	chr8	+	59601228	59604063	0.375993	3.643289	4.135439
MSTRG.14450	-	chr8	-	59787460	59799005	0.000000	0.000000	0.000000
MSTRG.14448	-	chr8	+	60211518	60221459	0.261751	2.496387	2.833610
MSTRG.14463	-	chr8	-	60520723	60522215	4.211267	39.645638	45.001137
MSTRG.14453	-	chr8	+	61006048	61008546	3.905724	36.769203	41.736137
MSTRG.14540	-	chr8	+	61060622	61066372	0.634783	5.975964	6.783222
Zm00001eb342120	-	chr8	-	61598156	61601925	0.000000	0.000000	0.000000
MSTRG.14451	-	chr8	-	61665910	61666724	0.348466	3.280523	3.723670
MSTRG.14464	-	chr8	+	61832102	61835262	0.316129	7.760385	8.808689
MSTRG.14452	-	chr8	+	62451062	62454119	3.159402	30.425671	34.535698
MSTRG.14461	-	chr8	+	62457188	62483630	0.137952	1.298705	1.474140
MSTRG.14475	-	chr8	+	62710032	62712735	1.715291	16.148064	18.329412
MSTRG.14457	-	chr8	-	62861957	62864329	0.096432	0.907829	1.030462
MSTRG.14470	-	chr8	-	63098281	63106566	2.062929	25.445530	28.882818
MSTRG.14459	-	chr8	+	63372075	63378727	1.289559	12.140145	13.780087
Zm00001eb342320	-	chr8	+	63383260	63385649	0.168563	2.266286	2.572425
MSTRG.14512	-	chr8	+	63539996	63542954	0.152188	1.432726	1.626264
Zm00001eb342340	-	chr8	+	63564894	63570147	0.635605	6.672660	7.574031
MSTRG.14465	-	chr8	+	63618605	63624257	2.014497	18.987785	21.552734
MSTRG.14480	-	chr8	+	63719442	63725056	0.364281	3.595709	4.081433
MSTRG.14462	-	chr8	-	63726551	63727312	3.091864	29.107374	33.039322
MSTRG.14476	-	chr8	-	63730439	63733337	36.140835	436.750580	495.748688
MSTRG.14472	-	chr8	+	63882614	63888798	3.289709	30.969923	35.153469
MSTRG.14482	-	chr8	-	63894100	63898965	0.873894	9.599972	10.896776
MSTRG.14507	-	chr8	+	64037309	64064635	0.176404	1.670142	1.895752
MSTRG.14466	-	chr8	-	64065090	64066096	0.868794	8.178987	9.283837
MSTRG.14489	-	chr8	+	64198922	64203628	0.430117	4.299251	4.880011
MSTRG.14481	-	chr8	-	64326547	64330828	4.537594	44.394070	50.391006
MSTRG.14473	-	chr8	-	64631958	64635399	0.450689	4.430813	5.029346
MSTRG.14487	-	chr8	+	64789817	64795512	0.508634	5.163256	5.860730
MSTRG.14484	-	chr8	-	64797913	64800563	1.202105	12.839561	14.573984
MSTRG.14530	-	chr8	-	64918792	64922845	1.181401	11.121925	12.624322
MSTRG.14531	-	chr8	+	64919594	64920436	0.000000	0.000000	0.000000
MSTRG.14483	-	chr8	+	64923431	64925550	1.894017	19.606985	22.255577
Zm00001eb342700	-	chr8	+	65089856	65091455	0.465625	4.383479	4.975618
MSTRG.14488	-	chr8	-	65091541	65094773	0.225806	2.255008	2.559623
MSTRG.14486	-	chr8	-	65320810	65330089	1.265055	13.469296	15.288784
Zm00001eb342740	-	chr8	-	65484353	65484735	0.000000	0.000000	0.000000
MSTRG.14485	-	chr8	+	65925251	65928267	1.738833	16.369692	18.580978
Zm00001eb342870	-	chr8	-	66309117	66309815	0.000000	0.000000	0.000000
Zm00001eb342880	-	chr8	+	66309691	66312445	0.153348	1.443646	1.638660
Zm00001eb342890	-	chr8	+	66322366	66325888	0.102984	0.969510	1.100476
MSTRG.14499	-	chr8	-	66506154	66508856	2.452815	24.679384	28.013180
MSTRG.14493	-	chr8	+	67003910	67006147	7.460964	70.238884	79.727043
Zm00001eb342970	-	chr8	+	67034844	67039248	0.216855	2.153268	2.444141
MSTRG.14501	-	chr8	-	67040005	67043053	1.620982	15.919968	18.070503
Zm00001eb343010	-	chr8	-	67219720	67220775	0.656250	6.178058	7.012616
Zm00001eb343020	-	chr8	+	67219775	67220770	0.000000	0.000000	0.000000
MSTRG.14491	-	chr8	-	67222313	67226317	13.111328	128.085556	145.387894
MSTRG.14492	-	chr8	+	67225700	67226158	0.000000	0.000000	0.000000
