Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Zm00001eb322170	-	chr7	-	159973432	159974705	0.000000	0.000000	0.000000
Zm00001eb322180	-	chr7	-	159990423	159996129	0.105655	0.973128	0.898354
Zm00001eb322190	-	chr7	-	160104196	160106069	0.137673	1.268027	1.170594
Zm00001eb322200	-	chr7	+	160104330	160106299	0.130964	1.206234	1.113549
Zm00001eb322210	-	chr7	+	160108725	160111303	0.000000	0.000000	0.000000
Zm00001eb322220	-	chr7	-	160108862	160110575	0.243291	2.240814	2.068634
MSTRG.13653	-	chr7	+	160184937	160193560	0.000000	0.000000	0.000000
MSTRG.13654	-	chr7	-	160192760	160198161	0.459405	4.393789	4.056177
MSTRG.13697	-	chr7	+	160217163	160219108	1.430113	13.171952	12.159840
MSTRG.13666	-	chr7	-	160270444	160285901	5.351784	59.138935	54.594788
MSTRG.13662	-	chr7	+	160430216	160435681	0.513759	4.889660	4.513946
MSTRG.13647	-	chr7	-	160435768	160442689	0.688623	6.605313	6.097772
MSTRG.13641	-	chr7	+	160462304	160462657	1.788136	16.469500	15.204007
MSTRG.13661	-	chr7	-	160529252	160538878	0.739753	6.813442	6.289907
MSTRG.13658	-	chr7	-	160542755	160548036	0.087197	0.803370	0.741641
MSTRG.13648	-	chr7	-	160750381	160766213	2.027602	18.675081	17.240118
MSTRG.13646	-	chr7	+	160873454	160881619	0.000000	0.000000	0.000000
MSTRG.13644	-	chr7	+	160977249	160992924	0.391770	10.335299	9.541149
MSTRG.13652	-	chr7	+	161090118	161092606	1.813178	16.700146	15.416931
MSTRG.13645	-	chr7	-	161182393	161191252	0.803001	7.621169	7.035570
MSTRG.13671	-	chr7	-	161352287	161355662	0.922113	9.536136	8.803393
MSTRG.13669	-	chr7	+	161392543	161402737	0.837364	13.836310	12.773149
MSTRG.13650	-	chr7	+	161439658	161445682	0.240655	2.216536	2.046220
Zm00001eb322480	-	chr7	+	161449502	161454891	0.212435	2.263951	2.089992
Zm00001eb322500	-	chr7	+	161530653	161532508	0.079203	0.729494	0.673440
MSTRG.13682	-	chr7	+	161584577	161591791	0.078910	0.726795	0.670949
MSTRG.13660	-	chr7	+	161693632	161701347	1.296275	12.600233	11.632051
Zm00001eb322540	-	chr7	-	161702096	161705806	0.000000	0.000000	0.000000
Zm00001eb322560	-	chr7	-	161749823	161752979	0.348472	3.209576	2.962957
MSTRG.13656	-	chr7	+	161765043	161768741	1.371803	12.634893	11.664047
MSTRG.13675	-	chr7	-	161769053	161773379	9.426674	116.125862	107.202927
Zm00001eb322600	-	chr7	-	161836346	161837974	0.709024	6.938022	6.404915
MSTRG.13659	-	chr7	-	161838343	161859725	0.638633	9.576377	8.840543
MSTRG.13655	-	chr7	+	161958448	161962666	3.856637	35.521278	32.791878
MSTRG.13670	-	chr7	-	161970524	161980467	0.255548	2.522911	2.329055
Zm00001eb322640	-	chr7	-	162083434	162083748	0.000000	0.000000	0.000000
MSTRG.13664	-	chr7	+	162109319	162112034	6.217792	58.832577	54.311970
Zm00001eb322660	-	chr7	-	162177632	162178621	0.517172	4.763375	4.397365
MSTRG.13665	-	chr7	+	162185107	162185811	0.000000	0.000000	0.000000
MSTRG.13716	-	chr7	+	162221219	162225695	6.613266	60.911011	56.230701
MSTRG.13663	-	chr7	.	162258634	162258930	21285.646484	196049.906250	180985.734375
Zm00001eb322710	-	chr7	+	162260073	162262869	0.241541	6.881866	6.353074
MSTRG.13667	-	chr7	+	162292183	162296902	1.140887	12.094857	11.165507
Zm00001eb322740	-	chr7	+	162303093	162303883	0.000000	0.000000	0.000000
MSTRG.13673	-	chr7	+	162406083	162412850	0.206573	1.902626	1.756431
MSTRG.13674	-	chr7	-	162412879	162424420	0.322160	6.153119	5.680322
Zm00001eb322790	-	chr7	-	162433418	162435458	0.138168	1.272586	1.174803
Zm00001eb322810	-	chr7	-	162438594	162440730	0.079357	0.730912	0.674750
MSTRG.13710	-	chr7	-	162543852	162551596	0.234024	2.345049	2.164859
MSTRG.13711	-	chr7	+	162549707	162551596	0.347467	3.200320	2.954412
MSTRG.13692	-	chr7	+	162599910	162603059	0.092459	2.924937	2.700189
Zm00001eb322850	-	chr7	+	162616465	162617721	0.663436	6.110529	5.641006
MSTRG.13678	-	chr7	-	162617987	162627380	0.449743	4.294795	3.964789
MSTRG.13681	-	chr7	+	162692717	162704769	0.973829	9.801738	9.048587
Zm00001eb322890	-	chr7	+	162705164	162707026	0.000000	0.000000	0.000000
MSTRG.13672	-	chr7	+	162707060	162709548	0.649014	8.166969	7.539432
Zm00001eb322910	-	chr7	+	162720030	162725103	0.372222	3.428324	3.164897
MSTRG.13668	-	chr7	+	162808647	162810879	11.666351	150.102661	138.569000
MSTRG.13684	-	chr7	-	162812771	162815617	0.689980	6.355011	5.866702
MSTRG.13688	-	chr7	+	162833532	162834873	0.629234	6.065822	5.599733
Zm00001eb322980	-	chr7	-	162845850	162848944	0.220066	2.026902	1.871158
Zm00001eb322990	-	chr7	+	162846433	162847037	0.000000	0.000000	0.000000
MSTRG.13677	-	chr7	-	162920672	162923588	0.365458	3.366025	3.107384
MSTRG.13679	-	chr7	+	163034218	163041096	0.542614	4.997707	4.613691
MSTRG.13691	-	chr7	+	163129536	163136167	0.928508	8.586062	7.926322
MSTRG.13676	-	chr7	+	163212857	163215011	1.177536	10.845611	10.012250
MSTRG.13685	-	chr7	-	163225275	163227721	64.901146	597.767334	551.835754
Zm00001eb323140	-	chr7	+	163342588	163346227	0.381846	3.516965	3.246727
MSTRG.13680	-	chr7	-	163353549	163356117	1.311299	12.133578	11.201253
MSTRG.13693	-	chr7	+	163429460	163430340	0.270148	2.488179	2.296991
MSTRG.13694	-	chr7	-	163430146	163442564	0.782356	7.412663	6.843085
MSTRG.13683	-	chr7	+	163442617	163447772	0.541635	5.075001	4.685046
Zm00001eb323200	-	chr7	+	163488262	163495350	0.076714	0.728388	0.672420
Zm00001eb323210	-	chr7	-	163584392	163585406	0.139901	1.288548	1.189538
Zm00001eb323220	-	chr7	+	163584472	163590647	0.145768	1.342586	1.239423
MSTRG.13687	-	chr7	+	163601805	163605082	0.207232	1.908695	1.762034
Zm00001eb323240	-	chr7	+	163656161	163659886	0.396036	3.652745	3.372074
MSTRG.13686	-	chr7	+	163692822	163696548	0.156805	1.444241	1.333268
MSTRG.13712	-	chr7	+	163699776	163702685	0.465852	4.290696	3.961006
MSTRG.13723	-	chr7	+	163712852	163717490	1.416603	13.047521	12.044969
MSTRG.13726	-	chr7	+	163725677	163730383	0.444116	4.090498	3.776191
MSTRG.13740	-	chr7	-	163786162	163794150	0.733389	6.777632	6.256849
MSTRG.13698	-	chr7	+	163885342	163887736	1.320563	12.967942	11.971505
MSTRG.13695	-	chr7	-	164100579	164105003	0.894397	8.237780	7.604801
Zm00001eb323400	-	chr7	-	164213568	164220753	0.074776	1.135314	1.048078
MSTRG.13700	-	chr7	-	164243746	164247511	1.304704	12.016883	11.093523
MSTRG.13690	-	chr7	-	164248889	164253089	0.499795	4.603326	4.249613
MSTRG.13705	-	chr7	+	164355101	164356144	5.556150	51.174519	47.242348
MSTRG.13696	-	chr7	-	164356845	164360942	1.082936	24.968504	23.049961
MSTRG.13699	-	chr7	+	164372564	164375750	2.333004	21.487967	19.836863
MSTRG.13715	-	chr7	+	164380545	164381843	4.286432	39.479870	36.446301
Zm00001eb323470	-	chr7	-	164381884	164387011	0.234832	7.048050	6.506488
MSTRG.13701	-	chr7	+	164513036	164516771	5.140617	106.842865	98.633209
MSTRG.13717	-	chr7	+	164517943	164523091	0.284594	2.812109	2.596031
MSTRG.13704	-	chr7	+	164527905	164531545	9.318336	85.825859	79.231133
MSTRG.13721	-	chr7	+	164595383	164600808	0.788274	7.882247	7.276587
Zm00001eb323530	-	chr7	-	164601071	164603123	0.640768	5.901748	5.448266
Zm00001eb323540	-	chr7	-	164702524	164703402	0.000000	0.000000	0.000000
MSTRG.13702	-	chr7	+	164725370	164729662	0.342714	4.815884	4.445839
MSTRG.13703	-	chr7	-	164728447	164729515	0.000000	0.000000	0.000000
MSTRG.13707	-	chr7	-	164765785	164769598	0.000000	0.000000	0.000000
Zm00001eb323580	-	chr7	-	164820244	164824190	0.000000	0.000000	0.000000
MSTRG.13728	-	chr7	+	164929835	164932701	4.637275	42.711288	39.429417
MSTRG.13706	-	chr7	-	164934049	164939757	1.460630	15.767617	14.556058
MSTRG.13732	-	chr7	-	164991186	164991744	1.386404	12.769375	11.788195
MSTRG.13788	-	chr7	+	165000320	165006254	6.906140	69.376968	64.046150
Zm00001eb323670	-	chr7	+	165098510	165099228	0.000000	0.000000	0.000000
MSTRG.13724	-	chr7	-	165152102	165157989	1.867268	17.215609	15.892786
MSTRG.13708	-	chr7	-	165174329	165181283	0.944709	10.925898	10.086369
Zm00001eb323710	-	chr7	-	165182615	165187497	0.614295	5.922849	5.467746
Zm00001eb323740	-	chr7	+	165241250	165246177	0.000000	0.000000	0.000000
MSTRG.13713	-	chr7	-	165345119	165348432	1.045064	9.625487	8.885879
Zm00001eb323770	-	chr7	-	165446095	165448949	0.651138	5.997260	5.536439
MSTRG.13718	-	chr7	-	165472661	165476197	1.220789	12.117396	11.186314
MSTRG.13714	-	chr7	+	165566664	165575086	2.229368	20.631073	19.045813
Zm00001eb323830	-	chr7	+	165642510	165645789	0.530849	4.889347	4.513657
MSTRG.13720	-	chr7	-	165743419	165746441	0.548343	5.082775	4.692222
MSTRG.13719	-	chr7	-	165766393	165771232	0.500544	4.961123	4.579918
MSTRG.13722	-	chr7	-	165782404	165786054	0.485241	4.988441	4.605137
MSTRG.13730	-	chr7	+	165868341	165874874	0.511258	4.903042	4.526300
Zm00001eb323950	-	chr7	-	165931993	165933999	0.068261	0.628713	0.580404
Zm00001eb323960	-	chr7	+	165932228	165934061	0.074700	0.688019	0.635153
Zm00001eb323970	-	chr7	-	166034566	166036489	0.788981	7.266853	6.708479
Zm00001eb324000	-	chr7	-	166114388	166117265	0.146410	1.348499	1.244882
Zm00001eb324060	-	chr7	+	166152760	166153334	0.552553	5.089250	4.698199
Zm00001eb324070	-	chr7	-	166182515	166184346	0.333755	3.074026	2.837823
MSTRG.13731	-	chr7	-	166291579	166293112	3.865957	35.607121	32.871120
MSTRG.13737	-	chr7	-	166294049	166298215	3.949296	36.374706	33.579731
Zm00001eb324160	-	chr7	+	166435750	166436711	0.000000	0.000000	0.000000
MSTRG.13745	-	chr7	-	166487796	166489805	4.150557	42.875088	39.580627
Zm00001eb324180	-	chr7	-	166501156	166503762	0.446490	4.137757	3.819818
Zm00001eb324190	-	chr7	+	166501262	166503828	0.453448	4.176450	3.855538
Zm00001eb324200	-	chr7	-	166520098	166522353	0.725754	6.700053	6.185230
Zm00001eb324210	-	chr7	-	166531860	166533060	0.403830	3.719447	3.433650
MSTRG.13725	-	chr7	-	166536041	166537823	0.458569	12.539777	11.576240
MSTRG.13768	-	chr7	+	166565682	166567767	1.359060	12.517526	11.555696
MSTRG.13727	-	chr7	+	166624336	166625597	3.396357	31.281902	28.878248
MSTRG.13735	-	chr7	-	166626075	166635879	0.534282	4.928436	4.549742
MSTRG.13734	-	chr7	+	166647566	166652758	0.738636	6.887954	6.358694
MSTRG.13743	-	chr7	+	166654405	166657382	3.307885	33.242294	30.688007
MSTRG.13744	-	chr7	-	166656293	166657472	0.000000	0.000000	0.000000
Zm00001eb324290	-	chr7	-	166676417	166677328	0.468039	4.310840	3.979601
MSTRG.13746	-	chr7	+	166725324	166733527	0.734291	6.820792	6.296692
Zm00001eb324310	-	chr7	-	166735051	166736575	0.825508	7.603282	7.019057
Zm00001eb324340	-	chr7	-	166746477	166746912	0.128440	1.182987	1.092088
MSTRG.13733	-	chr7	-	166806439	166811261	9.383297	88.047348	81.281921
MSTRG.13738	-	chr7	-	166955700	166960795	1.733255	18.017744	16.633287
MSTRG.13750	-	chr7	-	166964229	166979263	1.503160	25.681263	23.707952
MSTRG.13777	-	chr7	-	167084032	167097181	0.324670	2.990350	2.760576
MSTRG.13778	-	chr7	+	167086188	167086570	0.000000	0.000000	0.000000
MSTRG.13739	-	chr7	-	167097340	167101861	0.248107	2.285172	2.109582
MSTRG.13752	-	chr7	-	167103222	167109174	1.765169	18.439220	17.022379
Zm00001eb324490	-	chr7	-	167178726	167181759	0.434584	4.002705	3.695143
MSTRG.13754	-	chr7	-	167187935	167188993	6.559962	60.420055	55.777473
MSTRG.13736	-	chr7	+	167198124	167214893	3.177741	35.442436	32.719093
MSTRG.13741	-	chr7	-	167218410	167222438	0.521092	4.960028	4.578907
Zm00001eb324570	-	chr7	+	167369558	167375242	0.070838	0.652448	0.602315
MSTRG.13742	-	chr7	-	167428635	167438876	0.803431	7.399943	6.831343
Zm00001eb324600	-	chr7	+	167440164	167442497	0.494859	4.557863	4.207644
MSTRG.13779	-	chr7	-	167534946	167542771	1.344655	12.665168	11.691996
MSTRG.13766	-	chr7	+	167669041	167678994	0.558847	5.195723	4.796491
Zm00001eb324640	-	chr7	-	167679538	167688225	0.283259	2.895224	2.672760
Zm00001eb324650	-	chr7	-	167753904	167757001	0.369210	3.400582	3.139287
Zm00001eb324660	-	chr7	+	167753913	167757140	0.256067	2.552504	2.356374
MSTRG.13747	-	chr7	-	167767267	167772049	0.475062	5.175174	4.777521
MSTRG.13748	-	chr7	-	167817037	167820659	1.567929	14.441298	13.331650
MSTRG.13753	-	chr7	-	167824142	167826471	9.296332	91.026810	84.032455
Zm00001eb324710	-	chr7	+	167965019	167970449	0.202414	1.875077	1.730999
MSTRG.13761	-	chr7	-	167971771	167973427	2.893920	26.654242	24.606171
Zm00001eb324730	-	chr7	+	167982185	167985163	0.383784	4.755933	4.390494
Zm00001eb324740	-	chr7	-	167984934	167986266	0.000000	0.000000	0.000000
Zm00001eb324750	-	chr7	+	167988331	167991500	0.423335	4.215871	3.891930
MSTRG.13783	-	chr7	-	168039187	168071994	4.987328	48.919872	45.160942
Zm00001eb324890	-	chr7	-	168089049	168090773	0.000000	0.000000	0.000000
MSTRG.13769	-	chr7	-	168167811	168174159	2.662606	24.628094	22.735710
MSTRG.13759	-	chr7	-	168262769	168269820	2.549518	25.019320	23.096870
MSTRG.13749	-	chr7	-	168458940	168464778	2.262099	21.373472	19.731165
MSTRG.13755	-	chr7	+	168502908	168504676	0.000000	0.000000	0.000000
MSTRG.13756	-	chr7	-	168504548	168576026	0.283770	5.639306	5.205990
MSTRG.13757	-	chr7	+	168506648	168521061	1.090954	10.704276	9.881776
Zm00001eb325010	-	chr7	+	168576071	168579017	0.156192	1.438595	1.328056
Zm00001eb325020	-	chr7	+	168619157	168621737	0.084468	0.777986	0.718207
MSTRG.13751	-	chr7	-	168628830	168646033	0.214250	2.072282	1.913051
MSTRG.13765	-	chr7	+	168850072	168853548	0.933531	9.362234	8.642855
Zm00001eb325090	-	chr7	+	168857711	168861122	0.643958	6.912178	6.381056
MSTRG.13787	-	chr7	+	168861230	168873341	0.961085	8.904504	8.220295
MSTRG.13760	-	chr7	+	168878119	168883753	1.069748	20.791960	19.194338
MSTRG.13758	-	chr7	+	168911479	168915315	1.626134	23.733366	21.909731
MSTRG.13762	-	chr7	-	168927805	168933994	0.609384	5.612688	5.181417
MSTRG.13763	-	chr7	+	168933619	168937665	4.119674	83.040047	76.659378
MSTRG.13764	-	chr7	-	168937196	168938003	0.000000	0.000000	0.000000
Zm00001eb325180	-	chr7	-	168940033	168942453	0.107666	0.991650	0.915453
Zm00001eb325190	-	chr7	-	168952623	168953372	0.645049	5.941177	5.484666
MSTRG.13825	-	chr7	+	169082817	169089196	1.231906	11.924464	11.008207
MSTRG.13773	-	chr7	+	169092433	169096038	7.697686	74.480339	68.757385
MSTRG.13767	-	chr7	-	169119463	169129918	2.300846	21.191778	19.563433
Zm00001eb325280	-	chr7	-	169145586	169147936	0.452135	4.164357	3.844374
MSTRG.13771	-	chr7	-	169207232	169211456	0.293124	2.699798	2.492349
MSTRG.13770	-	chr7	+	169211656	169215965	0.179320	1.651614	1.524706
Zm00001eb325330	-	chr7	+	169218633	169221250	0.749358	6.901908	6.371576
MSTRG.13776	-	chr7	-	169288431	169299271	1.143543	13.079361	12.074362
Zm00001eb325370	-	chr7	+	169303700	169308491	0.288207	3.921616	3.620285
MSTRG.13781	-	chr7	+	169313750	169317871	1.292208	11.901789	10.987273
MSTRG.13774	-	chr7	+	169327169	169329873	0.411432	4.452275	4.110169
MSTRG.13782	-	chr7	+	169354911	169360673	4.253381	39.175457	36.165276
Zm00001eb325430	-	chr7	-	169360780	169364639	0.216206	2.555728	2.359350
MSTRG.13772	-	chr7	-	169395979	169398586	2.016021	18.568417	17.141647
MSTRG.13799	-	chr7	+	169447647	169456072	0.236823	2.181241	2.013638
Zm00001eb325530	-	chr7	+	169548323	169549565	0.228956	2.108783	1.946747
Zm00001eb325550	-	chr7	-	169583752	169585816	0.210892	2.027934	1.872110
Zm00001eb325560	-	chr7	-	169603657	169605496	0.442613	4.076655	3.763411
MSTRG.13791	-	chr7	-	169630556	169634838	1.916770	20.844378	19.242727
Zm00001eb325580	-	chr7	+	169665617	169669582	0.470533	4.734639	4.370836
MSTRG.13812	-	chr7	+	169674190	169679430	0.382755	4.108385	3.792703
MSTRG.13813	-	chr7	-	169677314	169678212	0.146858	1.352625	1.248691
Zm00001eb325610	-	chr7	-	169699381	169702194	0.139684	1.286549	1.187693
Zm00001eb325620	-	chr7	-	169771529	169772111	0.000000	0.000000	0.000000
Zm00001eb325630	-	chr7	+	169771529	169773221	0.136336	2.325974	2.147250
MSTRG.13790	-	chr7	+	169964029	169973084	7.133422	126.178574	116.483192
MSTRG.13780	-	chr7	-	170138683	170140768	4.005752	38.847134	35.862179
Zm00001eb325680	-	chr7	-	170194461	170196783	0.127240	1.171935	1.081885
MSTRG.13786	-	chr7	-	170203363	170206871	1.711538	15.763997	14.552716
MSTRG.13784	-	chr7	-	170309858	170313006	0.178389	1.643039	1.516790
MSTRG.13792	-	chr7	-	170359555	170370301	1.684053	15.510849	14.319018
MSTRG.13789	-	chr7	+	170502715	170509433	3.156996	29.077286	26.843031
Zm00001eb325810	-	chr7	+	170515164	170517991	0.874690	8.056270	7.437238
MSTRG.13804	-	chr7	+	170523313	170525454	1.979458	20.047253	18.506851
MSTRG.13785	-	chr7	+	170628323	170636548	2.961149	31.534922	29.111826
MSTRG.13833	-	chr7	+	170637959	170639877	4.065452	58.983635	54.451424
MSTRG.13793	-	chr7	-	170677051	170683096	0.332864	3.301920	3.048206
MSTRG.13809	-	chr7	-	170704815	170712145	7.973051	73.861488	68.186081
MSTRG.13796	-	chr7	-	170789406	170792814	0.441231	4.063927	3.751660
MSTRG.13826	-	chr7	+	170793303	170804285	0.495847	4.566963	4.216044
MSTRG.13794	-	chr7	+	170806387	170808301	1.930259	22.969095	21.204184
MSTRG.13795	-	chr7	+	170810786	170817861	1.466246	13.504753	12.467069
Zm00001eb325970	-	chr7	-	170819864	170823949	0.626655	6.103244	5.634280
Zm00001eb326000	-	chr7	-	170864204	170865921	0.923030	8.501502	7.848259
MSTRG.13801	-	chr7	-	170873274	170919995	0.430509	3.965172	3.660494
MSTRG.13800	-	chr7	+	170959319	170962033	0.628361	5.787474	5.342773
MSTRG.13814	-	chr7	-	170976779	170980854	1.721148	15.852510	14.634427
Zm00001eb326060	-	chr7	+	171066947	171068794	0.406593	3.744895	3.457144
MSTRG.13819	-	chr7	+	171098647	171104642	0.700870	6.455312	5.959296
Zm00001eb326120	-	chr7	-	171118052	171128111	0.186514	1.717874	1.585875
MSTRG.13838	-	chr7	+	171130949	171137503	0.534021	4.963886	4.582469
MSTRG.13808	-	chr7	-	171146164	171147882	0.582808	5.367911	4.955449
MSTRG.13798	-	chr7	-	171214964	171219035	1.727366	21.465576	19.816193
Zm00001eb326190	-	chr7	-	171251781	171253257	0.539607	4.970011	4.588123
Zm00001eb326200	-	chr7	+	171251983	171252794	0.000000	0.000000	0.000000
MSTRG.13803	-	chr7	+	171353047	171356998	2.739466	25.490589	23.531929
MSTRG.13811	-	chr7	+	171362473	171364076	2.273700	20.941751	19.332619
MSTRG.13827	-	chr7	+	171390812	171397973	0.000000	0.000000	0.000000
MSTRG.13828	-	chr7	-	171397738	171400584	2.256902	20.787033	19.189789
Zm00001eb326340	-	chr7	-	171417894	171420477	0.459747	4.234467	3.909097
MSTRG.13802	-	chr7	+	171471395	171472766	1.634223	15.436558	14.250436
MSTRG.13806	-	chr7	-	171477458	171506835	0.533391	4.912760	4.535270
MSTRG.13807	-	chr7	+	171505856	171506318	0.000000	0.000000	0.000000
MSTRG.13859	-	chr7	-	171624639	171630191	1.825031	16.809317	15.517715
MSTRG.13805	-	chr7	-	171731535	171734075	0.383314	3.681150	3.398296
MSTRG.13810	-	chr7	-	171796070	171797166	0.628249	7.005470	6.467180
Zm00001eb326490	-	chr7	+	171803599	171804678	0.638056	5.919616	5.464761
Zm00001eb326510	-	chr7	-	171834719	171837378	0.364875	3.360655	3.102427
MSTRG.13837	-	chr7	-	171840364	171850168	0.440326	4.055591	3.743965
MSTRG.13822	-	chr7	+	171879613	171889402	1.141631	10.514910	9.706961
MSTRG.13839	-	chr7	-	171890772	171892109	2.583707	23.797049	21.968519
MSTRG.13817	-	chr7	-	171970575	171976417	0.359649	3.346987	3.089809
MSTRG.13829	-	chr7	-	171982845	171993869	0.581357	7.450786	6.878278
MSTRG.13816	-	chr7	-	172000957	172006164	0.247008	2.275049	2.100238
MSTRG.13815	-	chr7	-	172063469	172066722	32.056957	343.346680	316.964417
Zm00001eb326640	-	chr7	+	172106335	172111894	0.295929	2.725633	2.516199
Zm00001eb326660	-	chr7	-	172116091	172120124	0.277450	2.555433	2.359078
MSTRG.13843	-	chr7	+	172174061	172179746	0.296408	10.616917	9.801128
MSTRG.13818	-	chr7	+	172269627	172295878	0.429286	3.953908	3.650095
MSTRG.13820	-	chr7	+	172421252	172432369	1.426726	14.869224	13.726694
MSTRG.13821	-	chr7	+	172444584	172449165	0.403509	3.856526	3.560196
MSTRG.13831	-	chr7	+	172611743	172615797	0.954915	8.795177	8.119368
MSTRG.13823	-	chr7	-	172628261	172631713	0.169654	1.562586	1.442519
MSTRG.13854	-	chr7	-	172664250	172665563	7.092085	69.589294	64.242157
Zm00001eb326790	-	chr7	-	172681641	172682218	0.000000	0.000000	0.000000
Zm00001eb326800	-	chr7	-	172686231	172687866	0.000000	0.000000	0.000000
MSTRG.13830	-	chr7	-	172698093	172698646	3.871841	35.661312	32.921150
MSTRG.13836	-	chr7	-	172700443	172713393	0.472599	4.352839	4.018373
MSTRG.13864	-	chr7	+	172755808	172758885	0.306818	2.825925	2.608785
MSTRG.13846	-	chr7	-	172760891	172762816	0.137363	1.265172	1.167958
MSTRG.13832	-	chr7	+	172768269	172769063	37.192451	429.541565	396.536224
MSTRG.13835	-	chr7	-	172771953	172772591	1.057903	9.743740	8.995046
Zm00001eb326880	-	chr7	+	172856851	172860941	0.126864	1.168472	1.078688
MSTRG.13834	-	chr7	-	172867104	172869516	0.785321	7.233143	6.677359
MSTRG.13853	-	chr7	-	173000138	173005678	0.728321	6.791899	6.270020
MSTRG.13848	-	chr7	-	173008249	173014001	1.141357	10.512386	9.704631
Zm00001eb326940	-	chr7	+	173060419	173064258	0.000000	0.000000	0.000000
MSTRG.13841	-	chr7	+	173177240	173183535	0.621948	13.074543	12.069915
Zm00001eb326970	-	chr7	+	173185606	173187959	0.332200	3.059704	2.824601
MSTRG.13896	-	chr7	+	173290229	173293140	0.000000	0.000000	0.000000
MSTRG.13897	-	chr7	-	173292498	173295913	0.902557	12.821542	11.836354
MSTRG.13840	-	chr7	-	173296203	173300389	3.650089	42.984325	39.681473
Zm00001eb327030	-	chr7	+	173332002	173335557	0.345048	3.178040	2.933844
MSTRG.13855	-	chr7	+	173570195	173570946	2.206117	20.319281	18.757978
