ENSEMBL_GeneID	T_6_Susc	T_6_Tol
Zm00001eb177300	145	133
Zm00001eb223550	69	347
Zm00001eb267410	130	88
Zm00001eb351210	144	20
Zm00001eb020470	72	84
Zm00001eb022580	38	151
Zm00001eb065250	127	121
Zm00001eb328700	160	3
Zm00001eb379290	92	186
Zm00001eb413090	79	147
Zm00001eb017680	131	86
Zm00001eb085620	52	242
Zm00001eb176250	162	93
Zm00001eb239040	180	124
Zm00001eb320130	92	124
Zm00001eb382090	68	102
Zm00001eb029450	176	258
Zm00001eb075470	93	142
Zm00001eb266420	82	156
Zm00001eb300080	111	82
Zm00001eb040180	121	79
Zm00001eb086360	61	87
Zm00001eb195880	148	119
Zm00001eb312220	137	76
Zm00001eb389520	36	51
Zm00001eb423840	118	162
Zm00001eb016730	120	178
Zm00001eb051360	77	116
Zm00001eb323300	85	94
Zm00001eb379430	62	131
Zm00001eb419300	115	105
Zm00001eb005060	164	66
Zm00001eb101330	124	84
Zm00001eb277770	18	145
Zm00001eb366150	98	143
Zm00001eb005380	148	119
Zm00001eb044300	108	101
Zm00001eb072430	67	139
Zm00001eb194590	15	174
Zm00001eb266190	0	99
Zm00001eb296180	72	111
Zm00001eb137040	106	124
Zm00001eb196310	121	116
Zm00001eb266200	37	145
Zm00001eb166680	83	63
Zm00001eb336190	130	57
Zm00001eb358460	110	51
Zm00001eb058930	111	42
Zm00001eb211360	142	79
Zm00001eb241870	112	127
Zm00001eb256500	143	125
Zm00001eb289300	123	105
Zm00001eb078370	155	76
Zm00001eb150610	151	181
Zm00001eb314530	84	101
Zm00001eb355930	4	260
Zm00001eb011610	101	142
Zm00001eb089680	84	75
Zm00001eb148900	103	97
Zm00001eb353470	121	146
Zm00001eb038180	70	92
Zm00001eb150250	113	88
Zm00001eb208150	137	151
Zm00001eb227420	107	103
Zm00001eb045540	91	95
Zm00001eb045760	66	54
Zm00001eb105400	86	55
Zm00001eb172390	146	77
Zm00001eb229980	177	59
Zm00001eb305940	72	97
Zm00001eb404350	64	142
Zm00001eb090870	144	94
Zm00001eb177760	196	14
Zm00001eb266720	181	88
Zm00001eb275630	204	59
Zm00001eb359580	144	29
Zm00001eb382340	128	143
Zm00001eb031580	91	102
Zm00001eb050370	155	103
Zm00001eb077560	141	93
Zm00001eb257080	117	146
Zm00001eb373820	237	12
Zm00001eb427540	59	122
Zm00001eb051280	1	224
Zm00001eb084370	190	130
Zm00001eb139830	29	86
Zm00001eb189370	12	236
Zm00001eb289360	165	101
Zm00001eb393000	104	69
Zm00001eb301580	182	89
Zm00001eb301870	102	113
Zm00001eb346560	104	84
Zm00001eb356430	158	97
Zm00001eb357130	171	56
Zm00001eb281060	0	186
Zm00001eb320920	145	115
Zm00001eb324730	137	124
Zm00001eb274980	28	152
Zm00001eb344390	103	96
Zm00001eb174200	111	71
Zm00001eb234840	188	1
Zm00001eb306140	67	61
Zm00001eb354990	116	226
Zm00001eb365130	9	188
Zm00001eb391080	101	170
Zm00001eb163350	102	91
Zm00001eb179400	12	169
Zm00001eb300650	100	88
Zm00001eb370830	106	70
Zm00001eb141870	39	77
Zm00001eb226190	85	76
Zm00001eb278230	111	76
Zm00001eb304170	62	86
Zm00001eb376900	149	90
Zm00001eb402450	96	164
Zm00001eb025240	153	105
Zm00001eb092690	124	82
Zm00001eb170630	95	73
Zm00001eb249700	130	86
Zm00001eb330430	69	179
Zm00001eb392430	160	16
Zm00001eb424460	103	122
Zm00001eb047550	76	51
Zm00001eb146970	153	131
Zm00001eb162720	56	101
Zm00001eb333150	168	18
Zm00001eb347090	102	54
Zm00001eb169940	100	136
Zm00001eb199840	107	90
Zm00001eb403550	107	108
Zm00001eb047330	76	151
Zm00001eb159060	107	108
Zm00001eb416720	23	295
Zm00001eb048580	143	112
Zm00001eb262710	101	63
Zm00001eb277710	111	80
Zm00001eb026090	178	94
Zm00001eb314320	62	110
Zm00001eb362070	49	101
Zm00001eb373350	69	193
Zm00001eb014190	133	82
Zm00001eb149840	59	104
Zm00001eb222220	125	146
Zm00001eb348760	113	70
Zm00001eb368620	129	116
Zm00001eb009380	152	188
Zm00001eb075510	128	82
Zm00001eb089700	51	91
Zm00001eb211580	162	81
Zm00001eb224170	96	93
Zm00001eb103200	96	59
Zm00001eb263120	97	115
Zm00001eb206750	134	43
Zm00001eb430420	104	96
Zm00001eb116340	101	142
Zm00001eb180150	46	232
Zm00001eb234830	102	109
Zm00001eb334350	200	0
Zm00001eb083770	89	118
Zm00001eb173840	40	227
Zm00001eb256130	138	163
Zm00001eb406180	136	106
Zm00001eb234360	150	105
Zm00001eb300260	44	73
Zm00001eb059270	184	26
Zm00001eb074330	88	84
Zm00001eb218820	105	112
Zm00001eb255290	45	160
Zm00001eb323220	72	195
Zm00001eb325170	115	177
Zm00001eb328020	46	77
Zm00001eb430040	205	161
Zm00001eb119060	63	47
Zm00001eb134400	88	104
Zm00001eb411830	136	109
Zm00001eb015430	78	112
Zm00001eb117260	99	120
Zm00001eb129050	233	42
Zm00001eb060950	290	113
Zm00001eb111440	168	26
Zm00001eb148090	224	1
Zm00001eb259410	172	93
Zm00001eb285920	58	59
Zm00001eb159980	51	110
Zm00001eb253710	91	102
Zm00001eb274520	95	117
Zm00001eb310820	73	109
Zm00001eb432110	0	184
Zm00001eb061020	0	242
Zm00001eb070890	53	178
Zm00001eb101890	149	112
Zm00001eb111830	77	110
Zm00001eb150970	151	76
Zm00001eb156480	124	114
Zm00001eb324140	0	146
Zm00001eb391530	201	111
Zm00001eb035740	94	92
Zm00001eb112110	167	0
Zm00001eb237100	108	82
Zm00001eb318080	69	71
Zm00001eb396820	116	142
Zm00001eb433740	76	96
Zm00001eb215950	95	136
Zm00001eb246190	43	51
Zm00001eb252670	56	136
Zm00001eb334500	136	94
Zm00001eb015100	67	97
Zm00001eb072110	189	0
Zm00001eb086820	98	92
Zm00001eb112200	106	36
Zm00001eb426600	7	138
Zm00001eb428440	98	107
Zm00001eb099780	204	0
Zm00001eb199020	40	123
Zm00001eb222350	119	105
Zm00001eb256950	205	82
Zm00001eb311310	156	81
Zm00001eb318060	54	110
Zm00001eb325560	142	103
Zm00001eb402510	65	87
Zm00001eb002930	91	54
Zm00001eb058170	5	133
Zm00001eb103310	248	207
Zm00001eb170760	116	83
Zm00001eb214960	58	77
Zm00001eb387810	48	164
Zm00001eb388270	91	158
Zm00001eb427110	133	114
Zm00001eb199180	111	112
Zm00001eb434130	52	70
Zm00001eb058880	143	80
Zm00001eb240740	88	148
Zm00001eb256300	6	254
Zm00001eb341290	90	122
Zm00001eb395050	42	126
Zm00001eb134430	23	132
Zm00001eb204530	184	45
Zm00001eb278680	95	140
Zm00001eb375000	14	394
Zm00001eb418550	33	144
Zm00001eb427600	53	188
Zm00001eb065920	50	100
Zm00001eb081900	79	159
Zm00001eb285670	127	79
Zm00001eb329800	2	206
Zm00001eb365380	0	194
Zm00001eb120360	190	74
Zm00001eb159110	86	107
Zm00001eb159140	36	106
Zm00001eb210240	201	0
Zm00001eb328650	113	76
Zm00001eb047400	148	116
Zm00001eb324130	0	155
Zm00001eb368900	111	72
Zm00001eb015410	262	2
Zm00001eb043990	91	120
Zm00001eb154410	155	28
Zm00001eb429090	110	158
Zm00001eb152580	8	226
Zm00001eb156880	2	174
Zm00001eb242900	104	48
Zm00001eb254360	102	86
Zm00001eb258540	172	105
Zm00001eb265980	52	109
Zm00001eb353580	223	75
Zm00001eb376330	87	132
Zm00001eb008410	5	220
Zm00001eb110040	111	114
Zm00001eb198370	122	121
Zm00001eb223090	120	132
Zm00001eb251070	116	77
Zm00001eb259600	126	131
Zm00001eb266810	69	87
Zm00001eb382100	82	103
Zm00001eb004480	95	74
Zm00001eb050490	111	87
Zm00001eb058540	122	67
Zm00001eb353710	151	109
Zm00001eb001890	93	106
Zm00001eb053930	72	80
Zm00001eb130050	130	85
Zm00001eb201190	3	215
Zm00001eb286940	105	121
Zm00001eb402020	100	163
Zm00001eb022410	110	90
Zm00001eb037190	259	0
Zm00001eb122590	114	78
Zm00001eb375400	137	88
Zm00001eb389770	78	104
Zm00001eb411780	173	72
Zm00001eb304630	119	101
Zm00001eb154750	3	141
Zm00001eb277060	118	77
Zm00001eb326260	188	6
Zm00001eb366420	82	44
Zm00001eb400540	107	87
Zm00001eb228000	127	111
Zm00001eb235230	60	94
Zm00001eb306330	122	73
Zm00001eb318600	88	0
Zm00001eb125470	120	86
Zm00001eb199500	117	101
Zm00001eb045690	139	128
Zm00001eb073650	236	84
Zm00001eb082180	153	79
Zm00001eb142440	97	44
Zm00001eb179830	134	104
Zm00001eb237840	178	96
Zm00001eb254150	35	80
Zm00001eb008880	110	93
Zm00001eb056610	137	131
Zm00001eb269380	190	0
Zm00001eb433900	76	124
Zm00001eb162760	110	89
Zm00001eb163590	109	92
Zm00001eb175990	26	10
Zm00001eb208980	194	42
Zm00001eb232940	56	87
Zm00001eb369610	93	72
Zm00001eb038030	119	101
Zm00001eb053040	93	101
Zm00001eb071030	82	111
Zm00001eb076070	53	182
Zm00001eb207870	40	82
Zm00001eb060590	105	76
Zm00001eb083810	103	112
Zm00001eb094640	179	0
Zm00001eb230100	0	108
Zm00001eb335660	21	175
Zm00001eb382200	126	118
Zm00001eb011210	37	189
Zm00001eb054760	135	76
Zm00001eb154630	31	234
Zm00001eb255550	71	80
Zm00001eb081170	123	88
Zm00001eb334340	170	0
Zm00001eb022720	80	108
Zm00001eb155230	147	117
Zm00001eb174770	118	88
Zm00001eb250040	135	89
Zm00001eb278830	87	144
Zm00001eb343350	147	100
Zm00001eb044950	127	80
Zm00001eb058890	264	1
Zm00001eb125870	121	57
Zm00001eb133750	138	139
Zm00001eb235530	73	137
Zm00001eb261800	66	113
Zm00001eb093650	105	114
Zm00001eb319150	118	61
Zm00001eb405370	44	124
Zm00001eb028770	107	63
Zm00001eb048780	189	62
Zm00001eb052230	138	82
Zm00001eb151470	146	47
Zm00001eb221910	27	218
Zm00001eb357370	46	99
Zm00001eb376130	83	72
Zm00001eb181790	62	189
Zm00001eb245770	165	79
Zm00001eb336120	71	120
Zm00001eb019580	68	118
Zm00001eb148680	87	164
Zm00001eb266210	163	0
Zm00001eb354310	131	81
Zm00001eb049730	88	143
Zm00001eb081130	208	87
Zm00001eb109910	130	159
Zm00001eb112120	152	0
Zm00001eb086400	74	81
Zm00001eb116790	253	0
Zm00001eb164500	112	58
Zm00001eb314630	92	84
Zm00001eb359030	49	190
Zm00001eb418530	8	178
Zm00001eb024120	96	91
Zm00001eb132610	129	123
Zm00001eb255670	195	35
Zm00001eb323480	119	114
Zm00001eb072980	261	44
Zm00001eb080350	80	103
Zm00001eb114120	77	59
Zm00001eb149990	144	118
Zm00001eb256370	89	64
Zm00001eb379190	156	72
Zm00001eb413570	101	144
Zm00001eb191320	117	82
Zm00001eb223970	123	23
Zm00001eb421000	190	5
Zm00001eb319130	205	35
Zm00001eb426520	29	86
Zm00001eb429580	50	160
Zm00001eb104350	67	98
Zm00001eb339950	117	95
Zm00001eb027940	98	95
Zm00001eb032010	87	74
Zm00001eb129500	213	0
Zm00001eb182560	63	96
Zm00001eb271090	176	252
Zm00001eb033220	90	85
Zm00001eb053670	71	91
Zm00001eb325430	129	119
Zm00001eb025730	40	130
Zm00001eb196220	148	119
Zm00001eb251690	80	42
Zm00001eb048230	118	80
Zm00001eb065450	57	129
Zm00001eb230580	120	99
Zm00001eb120240	7	180
Zm00001eb289830	104	110
Zm00001eb388430	67	104
Zm00001eb429840	53	164
Zm00001eb080870	114	110
Zm00001eb189200	148	82
Zm00001eb206850	100	92
Zm00001eb047430	66	84
Zm00001eb053110	95	122
Zm00001eb285970	46	117
Zm00001eb377390	158	14
Zm00001eb011600	75	145
Zm00001eb021970	34	168
Zm00001eb079090	131	16
Zm00001eb127710	94	87
Zm00001eb378070	46	57
Zm00001eb380430	123	64
Zm00001eb422110	117	96
Zm00001eb072390	91	90
Zm00001eb213050	40	143
Zm00001eb355220	111	117
Zm00001eb404600	106	97
Zm00001eb422700	79	85
Zm00001eb058850	90	98
Zm00001eb069090	128	72
Zm00001eb146910	163	93
Zm00001eb148260	103	79
Zm00001eb156260	126	89
Zm00001eb181970	84	96
Zm00001eb241930	133	14
Zm00001eb364530	0	158
Zm00001eb365540	89	123
Zm00001eb037450	98	84
Zm00001eb113430	3	128
Zm00001eb139500	35	0
Zm00001eb222610	104	101
Zm00001eb334800	160	50
Zm00001eb368790	72	136
Zm00001eb431190	138	57
Zm00001eb018270	164	81
Zm00001eb044160	9	147
Zm00001eb109990	75	132
Zm00001eb122210	105	138
Zm00001eb200630	78	76
Zm00001eb217200	97	86
Zm00001eb246670	109	65
Zm00001eb042880	130	84
Zm00001eb078480	61	77
Zm00001eb088700	105	116
Zm00001eb136220	139	80
Zm00001eb194820	87	111
Zm00001eb279090	201	79
Zm00001eb400000	84	130
Zm00001eb400890	193	33
Zm00001eb002660	120	30
Zm00001eb298390	113	71
Zm00001eb312160	158	11
Zm00001eb042800	116	71
Zm00001eb351870	129	123
Zm00001eb415030	197	54
Zm00001eb417660	167	56
Zm00001eb049940	90	71
Zm00001eb108250	72	45
Zm00001eb273400	220	0
Zm00001eb338020	106	81
Zm00001eb342130	48	126
Zm00001eb015460	120	111
Zm00001eb024850	95	120
Zm00001eb243700	127	72
Zm00001eb256600	92	106
Zm00001eb354610	131	112
Zm00001eb045190	4	192
Zm00001eb199110	73	40
Zm00001eb257310	50	47
Zm00001eb301270	193	414
Zm00001eb033120	110	56
Zm00001eb097930	149	49
Zm00001eb189470	64	106
Zm00001eb209650	138	84
Zm00001eb241840	113	72
Zm00001eb294520	28	115
Zm00001eb320990	121	95
Zm00001eb387540	129	92
Zm00001eb411070	88	134
Zm00001eb418240	104	110
Zm00001eb075370	45	81
Zm00001eb216600	182	42
Zm00001eb280800	231	47
Zm00001eb022390	55	129
Zm00001eb075000	161	64
Zm00001eb166920	89	7
Zm00001eb216030	149	98
Zm00001eb332860	108	102
Zm00001eb339130	39	146
Zm00001eb406700	148	44
Zm00001eb061240	86	115
Zm00001eb301030	116	70
Zm00001eb331880	141	103
Zm00001eb416970	176	145
Zm00001eb174970	40	127
Zm00001eb177260	94	80
Zm00001eb341450	61	80
Zm00001eb363360	169	123
Zm00001eb271210	113	94
Zm00001eb336400	136	45
Zm00001eb076710	146	84
Zm00001eb111590	112	169
Zm00001eb148800	103	29
Zm00001eb309100	117	101
Zm00001eb066730	82	119
Zm00001eb207430	81	90
Zm00001eb258850	93	30
Zm00001eb273770	106	128
Zm00001eb357020	110	70
Zm00001eb399140	90	98
Zm00001eb004770	98	93
Zm00001eb057960	129	160
Zm00001eb128860	151	70
Zm00001eb156790	10	168
Zm00001eb391140	61	64
Zm00001eb410410	10	191
Zm00001eb021230	88	119
Zm00001eb038860	115	49
Zm00001eb185980	80	84
Zm00001eb254990	73	78
Zm00001eb272500	148	58
Zm00001eb316840	135	80
Zm00001eb397970	7	149
Zm00001eb058670	75	81
Zm00001eb099250	131	82
Zm00001eb117700	2	137
Zm00001eb192600	94	145
Zm00001eb197960	94	90
Zm00001eb216860	95	119
Zm00001eb293490	90	108
Zm00001eb331080	114	83
Zm00001eb018700	142	92
Zm00001eb037020	133	61
Zm00001eb096950	31	47
Zm00001eb282850	53	56
Zm00001eb047840	98	139
Zm00001eb211120	88	140
Zm00001eb227020	37	54
Zm00001eb248510	55	63
Zm00001eb248690	83	67
Zm00001eb319480	80	124
Zm00001eb419000	100	37
Zm00001eb269820	103	64
Zm00001eb314060	81	70
Zm00001eb324210	72	104
Zm00001eb363630	130	65
Zm00001eb421610	136	71
Zm00001eb037440	64	95
Zm00001eb050950	64	146
Zm00001eb083790	77	81
Zm00001eb191650	79	173
Zm00001eb245000	116	69
Zm00001eb427270	65	93
Zm00001eb128310	148	127
Zm00001eb198010	95	78
Zm00001eb394380	148	146
Zm00001eb001140	42	84
Zm00001eb020800	189	47
Zm00001eb040100	61	65
Zm00001eb086470	11	170
Zm00001eb096330	87	105
Zm00001eb118940	73	86
Zm00001eb285370	107	92
Zm00001eb285460	188	74
Zm00001eb002600	83	49
Zm00001eb035200	56	217
Zm00001eb077490	77	50
Zm00001eb126310	98	110
Zm00001eb202470	116	82
Zm00001eb211260	203	49
Zm00001eb232580	137	101
Zm00001eb309200	96	40
Zm00001eb398190	114	92
Zm00001eb065740	58	43
Zm00001eb107120	142	110
Zm00001eb114730	105	115
Zm00001eb127030	77	58
Zm00001eb219880	117	89
Zm00001eb283160	58	92
Zm00001eb338230	120	158
Zm00001eb404170	23	4
Zm00001eb405990	139	74
Zm00001eb259420	56	119
Zm00001eb166930	176	22
Zm00001eb080560	70	127
Zm00001eb099360	104	88
Zm00001eb101170	71	71
Zm00001eb131630	105	76
Zm00001eb189350	129	2
Zm00001eb272350	26	52
Zm00001eb334200	80	87
Zm00001eb351310	99	128
Zm00001eb400430	28	65
Zm00001eb428330	121	97
Zm00001eb021030	124	96
Zm00001eb281640	116	103
Zm00001eb286050	20	166
Zm00001eb289950	71	137
Zm00001eb301390	208	0
Zm00001eb400720	89	93
Zm00001eb107960	193	0
Zm00001eb196900	97	156
Zm00001eb279420	107	155
Zm00001eb324000	127	76
Zm00001eb377550	105	82
Zm00001eb000270	247	0
Zm00001eb117560	111	84
Zm00001eb231100	96	110
Zm00001eb346880	34	27
Zm00001eb389400	263	83
Zm00001eb136610	80	38
Zm00001eb283780	73	81
Zm00001eb017220	145	101
Zm00001eb026100	70	72
Zm00001eb289380	137	92
Zm00001eb305890	82	98
Zm00001eb426730	95	101
Zm00001eb006940	139	27
Zm00001eb344160	47	21
Zm00001eb371880	84	90
Zm00001eb413810	114	83
Zm00001eb022860	61	87
Zm00001eb024430	75	98
Zm00001eb039430	69	100
Zm00001eb086960	108	42
Zm00001eb182020	122	95
Zm00001eb218620	141	95
Zm00001eb417490	85	140
Zm00001eb184300	96	113
Zm00001eb211530	67	73
Zm00001eb293690	157	53
Zm00001eb155140	24	114
Zm00001eb193260	63	69
Zm00001eb216220	46	46
Zm00001eb364830	157	33
Zm00001eb369300	176	62
Zm00001eb388220	29	109
Zm00001eb014580	109	72
Zm00001eb187670	81	100
Zm00001eb247170	104	89
Zm00001eb309490	6	102
Zm00001eb046570	183	2
Zm00001eb074380	24	101
Zm00001eb260750	88	83
Zm00001eb417970	93	92
Zm00001eb294840	143	20
Zm00001eb385750	125	109
Zm00001eb036880	87	98
Zm00001eb071960	21	112
Zm00001eb125310	82	130
Zm00001eb302650	2	194
Zm00001eb017040	35	237
Zm00001eb017660	93	88
Zm00001eb098560	151	32
Zm00001eb212340	147	40
Zm00001eb385300	112	89
Zm00001eb406610	243	35
Zm00001eb433060	67	109
Zm00001eb089470	48	134
Zm00001eb112960	97	98
Zm00001eb252320	68	122
Zm00001eb347320	88	91
Zm00001eb355950	0	140
Zm00001eb165170	73	82
Zm00001eb270960	217	10
Zm00001eb279680	58	99
Zm00001eb127240	47	64
Zm00001eb139770	73	70
Zm00001eb288870	49	148
Zm00001eb306620	217	2
Zm00001eb343560	165	0
Zm00001eb006010	56	148
Zm00001eb030630	81	119
Zm00001eb053230	52	116
Zm00001eb096620	263	14
Zm00001eb107160	132	37
Zm00001eb146650	65	97
Zm00001eb198540	96	129
Zm00001eb212260	77	63
Zm00001eb215740	35	53
Zm00001eb246520	76	90
Zm00001eb302380	177	0
Zm00001eb315010	87	32
Zm00001eb389280	65	93
Zm00001eb007060	110	79
Zm00001eb201010	100	115
Zm00001eb246010	163	84
Zm00001eb043270	90	88
Zm00001eb096760	224	8
Zm00001eb190640	117	79
Zm00001eb192840	160	45
Zm00001eb318460	189	1
Zm00001eb031880	32	86
Zm00001eb088280	22	98
Zm00001eb181580	142	71
Zm00001eb292780	40	67
Zm00001eb098760	211	14
Zm00001eb116730	95	67
Zm00001eb176470	88	101
Zm00001eb358780	31	189
Zm00001eb384900	31	16
Zm00001eb413420	94	25
Zm00001eb193570	45	128
Zm00001eb210840	94	91
Zm00001eb280500	63	72
Zm00001eb392090	20	94
Zm00001eb406920	140	5
Zm00001eb218940	103	86
Zm00001eb305800	50	130
Zm00001eb427390	0	173
Zm00001eb427620	222	66
Zm00001eb110050	113	44
Zm00001eb205510	129	86
Zm00001eb228500	43	6
Zm00001eb063420	60	80
Zm00001eb220870	97	78
Zm00001eb074980	43	87
Zm00001eb187460	100	77
Zm00001eb207310	92	95
Zm00001eb229870	70	188
Zm00001eb170180	59	98
Zm00001eb317740	60	108
Zm00001eb069020	77	41
Zm00001eb101950	117	52
Zm00001eb155850	61	108
Zm00001eb185870	86	74
Zm00001eb234240	124	98
Zm00001eb258310	197	111
Zm00001eb265220	64	70
Zm00001eb281140	138	101
Zm00001eb312600	123	106
Zm00001eb084820	106	86
Zm00001eb117980	108	100
Zm00001eb154230	89	95
Zm00001eb228480	136	83
Zm00001eb269230	29	36
Zm00001eb342970	93	86
Zm00001eb008580	142	72
Zm00001eb062840	107	101
Zm00001eb073310	22	54
Zm00001eb086870	7	178
Zm00001eb093910	94	71
Zm00001eb248800	69	83
Zm00001eb335540	111	37
Zm00001eb057390	188	59
Zm00001eb106210	87	67
Zm00001eb127540	152	3
Zm00001eb339040	88	75
Zm00001eb396640	47	132
Zm00001eb404240	95	99
Zm00001eb042320	94	52
Zm00001eb100090	117	49
Zm00001eb127100	172	50
Zm00001eb173270	122	70
Zm00001eb207280	111	103
Zm00001eb246060	100	100
Zm00001eb142460	112	75
Zm00001eb146840	60	213
Zm00001eb298050	0	154
Zm00001eb326320	106	80
Zm00001eb368130	120	95
Zm00001eb157840	84	119
Zm00001eb190970	104	70
Zm00001eb304050	141	66
Zm00001eb345070	81	81
Zm00001eb408580	106	121
Zm00001eb006520	102	62
Zm00001eb071370	36	296
Zm00001eb341700	206	0
Zm00001eb419710	45	139
Zm00001eb116210	76	17
Zm00001eb140810	119	86
Zm00001eb239510	134	102
Zm00001eb246480	206	78
Zm00001eb294850	66	93
Zm00001eb310490	133	92
Zm00001eb360020	136	93
Zm00001eb380870	202	0
Zm00001eb412910	80	63
Zm00001eb049650	72	87
Zm00001eb370950	0	161
Zm00001eb395580	149	79
Zm00001eb113680	46	169
Zm00001eb143320	33	59
Zm00001eb173600	73	149
Zm00001eb256380	91	71
Zm00001eb284380	75	77
Zm00001eb297240	125	74
Zm00001eb373160	61	182
Zm00001eb430910	58	56
Zm00001eb026220	37	30
Zm00001eb133230	54	36
Zm00001eb264080	123	79
Zm00001eb344500	120	56
Zm00001eb345800	101	113
Zm00001eb417500	80	103
Zm00001eb423470	21	70
Zm00001eb047360	146	41
Zm00001eb164040	103	88
Zm00001eb175040	80	110
Zm00001eb175180	203	10
Zm00001eb409130	150	0
Zm00001eb040360	103	111
Zm00001eb068300	90	51
Zm00001eb180340	47	113
Zm00001eb205040	89	46
Zm00001eb223620	334	167
Zm00001eb366180	65	106
Zm00001eb414780	125	72
Zm00001eb035290	76	95
Zm00001eb168940	33	103
Zm00001eb193640	72	39
Zm00001eb221120	14	146
Zm00001eb267210	67	136
Zm00001eb314750	96	79
Zm00001eb379340	56	73
Zm00001eb012130	39	50
Zm00001eb174340	55	99
Zm00001eb323780	81	84
Zm00001eb416190	57	125
Zm00001eb421680	82	88
Zm00001eb171130	40	36
Zm00001eb241100	37	136
Zm00001eb326120	99	69
Zm00001eb340800	75	78
Zm00001eb406040	93	86
Zm00001eb199780	88	123
Zm00001eb206470	115	8
Zm00001eb352560	138	122
Zm00001eb374820	86	114
Zm00001eb415280	73	61
Zm00001eb416160	97	79
Zm00001eb118040	61	66
Zm00001eb123090	78	119
Zm00001eb142560	77	57
Zm00001eb229030	94	78
Zm00001eb261830	138	39
Zm00001eb273310	70	75
Zm00001eb303750	116	82
Zm00001eb128140	105	97
Zm00001eb291140	71	69
Zm00001eb383680	17	21
Zm00001eb399360	105	147
Zm00001eb426720	106	103
Zm00001eb100860	199	111
Zm00001eb238210	133	30
Zm00001eb008730	61	72
Zm00001eb198140	124	5
Zm00001eb270150	165	20
Zm00001eb322740	44	49
Zm00001eb395860	1	126
Zm00001eb048830	116	66
Zm00001eb087980	3	11
Zm00001eb298210	88	92
Zm00001eb022110	140	145
Zm00001eb193360	176	35
Zm00001eb337700	39	116
Zm00001eb367330	67	95
Zm00001eb036550	94	86
Zm00001eb049370	91	65
