ENSEMBL_GeneID	C_24_Susc_counts	C_24_Tol_counts	C_6_Susc_counts	C_6_Tol_counts	T_24_Susc_counts	T_24_Tol_counts	T_6_Susc_counts	T_6_Tol_counts
Zm00001eb278920	0	0	0	0	0	0	0	0
Zm00001eb278930	547	460	431	326	208	123	672	238
Zm00001eb278940	368	233	237	188	199	174	425	269
Zm00001eb278950	0	0	0	0	0	0	0	0
Zm00001eb278960	0	119	5	87	0	55	0	137
Zm00001eb278970	0	31	2	12	0	8	0	20
Zm00001eb278980	108	66	180	44	269	61	141	41
Zm00001eb278990	2525	2768	2603	2104	1928	2757	3083	2340
Zm00001eb279010	133	42	115	63	88	38	99	25
Zm00001eb279020	1228	1927	1384	1338	1859	1683	1455	1572
Zm00001eb279030	94	75.71	40	56	22	41.24	30	86
Zm00001eb279040	0	0	0	0	0	0	0	0
Zm00001eb279050	0	0	0	0	0	0	0	0
Zm00001eb279060	2751	2780	2450	2168	2375	2592.01	2868	3059
Zm00001eb279070	832	747	1496	854	613	365	865	698
Zm00001eb279080	0	0	0	0	0	0	0	0
Zm00001eb279090	64	109	67	53	69	63	154	79
Zm00001eb279100	77	132	100	129	57	42	107	103
Zm00001eb279110	0	0	0	0	0	0	0	0
Zm00001eb279120	291	462	301	306	121	455	251	428
Zm00001eb279130	0	0	0	0	0	0	0	0
Zm00001eb279140	0	0	0	0	0	0	0	0
Zm00001eb279150	2	36	9	31	6	8	6	26
Zm00001eb279160	375	307	328	216	373	295	384	262
Zm00001eb279170	0	0	1	0	0	0	0	0
Zm00001eb279190	582	750	673	657	617	403	511	698
Zm00001eb279200	54.49	1.03	31.01	0	13.85	0	32.45	0
Zm00001eb279210	617	1416	584	1260	436	1593	978	2611
Zm00001eb279220	54.04	180.78	75.34	84.32	41.02	125.68	72.06	106.06
Zm00001eb279230	43	20	103	30	48	14	47	22
Zm00001eb279240	288	314	139	242	186	259	311	218
Zm00001eb279250	10	6	29	18	17	12	11	16
Zm00001eb279260	94	94	104	100	103	83	90.34	146
Zm00001eb279270	0	6.22	12.46	24.72	6.16	0	0	31.33
Zm00001eb279280	37	117.78	34.54	91.28	44.84	86	46	87.67
Zm00001eb279290	1110	1216	1150	1165	944	533	859	1148
Zm00001eb279300	192	184	165	127	83	146	195	149
Zm00001eb279320	14	10	6	16	9	2	28	11
Zm00001eb279330	407	351	382	188	406	207	463	304
Zm00001eb279340	2231	2693	1613	1869	2136	2616	2518	2708
Zm00001eb279350	64	38	38	52	39	50	58	52
Zm00001eb279360	75	86	19	44	13	62	46	40
Zm00001eb279370	893	1175	678	573	496	490	586	1200
Zm00001eb279380	99	97	135	79	113	66	137	113
Zm00001eb279400	0	0	3	0	0	0	0	0
Zm00001eb279410	74	118	79	105	61	95	118	102
Zm00001eb279420	93	115	33	66	60	47	93	141
Zm00001eb279430	4436	4155	4888	3942	5063	4328	5914	5577
Zm00001eb279440	0	0	0	0	0	0	0	0
Zm00001eb279450	274	345	267	342	229	202	275	340
Zm00001eb279460	565	715	579	678	476	513	648	730
Zm00001eb279470	339	457	450	500	309	270	449	442
Zm00001eb279480	4271.65	6609.8	5211.44	5508.38	4167.49	3251.21	5048.13	5433.05
Zm00001eb279490	593	657	483	366	394	591	712	761
Zm00001eb279500	0	0	0	0	0	0	0	0
Zm00001eb279510	0	0	0	0	0	0	0	0
Zm00001eb279520	0	0	0	0	0	0	0	0
Zm00001eb279530	4	3	0	5	2	4	3	3
Zm00001eb279540	30	38	20	29	41	19.54	29	17
Zm00001eb279550	0	0	0	0	0	6.46	0	0
Zm00001eb279560	0	0	0	0	0	0	0	0
Zm00001eb279570	510	789	631	656	554	651	723	1021
Zm00001eb279580	119	144	95	95	80	133	107	98
Zm00001eb279590	5.22	0	3.5	0	5.86	0	8.23	0
Zm00001eb279600	0	25.7	0	13.79	0	13.87	2.09	23.54
Zm00001eb279610	0	0	0	0	0	0.5	0	0
Zm00001eb279620	0	0	0	0	0	0	0	0
Zm00001eb279630	5	4	3	9	2	4.5	4.5	4.5
Zm00001eb279640	56	25	44	12	18	8	65	12
Zm00001eb279650	2911	3441	2467	1965	2893	3545	2979	3142
Zm00001eb279660	419	319	395	294	410	474	587	430
Zm00001eb279670	0	0	0	0	0	0	0	0
Zm00001eb279680	128	86	73	50	10	11	37	73
Zm00001eb279690	0	59	0	46.11	3.03	22	4.02	19
Zm00001eb279700	1	0	1	0	0	0	0	0
Zm00001eb279710	174	51	1	9	45	52	5	7
Zm00001eb279720	312	313	327	236	184	172	278	209
Zm00001eb279730	0	0	0	0	0	0	0	0
Zm00001eb279740	159	289	119	136	101	129	135	115
Zm00001eb279750	246	266	211	172	271	133	174	192
Zm00001eb279760	443	681	317	328	511	598	619	482
Zm00001eb279770	248	320	273	273	212	233	145	268
Zm00001eb279780	1581	2621	2090	2477	2454	2569	2355	2958
Zm00001eb279790	363	451	237	293	101	267	167	225
Zm00001eb279800	0	0	0	0	0	0	0	0
Zm00001eb279810	9	22	20	18	7	14	12	7
Zm00001eb279820	29	11	75	29	20	18	15	6
Zm00001eb279830	386	331	344	223	283	211	301	195
Zm00001eb279840	2410	3210	2068	2127	1618	2247	2233	2964
Zm00001eb279850	404	761	455	591	434	754	633	640
Zm00001eb279860	339	879	760	1103	435	774	326	964
Zm00001eb279870	90	20	74	23	112	38	98	16
Zm00001eb279880	35	48	59	47	24.14	12	44	41
Zm00001eb279890	238	208	369	154	192	72	172	140
Zm00001eb279900	736	1096	1138	1530	1209	908	1369	1328
Zm00001eb279920	103	182	133	130	85	103	146	138
Zm00001eb279930	1661	2040	1475	1337	1565	1361	1690	1710
Zm00001eb279940	234	218	326	238	138	161	209	191
Zm00001eb279950	0	2.05	0	0	0	0	0	1.02
Zm00001eb279960	0	0	1.02	0	0	0	0	0
Zm00001eb279970	1047	852	995	734	795	447	860	745
Zm00001eb279980	162	51	160	123	86	52	80	60
Zm00001eb279990	106	115	102	123	42	64	97	101
Zm00001eb280000	766	928	598	601	708	804	996	883
Zm00001eb280010	142	138	164	174	195	187	145	164
Zm00001eb280020	1068	1593	672	818	648	1221	1069	1398
Zm00001eb280030	292	495	229	260	245	407	396	335
Zm00001eb280040	11	7	3	3	5	1	19	4
Zm00001eb280060	998	1099	1445	1376	704	477	722	671
Zm00001eb280070	668	978	688.34	756	515	766	885	801
Zm00001eb280080	1050	720	1192	725	902	654	1926	2091
Zm00001eb280090	1056.63	1337.78	875.43	662.96	977.22	1079.89	1515.65	1233.59
Zm00001eb280100	7373.37	7000.22	6643.57	4153.04	4806.78	5095.11	6629.35	6554.41
Zm00001eb280120	5603	6469	4060	4216	5183	4832	7101.05	6332
Zm00001eb280130	3356.5	4618	3129	3219	3308.54	4027	4378.81	4747
Zm00001eb280140	0	0	0	0	0	0	0	1
Zm00001eb280150	0	0	4	1	2	2	0	2
Zm00001eb280160	0	0	0	0	1	1	0	0
Zm00001eb280170	32	34	40	43	15	35	28	31
Zm00001eb280190	0	0	0	0	0	0	0	0
Zm00001eb280200	1865	376	1749	148	1307	247	1755	308
Zm00001eb280210	158	385	408	384	287	165	193	328
Zm00001eb280220	317	617	292	318	286	618	371	597
Zm00001eb280240	0	2	0	4	0	0	0	0
Zm00001eb280250	362	836	395	627	435	740	610	691
Zm00001eb280260	0	0	0	0	0	0	0	0
Zm00001eb280270	14	25	8	28	4	17	11	22
Zm00001eb280280	30	169	22	120	11	60	26	43
Zm00001eb280290	1	40	13	27	9	15	15	71
Zm00001eb280300	0	0	0	0	0	2	0	0
Zm00001eb280310	2	4	0	3	1	2	0	1
Zm00001eb280320	0	0	0	0	0	0	0	0
Zm00001eb280330	0	0	0	0	0	0	0	0
Zm00001eb280340	0	0	0	0	0	0	0	0
Zm00001eb280350	0	0	0	0	0	0	0	0
Zm00001eb280360	0	0	0	0	0	0	0	0
Zm00001eb280370	8	23	7.01	8.02	6.01	3	4	1
Zm00001eb280380	356	621	470	590	346	462	330	419
Zm00001eb280410	231	216	193	111	128	167	176	112
Zm00001eb280420	93.06	79.31	96.77	83.37	74.44	79.35	65.87	67.97
Zm00001eb280430	24.94	27.69	40.23	28.63	25.56	16.65	39.13	6.03
Zm00001eb280440	0	0	0	0	0	0	0	0
Zm00001eb280450	0	0	0	0	0	0	0	0
Zm00001eb280460	1567	1877	1372	1335	1201	1286	1766	1520
Zm00001eb280470	0	81.29	0	43.09	0	73.38	0	82.78
Zm00001eb280480	359.48	436.67	267.13	256.91	259.62	330.81	468.35	469.66
Zm00001eb280490	529.52	758.33	414.87	440.09	278.38	418.19	582.65	562.34
Zm00001eb280500	88	137	57	57	33	79	45	57
Zm00001eb280520	533	1239	765	849	2017	4591	1045	1976
Zm00001eb280530	0	0	0	0	1	0	0	0
Zm00001eb280540	1744	2426	2379	2111	1863	1871	2092	2103
Zm00001eb280550	22	18	30	30	11	16	37	40
Zm00001eb280560	1171	1170	358	321	307	336	202	154
Zm00001eb280570	0	0	0	0	0	0	0	0
Zm00001eb280580	2305	2674	2085	1840	1719	1466	2075	1823
Zm00001eb280590	0	0	0	0	0	0	0	0
Zm00001eb280600	1	99	2	37	0	68	1	14
Zm00001eb280620	128	321	100	158	38	57	75	107
Zm00001eb280640	4227	5258	5913	4840	2571	2322	4967	4668
Zm00001eb280650	3972	4078	4273	3563	3128	3135	4759	3576
Zm00001eb280660	7	12	6	1	1	4	19	7
Zm00001eb280670	422	816	371	509	411	385	336	501
Zm00001eb280680	517	692	269	333	223	353	434	345
Zm00001eb280690	401	966	403	315	209	334	540	349
Zm00001eb280700	74	84	67	98	16	45	19	42
Zm00001eb280710	0	0	0	0	0	0	0	0
Zm00001eb280720	555	613	489	688	261	301	446	446
Zm00001eb280730	300	169	176	167	238	153	230	188
Zm00001eb280740	9012	11444	9751	10611	6032	7693	10911	8312
Zm00001eb280750	323	311	285	299	170	218	240	230
Zm00001eb280760	368	643	339	554	436	408	425	577
Zm00001eb280770	0	33	2	29	0	10	1	20
Zm00001eb280780	150	150	229	153	115	88	122	76
Zm00001eb280790	5468	7608	8655	7688	12123	6571	7492	9970
Zm00001eb280800	75	14	256	50	47	13	217	39
Zm00001eb280810	96	741	106	305	64	491	71	397
Zm00001eb280820	430	470	280	353	275	348	605	341
Zm00001eb280830	0	0	0	0	0	0	0	0
Zm00001eb280840	693	652.22	1026.3	765	1094	777	961.62	961
Zm00001eb280850	250	412	380	298	160	202	284	368
Zm00001eb280870	200	249	146	149	96	159	176	187
Zm00001eb280880	28	59	62	60	16	30	65	63
Zm00001eb280890	0	0	0	0	0	0	0	0
Zm00001eb280900	1504.01	1924	1162	1677	1089	1707	1791.45	1640
Zm00001eb280910	2066	2148	1972	1815	2467	2251	2540	3036
Zm00001eb280920	580	362	686	334	292	187	868	610
Zm00001eb280930	2190	510	1973	261	180	88	455	83
Zm00001eb280940	0	0	0	0	0	0	0	0
Zm00001eb280950	6858.04	6353.58	14793.38	9286.78	4883.9	3417.62	5152.67	4968.17
Zm00001eb280960	179.96	135.42	265.62	185.22	27.1	52.38	74.33	140.83
Zm00001eb280970	41	71	73	61	66	61	37	63
Zm00001eb280980	832	1422	1253.3	1062	865	985	1409	1109
Zm00001eb281010	3	22	10	19	3	21	0	10
Zm00001eb281030	407	541	335	298	256	412	449	499
Zm00001eb281040	0	1	0	0	0	0	0	0
Zm00001eb281050	1	0	0	0	0	0	0	0
Zm00001eb281060	0	0	0	0	0	0	0	0
Zm00001eb281070	0	0	0	0	0	0	0	0
Zm00001eb281080	261	413	333	416	178	265	428	335
Zm00001eb281090	63	247	52	84	30	164	35	215
Zm00001eb281100	40	152	8	13	4	24	22	52
Zm00001eb281110	0	1	0	7	6	0	2	0
Zm00001eb281130	3522	4868	3790	3874	2913	3463	4342	4218
Zm00001eb281140	41	30	45	4	72	120	61	73
Zm00001eb281150	0	0	0	0	0	0	0	0
Zm00001eb281160	586	872	581	447	410	481	601	511
Zm00001eb281170	0	0	0	0	0	0	0	0
Zm00001eb281180	560	169	385	211	377	204	487	235
Zm00001eb281190	0	1	0	0	0	0	0	3
Zm00001eb281200	507	741	524	581	585	720	555	923
Zm00001eb281210	1971.7	2366.4	1424.39	1411	889.73	1162.98	1737.06	1651.71
Zm00001eb281220	0	0	0	0	0	0	0	0
Zm00001eb281230	424	717	612	591	263	426	434	618
Zm00001eb281240	142	166	583	458	317	602	245	227
Zm00001eb281270	0	3	0	0	0	0	0	2
Zm00001eb281280	365	756	305	403	344	528	441	640
Zm00001eb281290	92	217	219	183	105	187	104	133
Zm00001eb281300	0	7	2	9	0	2	4	2
Zm00001eb281310	0	0	0	0	0	0	0	0
Zm00001eb281330	28.9	24	27.67	27	18.82	32	28.79	23
Zm00001eb281340	271	228	355	248	203	224	245	213
Zm00001eb281350	0	0	0	0	0	0	0	0
Zm00001eb281360	440	448	605	482	420	432	374	281
Zm00001eb281370	16	8	2	9	12	5	5	8
Zm00001eb281380	0	0	1	0	1	0	3	0
Zm00001eb281400	215	261	183	188	116	157	196	165
Zm00001eb281410	4	17	3	64	0	32	5	36
Zm00001eb281420	0	0	0	0	0	0	0	0
Zm00001eb281430	0	0	0	0	0	0	0	0
Zm00001eb281440	6.75	0	4	0	7.69	0	3.8	0
Zm00001eb281450	1263	1170	1516	1074	727	987	1267	959
Zm00001eb281470	0	81	0	64	0	50	3	25
Zm00001eb281480	286	530	187	327	145	309	230	303
Zm00001eb281490	1095	1507	1178	1123	727	1147	1113	1450
Zm00001eb281500	1054	2652	810	1796	305	1656	490	1791
Zm00001eb281510	226	495	196	317	254	443	323	480
Zm00001eb281520	10.18	0	5.23	0	6.21	0	6.56	0
Zm00001eb281530	0	0	0	0	0	0	0	0
Zm00001eb281540	0	0	0	0	0	0	0	0
Zm00001eb281550	0	0	0	0	0	0	0	0
Zm00001eb281560	0	0	0	0	0	0	0	0
Zm00001eb281570	202	212	252	154	99	75	189	198
Zm00001eb281580	656	707	529	538	538	578	603	668
Zm00001eb281590	91	61	115	92	208	85	132	123
Zm00001eb281600	711	786	946	926	322	503	602	653
Zm00001eb281610	0	0	0	0	0	0	0	0
Zm00001eb281620	0	0	0	0	0	0	0	0
Zm00001eb281630	14	92	5	69	21	16	21	35
Zm00001eb281640	78	93	49	69	88	139	112	101
Zm00001eb281650	0	0	0	0	0	0	0	0
Zm00001eb281660	1329.14	1701.15	1733.14	1353.47	1646.13	1585	1476.77	1420.16
Zm00001eb281670	0	0	0	0	0	0	0	0
Zm00001eb281690	227	248	205	223	128	204	179	150
Zm00001eb281700	255	624	189	368	296	271	304	760
Zm00001eb281710	299	471	236	267	357	505	372	507
Zm00001eb281720	407	504	995	758	659	354	533	481
Zm00001eb281730	4484	4436	4734	3802	3232	3191	4881	4055
Zm00001eb281740	10	13	6	14	10	16	12	2
Zm00001eb281750	1920	1707	1811	1430	1764	1349	2096	1919
Zm00001eb281770	2123	2317	2776	2556	2155	1225	1934	2086
Zm00001eb281780	289	488	348	360	416	557	417	487
Zm00001eb281790	0	16.49	0	24.3	0	0	0	40
Zm00001eb281800	0	49.51	2	62.7	4	90	0	0
Zm00001eb281810	4123	5120	2482	3115	3632	4860	4700	4834
Zm00001eb281820	3	1	2.62	8	1.15	0	0.42	4
Zm00001eb281830	0	0	0	0	0	0	0	0
Zm00001eb281840	6539.47	8474.43	7851.91	9071.44	11258.28	9551.06	13131.04	10456.6
Zm00001eb281850	79	177	34	95	114	153	297	382
Zm00001eb281870	326	118	142	143	175	42	174	109
Zm00001eb281880	559	914	445	584	303	350	634	527
Zm00001eb281890	206	284	165	229	106	107	211	123
Zm00001eb281900	0	0	0	0	0	0	0	0
Zm00001eb281910	0	0	0	0	0	0	0	0
Zm00001eb281920	277	344	355	312	299	250	367	294
Zm00001eb281930	0	238.7	0	103.62	1	132	6	182
Zm00001eb281940	1147	890	744	560	618	464	1399	855
Zm00001eb281950	0	0	0	0	0	0	0	0
Zm00001eb281960	2037.47	3144	2292	1758	2719.26	2777	3250	2744
Zm00001eb281970	25.69	4	7.92	12	13.83	1	18	1
Zm00001eb281980	228.66	4.15	258.08	10.04	162.42	0	231.38	0
Zm00001eb281990	1060	1434	980	1070	734	1095	1062	1404
Zm00001eb282000	0	0	0	1	0	0	0	0
Zm00001eb282010	0	0	0	0	0	0	0	0
Zm00001eb282020	0	0	0	0	0	0	0	0
Zm00001eb282030	495	740	458	395	568	747	601	598
Zm00001eb282040	1067	1600	452	1217	655	742	581	634
Zm00001eb282050	4	1	0	0	0	0	0	0
Zm00001eb282060	96	30	115	74	64	50	54	24
Zm00001eb282080	940	1415	797	787	660	998	1170	1243
Zm00001eb282100	115	160	184	116	64	94	172	96
Zm00001eb282120	1556	1517	1949	1612	1377	1001	1781	1383
Zm00001eb282130	476	495	291	312	400	441	569	530
Zm00001eb282160	0	0	0	0	0	0	0	0
Zm00001eb282170	0	0	0	0	0	0	0	0
Zm00001eb282210	20	47	78	32	91	28	44	58
Zm00001eb282220	12	32	29	15	15	21	25	25
Zm00001eb282230	510	680	652	490	390	469	520	589
Zm00001eb282240	0	1	0	0	0	1	0	2
Zm00001eb282250	407	638	365	379	295	493	329	472
Zm00001eb282260	130	66	73	28	67	9	99	28
Zm00001eb282270	0	0	0	4	2	0	0	4
Zm00001eb282280	0	0	0	1	0	0	0	0
Zm00001eb282290	1058	1314	1267	832	833	826	1034	868
Zm00001eb282300	178	240	179	154	125	166	172	201
Zm00001eb282310	2411	2927	1542	1755	2264	3068	2761	2948
Zm00001eb282320	2280	2412	3076	4526	2273	2426	2821	3040
Zm00001eb282330	0	0	0	0	0	0	0	0
Zm00001eb282340	11	6	11	8	4	5	18	10
Zm00001eb282350	0	1	0	0	0	3	3	1
Zm00001eb282360	886	1656	1277	1200	840	831	899	1165
Zm00001eb282370	0	0	0	0	0	0	0	0
Zm00001eb282380	0	0	0	1	0	0	0	0
Zm00001eb282390	1176	1247	959	917	574	570	962	854
Zm00001eb282410	1251	787	1252	849	1345	554	1751	1143
Zm00001eb282420	0	1	0	7	0	0	0	0
Zm00001eb282430	2019	1425	3221	1612	1465	1216	1714	1078
Zm00001eb282440	292	259	162	172	251	243	258	242
Zm00001eb282450	7295.19	8385.28	5233.69	6069.34	7917.6	10235.57	9812.9	10182.23
Zm00001eb282460	1563	1300	1832	1231	1663	1622	1807	1477
Zm00001eb282480	0	0	0	0	0	0	0	0
Zm00001eb282490	0	155	0	115	0	111	2	193
Zm00001eb282500	0	46	0	36	0	36	1	88
Zm00001eb282510	1363	1147	2141	1676	1634	848	1248	1447
Zm00001eb282520	1109	1203	1429	1418	995	1033	1500	1291
Zm00001eb282530	0	13	2	13	2	11.02	3	11
Zm00001eb282540	0	0	0	0	4	0	3	0
Zm00001eb282550	18	30	13	16	11	22	18	26
Zm00001eb282560	0	0	0	0	0	0	0	0
Zm00001eb282570	0	0	0	0	0	0	0	0
Zm00001eb282580	173	48	156	62	189	40	343	169
Zm00001eb282590	1585.41	1521.32	1595.02	1113.29	1426.32	995.35	1672.75	1361.68
Zm00001eb282600	614.59	645.68	505.98	432.71	369.68	487.65	455.25	563.32
Zm00001eb282610	0	0	0	1	0	1	0	0
Zm00001eb282620	19	27	14	18	13	47	40	27
Zm00001eb282630	6	12	7	6	5	15	8	12
Zm00001eb282640	0	0	0	0	0	0	0	0
Zm00001eb282650	766	938	387	472	771	788	871	768
Zm00001eb282660	304	408	251	340	148	272	309	287
Zm00001eb282670	0	0	0	0	0	0	0	0
Zm00001eb282680	23.47	0	20.94	0	25.71	0	26.35	0
Zm00001eb282690	0	0	0	0	0	0	0	0
Zm00001eb282700	0	0	0	0	0	0	0.85	0
Zm00001eb282710	10092	10350.99	8569	7539	10737	11213.06	12584	12556
Zm00001eb282720	1133	1170	907	775	750	717	1422	930
Zm00001eb282730	533	672	576	664	1092	1083	942	788
Zm00001eb282740	0	0	0	0	0	0	0	0
Zm00001eb282750	2362	2923	2092	2484	2422	2129	3073	2917
Zm00001eb282770	379	387	454	338	273	233	324	314
Zm00001eb282780	406	590	367	454	362	470	565	475
Zm00001eb282790	10247	12900	6727	6846	8263	11194	11140	12590
Zm00001eb282800	553	799	819	549	594	577	571	705
Zm00001eb282810	22	28	25	38	12	27	13	36
Zm00001eb282820	4035	5022	4037	3447	3541	3224	4398	4164
Zm00001eb282830	0	4.87	0	1.94	0	0	0	1.56
Zm00001eb282840	20	18.13	6	17.06	3	7	3	7.44
Zm00001eb282850	26	23	51	70	36	35	17	41
Zm00001eb282860	0	20.28	0	38.91	0	16.63	0	4.9
Zm00001eb282870	110	142	169	115	105	123	68	63
Zm00001eb282880	14	22	52	24	14	9	17	10
Zm00001eb282890	110	105	153	135	101	76	147	116
Zm00001eb282900	1652	2129	1573	1503	1902	2130	2028	2335
Zm00001eb282910	0	0	0	0	0	0	0	0
Zm00001eb282920	42	45	24	26	29	41	36	29
Zm00001eb282930	105	222	172	198	68	101	62	163
Zm00001eb282940	71	101	81	113	55	74	86	74
Zm00001eb282950	572	989	521	958	489	647	553	1086
Zm00001eb282960	866	1471	735	1229	499	945	686	1026
Zm00001eb282970	0	17	0	23	0	3.53	0	3.37
Zm00001eb282980	1	0	2	0	1	2.47	0	1.63
Zm00001eb282990	685	811	758	618	798	769	774	861
Zm00001eb283000	854	680	902	594	610	515	822	619
Zm00001eb283010	736	1000	766	776	625	753	738	832
Zm00001eb283020	0	0	0	0	0	0	0	0
Zm00001eb283040	0	24	0	8	2	14	0	26
Zm00001eb283050	22.01	20.43	5.05	9.5	16.64	7.97	13.79	34.43
Zm00001eb283060	7	5	3	6	2	4	2	7
Zm00001eb283070	9	20	5	25	1	22	6	18
Zm00001eb283080	0	334	1	353	0	172	0	198
Zm00001eb283090	650	848	445	591	536	637	739	896
Zm00001eb283100	0	1	0	3	0	0	0	0
Zm00001eb283110	16660.88	17135	20611.79	17892	29951.41	14766	23289.87	18593
Zm00001eb283120	76	86	139	150	237	219	135	163
Zm00001eb283130	382	284	392	169	350	297	419	288
Zm00001eb283140	0	0	0	0	3.52	0	0.98	0
Zm00001eb283150	0	0	0	6	0	0	0	0
Zm00001eb283160	68	105	91	55	36	84	46	46
Zm00001eb283170	0	0	2.23	0	0	0	9.77	12.09
Zm00001eb283180	472	622	488	604	485	498	605	625
Zm00001eb283190	0	3.48	0	1	0	0	0	4.51
Zm00001eb283200	723	951	844	778	540	633	853	795
Zm00001eb283210	7.31	0	21.4	0	11.18	0	23.94	0
Zm00001eb283220	19.38	0	55	2	0	0	26	0
Zm00001eb283230	4	11	13	4	0	3	4	0
Zm00001eb283240	117.87	95.44	110.5	49.3	99.25	92.21	118.95	72.4
Zm00001eb283250	27	38	31	4	42	5	53	17
Zm00001eb283260	25	12	13	12	3	0	16	9
Zm00001eb283270	8	28	6	40	9	27	15	32
Zm00001eb283280	0	0	0	0	0	0	0	0
Zm00001eb283290	602	441	1777	816	212	97	487	320
Zm00001eb283300	44	4	14	2	4	0	6	2
Zm00001eb283310	116	83	89	75	33	70	80	95
Zm00001eb283330	0	0	0	0	0	0	0	0
Zm00001eb283340	2320	1382.86	2184	717	2039	1002	2415	1185.87
Zm00001eb283350	1	9	4	6	0	7	4	12
Zm00001eb283380	195	1139	314	691	233	464	168	423
Zm00001eb283390	147	139	95	54	42	51	37	40
Zm00001eb283400	593	732	591	571	690	323	650	397.94
Zm00001eb283410	0	0	0	0	0	0	0	13.06
Zm00001eb283420	35	33	51	38	19	26	29	26
Zm00001eb283430	281	94	297	134	218	56	333	61
Zm00001eb283440	4245	3103	7127	4641	6226	2115	6229	4292
Zm00001eb283450	8694	15924.38	11041	10683	3880	4676	6436	8463
Zm00001eb283460	139	4	243	60	9	2	6	1
Zm00001eb283470	200	528	216	229	177	283	210	314
Zm00001eb283480	5.43	794.24	7.02	352.04	1.82	1220.81	5.38	747.5
Zm00001eb283490	3187.57	5158.76	2800.98	2547.96	1707.18	5959.19	2067.62	4551.5
Zm00001eb283500	0	0	0	0	0	0	0	0
Zm00001eb283510	167	531	78	247	30	268	115	366
Zm00001eb283520	207	401	94	266	117	308	198	472
Zm00001eb283530	105	168	154	278	68	96	84	142
Zm00001eb283560	25	44	14	21	8	24	24	61
Zm00001eb283570	523	1077.54	697.43	816.78	680	1133.39	600.21	1144.69
Zm00001eb283580	0	13.46	32.57	18.22	0	24.61	6.79	13.31
Zm00001eb283590	30	0	19	0	9	2	3	0
Zm00001eb283600	215	234	252	194	57	92	139	136
Zm00001eb283610	379	496	546	481	217	204	484	390
Zm00001eb283630	0	0	0	0	0	0	0	0
Zm00001eb283640	2847	4176	1813	3061	2738	3461	3180	3352
Zm00001eb283650	0	82	0	27	0	18	0	18
Zm00001eb283660	0	2	4	1	0	7	0	3
Zm00001eb283670	0	0	0	0	0	0	0	0
Zm00001eb283680	0	0	0	0	0	0	0	0
Zm00001eb283690	0	0	0	0	0	0	0	0
Zm00001eb283700	0	0	0	0	0	0	0	0
Zm00001eb283710	0	0	0	0	0	0	0	0
Zm00001eb283720	4.53	18.22	0	0	9.12	0	13.68	0
Zm00001eb283730	96.47	177.78	46	72	159.88	164	125.32	152
Zm00001eb283740	0	0	0	0	0	0	0	0
Zm00001eb283750	58	167	81	150	55	138	60	179
Zm00001eb283760	287	763	247	571	166	593	248	602
Zm00001eb283770	277	558	345	370	168	460	261	321
Zm00001eb283780	72	109	88	108	27	64	63	68
Zm00001eb283800	752	496	129	170	186	270	303	193
Zm00001eb283810	370	456	610	483	346	515	410	474
Zm00001eb283820	200	305	107	119	167	282	210	253
Zm00001eb283830	55	49	28	13	29	32	77	63
Zm00001eb283840	4	0	0	1	0	1	2	4
Zm00001eb283850	0	4.01	0	6.05	0	2	1.01	4
Zm00001eb283860	143	213	63	217	118	892	288	676
Zm00001eb283870	5339	6152	2905	4406	4376	4751	6388	7164
Zm00001eb283880	490	612	277	339	379	532	711	687
Zm00001eb283890	710	1423	736	803	788	1243	1260	2100
Zm00001eb283900	13	0	14	1	3	0	7	0
Zm00001eb283920	141.38	0	151.98	0	25.26	0	99.04	0
Zm00001eb283930	13	0	24.3	0	0	0	3	0
Zm00001eb283940	5.85	0	1	0	0	0	1.2	0
Zm00001eb283950	2598.92	3991.25	1523.83	2103.4	2294.9	4201.77	2774.21	4133.05
Zm00001eb283960	524	502	553	370	796	421	659	671
Zm00001eb283980	3362	3898	2342	2200	3143	3728	3749	3989
Zm00001eb283990	456	474	235	225	215	276	1798	1658
Zm00001eb284000	515	431	448	238	360	443	525	415
Zm00001eb284010	0	4	0	3	0	0	0	0
Zm00001eb284020	79	6	32	3	11	2	14	5
Zm00001eb284030	0	0	0	0	0	0	0	0
Zm00001eb284040	0	0	0	0	0	0	0	0
Zm00001eb284050	2	0	1	0	0	3	1	0
Zm00001eb284060	1	0	0	1	0	0	0	0
Zm00001eb284070	260	126	238	58	249	26	307	53
Zm00001eb284080	512	483	324	360	153	242	252	175
Zm00001eb284090	378	283	697	311	568	180	519	384
Zm00001eb284100	0	0	0	0	0	0	0	0
Zm00001eb284110	50	49	115	86	84	26	75	59
Zm00001eb284120	193.36	332.79	194	232	130	298	171.99	237.33
Zm00001eb284130	13	37	27	46	10	38	17	32
Zm00001eb284150	0	0	0	0	0	0	0	0
Zm00001eb284160	1227	789	1205	641	576	440	816	492
Zm00001eb284170	238	486	264	475	185	383	257	397
Zm00001eb284180	0	0	0	0	0	0	0	0
Zm00001eb284190	70	14	30	10	48	22	44	11
Zm00001eb284200	972	705	1429	721	1021	857	1223	714
Zm00001eb284210	0	0	0	0	0	0	0	0
Zm00001eb284220	15.04	36.25	17.28	9.11	14.23	24.34	32.65	24.48
Zm00001eb284230	68	114	314	168	151	115	88	77
Zm00001eb284240	36	0	21.06	5.04	8	0	6	1
Zm00001eb284250	3545	2627.41	2677	1369.43	2907	4954.72	1941	1271.23
