ENSEMBL_GeneID	name_C_24_II	name_C_24_III	name_C_6_II	name_C_6_III	name_T_24_II	name_T_24_III	name_T_6_II	name_T_6_III
Zm00001eb258180	244	166	185	116	147	173	243	205
Zm00001eb258190	3765	2302	1559	1184	2807	1689	1836	1657
Zm00001eb258200	469	320	287	248	313	252	239	276
Zm00001eb258210	2769	2224	1274	1148	2030	1351	1595	1697
Zm00001eb258220	246	270	277	291	494	783	1312	1107
Zm00001eb258230	1442	1023	913	583	938	588	1553	1660
Zm00001eb258240	351	241	195	192	240	131	252	207
Zm00001eb258250	4	3	1	0	5	0	10	1
Zm00001eb258260	1173	906	866	742	853	634	931	770
Zm00001eb258270	73	85	79	78	93	56	66	99
Zm00001eb258280	1099	820	758	730	906	824	855	1085
Zm00001eb258290	1360	1256	1148	1360	692	1175	1128	1882
Zm00001eb258310	58	109	94	73	26	56	111	197
Zm00001eb258320	7380	5350	5890	5184	5744	4397	7077	7104
Zm00001eb258330	410	363	323	543	305	437	447	478
Zm00001eb258350	0	0	0	0	0	0	2	0
Zm00001eb258360	0	0	0	0	0	0	0	0
Zm00001eb258370	269	211	249	482	146	315	265	330
Zm00001eb258380	1462	1095	888	673	1472	901	1178	889
Zm00001eb258390	234	162	265	287	321	143	501	632
Zm00001eb258400	246	153	165	188	56	77	116	52
Zm00001eb258410	0	0	0	0	0	0	1	0
Zm00001eb258420	8	10	3	7	2	7	3	9
Zm00001eb258430	0	0	0	0	3	0	0	0
Zm00001eb258440	334	274	218	231	309	167	303	267
Zm00001eb258450	1180	1022	990	1188	1013	966	1147	1309
Zm00001eb258460	2037	1169	1626	2339	1808	1664	1692	1677
Zm00001eb258470	741	695	316	293	582	529	566	870
Zm00001eb258480	635	991	788	1243	498	1005	659	984
Zm00001eb258500	0	0	0	0	0	0	0	0
Zm00001eb258510	345	195	236	168	386	271	330	415
Zm00001eb258520	1246	1146	602	673	406	529	918	973
Zm00001eb258540	119	123	62	82	91	70	105	172
Zm00001eb258550	27	12	21	32	11	7	9	27
Zm00001eb258560	0	0	0	0	0	0	0	0
Zm00001eb258570	2163	1752	1383	1557	1817	1692	2099	2117
Zm00001eb258580	68	65	49	47	22	94	30	50
Zm00001eb258590	1713	970	879	1347	762	1301	946	1025
Zm00001eb258600	2042	1600	2273	1735	1643	1527	2215	2014
Zm00001eb258610	180	100	112	201	120	61	196	168
Zm00001eb258630	0	0	1	0	0	0	0	0
Zm00001eb258640	0	0	0	0	0	0	0	0
Zm00001eb258660	4450	3659	3539	3952	4162	3960	3712	3733
Zm00001eb258670	2229	2319	756	1016	419	689	396	485
Zm00001eb258680	844	760	660	782	600	522	837	853
Zm00001eb258690	0	0	1	0	0	0	0	0
Zm00001eb258700	69	2	56	1	42	0	47	1
Zm00001eb258710	1947	1784	1362	1562	1843	1094	1155	1366
Zm00001eb258720	16	17	2	7	14	10	16	18
Zm00001eb258730	9052	6654	4511	3893	7507	4338	8019	7160
Zm00001eb258740	108	95	32	43	25	15	41	25
Zm00001eb258750	316	310	207	309	91	137	154	234
Zm00001eb258770	8894	8305	5887	7070	8569	8115	9599	9922
Zm00001eb258780	20	19	4	20	8	19	35	27
Zm00001eb258790	1645	1071	147	163	683	430	2116	1687
Zm00001eb258800	905	738	506	705	526	520	789	735
Zm00001eb258820	462	342	329	338	376	310	419	552
Zm00001eb258830	536	319	404	326	416	137	274	274
Zm00001eb258840	102	65	38	45	8	11	26	27
Zm00001eb258850	79	122	77	239	56	72	30	93
Zm00001eb258860	1410	1188	985	1007	1576	1067	1222	1524
Zm00001eb258870	1396	1202	902	980	1248	1116	1565	1473
Zm00001eb258880	4714	5750	4307	5505	3775	4910	5139	5859
Zm00001eb258890	5437	4438	4879	5224	3273	4050	4565	5784
Zm00001eb258900	567	447	432	416	185	217	217	266
Zm00001eb258920	2	1	3	3	1	2	3	0
Zm00001eb258930	915	498	442	447	495	264	604	588
Zm00001eb258940	808	737	609	800	625	707	871	840
Zm00001eb258950	4835	4263	3995	4829	4547	5162	5358	5219
Zm00001eb258960	2075	782	1281	1218	1685	1114	1957	1633
Zm00001eb258970	714	312	390	239	567	129	489	268
Zm00001eb258980	28	35	45	41	14	8	27	31
Zm00001eb258990	117	37	167	72	66	36	83	31
Zm00001eb259000	137	225	193	515	78	147	100	120
Zm00001eb259010	15	4	36	3	16	13	10	0
Zm00001eb259020	6	20	2	29	4	14	3	26
Zm00001eb259030	840	715	532	632	730	548	724	840
Zm00001eb259040	254	281	201	282	181	193	182	345
Zm00001eb259050	1103	870	1275	1091	803	751	1044	1000
Zm00001eb259060	831	1061	723	1110	572	692	823	982
Zm00001eb259070	1902	1287	1059	1353	1791	1396	1891	1376
Zm00001eb259080	457	307	326	359	184	159	313	226
Zm00001eb259090	3	0	4	0	0	0	0	0
Zm00001eb259100	40	7	59	12	15	8	30	7
Zm00001eb259110	149	205	141	186	109	121	105	157
Zm00001eb259120	10	24	14	39	58	52	49	24
Zm00001eb259130	485	852	414	1177	241	799	466	1070
Zm00001eb259140	898	546	534	689	526	487	659	607
Zm00001eb259150	583	507	502	490	558	465	652	611
Zm00001eb259160	668	663	375	805	287	438	432	543
Zm00001eb259170	4	9	8	3	16	6	22	9
Zm00001eb259180	0	0	0	0	0	0	0	0
Zm00001eb259190	0	0	0	0	0	0	0	0
Zm00001eb259200	0	1	0	0	0	0	0	0
Zm00001eb259210	426	307	267	297	302	210	290	270
Zm00001eb259220	2420	1565	1483	1415	3311	2093	2798	1981
Zm00001eb259230	649	617	484	525	559	542	673	838
Zm00001eb259240	347	240	215	207	212	233	279	272
Zm00001eb259250	0	0	0	0	0	0	0	0
Zm00001eb259260	433	392	176	254	282	329	280	531
Zm00001eb259270	670	708	533	731	402	527	544	741
Zm00001eb259280	383	384	390	447	333	419	448	430
Zm00001eb259290	991	997	1105	1036	964	968	842	1389
Zm00001eb259300	4519	4167	2801	3816	4507	3839	4744	4663
Zm00001eb259310	1148	940	864	867	796	760	831	927
Zm00001eb259320	1194	1997	1113	2281	846	1393	976	1998
Zm00001eb259330	265	415	170	310	307	336	320	433
Zm00001eb259340	665	543	504	489	481	439	533	707
Zm00001eb259350	62	67	95	61	70	24	58	44
Zm00001eb259360	962	1541	1929	2253	990	991	1040	932
Zm00001eb259370	420	353	359	437	258	236	271	255
Zm00001eb259380	2648	1900	1094	1155	1822	1127	2079	2027
Zm00001eb259390	203	141	212	203	214	140	196	235
Zm00001eb259400	388	371	328	428	166	180	232	323
Zm00001eb259410	82	116	108	126	79	64	93	172
Zm00001eb259420	140	84	64	47	163	83	119	56
Zm00001eb259430	543	579	424	579	444	678	509	698
Zm00001eb259440	86	71	66	70	40	18	60	56
Zm00001eb259450	3836	2679	3343	2673	3264	2222	3640	3309
Zm00001eb259460	260	186	242	262	182	225	266	293
Zm00001eb259470	1331	963	1258	908	1248	930	1211	1401
Zm00001eb259480	879	689	545	510	575	372	459	486
Zm00001eb259490	352	472	385	329	289	256	308	411
Zm00001eb259500	0	30	0	44	0	29	0	41
Zm00001eb259510	1	0	2	1	1	0	1	0
Zm00001eb259520	0	0	0	0	0	0	0	0
Zm00001eb259530	0	0	0	0	0	0	0	0
Zm00001eb259540	195	148	94	76	149	87	111	127
Zm00001eb259550	15	29	10	52	11	14	5	21
Zm00001eb259570	956	920	618	695	713	705	824	1022
Zm00001eb259580	3366	2494	2769	3185	1881	1908	2604	2653
Zm00001eb259590	3056	2389	2740	2700	1798	1648	2647	2626
Zm00001eb259600	133	70	106	121	70	66	131	126
Zm00001eb259610	276	251	229	257	153	166	231	234
Zm00001eb259620	1187	927	859	1004	703	591	937	976
Zm00001eb259630	188	225	284	339	222	261	226	236
Zm00001eb259640	1	28	0	24	1	15	5	17
Zm00001eb259650	1435	1237	908	1132	2450	1358	1473	1116
Zm00001eb259660	1389	1084	1041	1137	991	1017	1148	1116
Zm00001eb259670	151	160	95	72	199	104	134	179
Zm00001eb259680	1135	951	741	857	907	556	827	721
Zm00001eb259690	1	0	0	0	3	2	1	2
Zm00001eb259700	0	0	0	0	0	0	0	0
Zm00001eb259710	3	1	3	6	1	1	1	1
Zm00001eb259720	0	169	0	182	0	119	0	116
Zm00001eb259730	0	0	1	0	0	0	0	0
Zm00001eb259760	0	0	0	0	0	0	0	0
Zm00001eb259770	0	0	0	1	0	0	0	1
Zm00001eb259780	0	0	0	0	0	0	0	0
Zm00001eb259790	0	0	0	0	0	0	0	0
Zm00001eb259800	0	0	0	0	0	0	0	0
Zm00001eb259820	3	0	10	0	9	0	2	0
Zm00001eb259830	0	448	0	1178	0	455	0	617
Zm00001eb259840	849	763	986	949	804	757	840	1128
Zm00001eb259850	7	0	8	0	1	0	4	0
Zm00001eb259860	0	0	1	0	0	0	0	0
Zm00001eb259870	633	573	411	480	599	345	523	537
Zm00001eb259880	0	0	0	0	0	0	2	0
Zm00001eb259890	608	406	376	289	373	214	411	294
Zm00001eb259900	1312	1147	1268	1161	1242	901	1375	1326
Zm00001eb259910	1	0	0	1	1	0	1	0
Zm00001eb259920	0	55	4	46	1	25	1	31
Zm00001eb259930	0	2	1	6	1	0	1	2
Zm00001eb259940	0	0	0	0	0	0	0	0
Zm00001eb259950	2977	3682	3025	4479	1525	3807	1737	2240
Zm00001eb259960	2532	5887	2041	3144	987	3783	824	1875
Zm00001eb259970	25	1	14	1	31	2	24	1
Zm00001eb259980	0	0	1	0	5	1	1	1
Zm00001eb259990	4	6	9	18	2	4	2	8
Zm00001eb260000	26	2	56	3	18	11	41	7
Zm00001eb260010	174	407	65	372	45	27	261	186
Zm00001eb260030	101	23	56	29	61	12	50	22
Zm00001eb260040	74	21	80	29	45	8	53	43
Zm00001eb260050	291	234	281	332	149	225	242	214
Zm00001eb260060	563	486	1042	1092	340	392	451	467
Zm00001eb260070	13	45	51	82	26	83	38	122
Zm00001eb260080	0	0	1	0	0	0	0	0
Zm00001eb260090	118	149	256	228	97	177	141	124
Zm00001eb260100	1782	1206	1361	1343	2567	2433	2112	2298
Zm00001eb260110	0	0	0	0	0	0	0	0
Zm00001eb260120	1036	835	1119	1169	456	445	483	732
Zm00001eb260130	187	37	120	25	301	43	232	16
Zm00001eb260140	1986	993	826	360	816	195	452	167
Zm00001eb260150	869	561	384	244	429	149	277	174
Zm00001eb260160	597	88	223	26	116	15	51	1
Zm00001eb260170	2690	1643	2119	1799	2404	1243	2497	1576
Zm00001eb260180	75	33	42	36	45	27	63	39
Zm00001eb260190	565	587	278	684	593	636	533	750
Zm00001eb260200	511	243	323	351	364	307	374	392
Zm00001eb260210	377	276	233	236	332	235	353	357
Zm00001eb260220	0	0	1	0	0	2	0	0
Zm00001eb260230	1162	1557	859	1318	886	1267	977	1475
Zm00001eb260240	47	88	82	136	35	38	38	99
Zm00001eb260250	2	2	1	5	4	3	1	0
Zm00001eb260260	21	49	24	37	5	29	25	24
Zm00001eb260270	1952	1155	1682	820	1954	1087	2515	1241
Zm00001eb260280	14	4	18	8	9	4	10	7
Zm00001eb260290	0	3	2	1	0	0	0	2
Zm00001eb260300	0	0	0	0	0	0	0	0
Zm00001eb260310	349	268	221	188	250	180	244	416
Zm00001eb260320	0	0	0	0	0	0	0	0
Zm00001eb260330	7	15	1	12	0	12	0	26
Zm00001eb260340	84	38	84	126	131	41	81	75
Zm00001eb260350	274	344	130	305	166	174	143	224
Zm00001eb260360	906	1014	710	891	810	927	858	1031
Zm00001eb260370	2872	1644	1863	1454	2894	1639	2639	1918
Zm00001eb260380	429	408	363	564	213	292	254	362
Zm00001eb260390	1698	978	1024	1023	1003	957	1226	1025
Zm00001eb260410	2847	925	1593	904	1678	593	1667	794
Zm00001eb260420	178	257	210	412	149	548	139	298
Zm00001eb260430	0	2	0	0	0	0	0	1
Zm00001eb260440	8	9	19	6	15	22	14	21
Zm00001eb260450	762	719	648	899	609	854	683	785
Zm00001eb260460	242	466	386	572	201	353	259	446
Zm00001eb260470	866	918	870	1143	891	1283	1010	1273
Zm00001eb260480	1279	766	1107	1069	687	543	886	797
Zm00001eb260490	3758	2376	3102	3160	2934	2126	2492	3160
Zm00001eb260500	0	0	0	0	0	0	0	0
Zm00001eb260510	2669	1463	2401	1539	1563	912	2028	1546
Zm00001eb260530	754	470	530	397	467	298	636	543
Zm00001eb260540	12	14	21	22	15	22	6	30
Zm00001eb260550	73	35	51	54	67	61	48	65
Zm00001eb260560	745	486	713	753	754	891	755	843
Zm00001eb260570	1099	803	630	487	937	552	720	567
Zm00001eb260580	1058	1200	672	853	1387	1286	1086	1267
Zm00001eb260590	47	183	49	588	54	116	54	149
Zm00001eb260600	4223	4616	2754	4722	3593	3908	4323	5148
Zm00001eb260610	291	316	102	121	139	204	266	361
Zm00001eb260620	163	7	57	6	180	12	74	41
Zm00001eb260630	76	42	55	66	104	43	113	74
Zm00001eb260640	2	0	0	2	0	0	0	0
Zm00001eb260650	18	13	13	17	22	8	29	21
Zm00001eb260660	0	0	0	0	0	0	0	0
Zm00001eb260670	0	0	0	0	0	0	0	0
Zm00001eb260680	0	0	0	0	0	0	0	0
Zm00001eb260690	21	12	8	6	9	20	12	42
Zm00001eb260700	432	994	318	1458	210	1185	495	1852
Zm00001eb260710	6724	10075	9484	11133	5550	11363	7559	12670
Zm00001eb260720	2233	1235	1394	1089	1632	1083	1635	1543
Zm00001eb260730	468	450	289	426	216	256	303	343
Zm00001eb260740	47	40	28	25	18	15	53	72
Zm00001eb260750	142	79	149	104	70	28	83	88
Zm00001eb260760	8	23	15	19	2	16	6	16
Zm00001eb260770	436	193	357	244	203	112	216	169
Zm00001eb260780	0	0	0	1	0	0	0	0
Zm00001eb260790	25	22	13	21	9	17	3	17
Zm00001eb260800	106	102	114	232	8	25	99	209
Zm00001eb260810	34	43	12	9	10	4	26	13
Zm00001eb260820	165	101	106	79	62	28	49	15
Zm00001eb260830	521	439	192	353	59	69	250	427
Zm00001eb260840	0	0	1	0	0	0	0	0
Zm00001eb260850	146	159	154	233	36	132	143	137
Zm00001eb260860	0	0	0	0	0	0	0	0
Zm00001eb260870	1546	1094	1825	1584	1198	766	1422	1033
Zm00001eb260880	10505	8608	6384	5938	9323	7015	10700	9858
Zm00001eb260890	2724	1975	2506	2042	2037	1482	2453	2767
Zm00001eb260910	675	454	507	439	491	362	601	652
Zm00001eb260920	1156	914	587	757	985	654	904	934
Zm00001eb260930	48	52	34	28	27	18	40	51
Zm00001eb260940	1032	592	446	359	563	355	483	286
Zm00001eb260950	1953	1438	1682	1997	1219	885	1390	1716
Zm00001eb260960	7150	6281	4414	3832	6524	4928	7468	6747
Zm00001eb260970	1152	1360	1356	1388	1155	1255	1753	1374
Zm00001eb260980	250	149	177	88	158	75	237	178
Zm00001eb260990	986	916	437	579	676	497	548	592
Zm00001eb261000	0	3	0	4	0	5	0	2
Zm00001eb261010	0	0	0	0	0	0	0	0
Zm00001eb261020	0	0	0	0	0	0	0	0
Zm00001eb261030	0	0	0	0	0	0	0	0
Zm00001eb261040	12	0	0	0	0	0	0	0
Zm00001eb261050	6	0	0	0	0	0	1	0
Zm00001eb261060	1	0	1	0	0	0	5	0
Zm00001eb261070	10	0	11	0	0	0	0	0
Zm00001eb261080	3	0	8	2	0	1	1	6
Zm00001eb261090	5	8	5	9	0	0	0	0
Zm00001eb261100	1	0	0	0	0	3	0	0
Zm00001eb261110	5	0	6	6	0	0	2	3
Zm00001eb261120	0	0	0	0	0	0	0	0
Zm00001eb261130	621	386	504	325	490	379	500	488
Zm00001eb261140	465	251	213	236	284	238	349	305
Zm00001eb261150	3	0	1	0	0	0	0	1
Zm00001eb261160	0	1	0	3	0	1	0	1
Zm00001eb261170	252	184	178	203	294	211	401	302
Zm00001eb261180	6	9	0	2	1	8	8	12
Zm00001eb261190	725	606	414	530	698	664	877	881
Zm00001eb261200	303	203	326	378	318	387	391	325
Zm00001eb261210	1089	746	743	817	903	658	984	973
Zm00001eb261230	151	175	207	315	121	368	144	329
Zm00001eb261240	697	234	229	180	336	79	524	267
Zm00001eb261250	11	0	0	0	1	0	0	0
Zm00001eb261260	2716	1305	848	391	676	316	293	219
Zm00001eb261270	1353	1207	1519	1529	1148	1285	1461	1338
Zm00001eb261280	1765	1802	1437	1666	1410	1721	1414	2397
Zm00001eb261300	839	762	819	854	610	799	671	743
Zm00001eb261340	135	160	90	278	77	68	51	196
Zm00001eb261350	0	0	1	0	0	0	1	0
Zm00001eb261370	5	21	7	29	14	49	13	31
Zm00001eb261380	41	27	54	14	15	32	45	18
Zm00001eb261390	0	0	0	0	0	0	0	0
Zm00001eb261400	0	0	0	0	0	0	0	0
Zm00001eb261420	0	0	1	0	0	0	0	0
Zm00001eb261430	45022	42888	30826	39580	39608	47382	44662	48908
Zm00001eb261440	1281	891	1586	1524	364	762	874	953
Zm00001eb261450	2	0	0	4	4	0	0	2
Zm00001eb261460	3	0	5	0	0	0	0	2
Zm00001eb261470	3	4	0	0	3	0	2	1
Zm00001eb261480	113	224	171	257	117	252	113	241
Zm00001eb261490	0	1	0	7	2	0	0	5
Zm00001eb261500	13	27	13	49	8	12	12	21
Zm00001eb261510	19	8	26	10	2	2	27	5
Zm00001eb261520	390	203	286	287	414	306	315	369
Zm00001eb261530	783	881	642	814	522	562	726	745
Zm00001eb261540	1546	1057	907	909	1159	658	1103	1045
Zm00001eb261550	981	1124	740	1125	854	924	811	1075
Zm00001eb261560	344	105	216	114	201	237	259	133
Zm00001eb261570	292	91	131	146	376	131	329	77
Zm00001eb261590	0	4	3	4	1	0	0	0
Zm00001eb261600	0	18	0	12	1	12	2	8
Zm00001eb261610	0	25	0	36	0	28	0	17
Zm00001eb261620	30	227	5	217	1	28	11	65
Zm00001eb261630	0	6	0	8	0	13	0	4
Zm00001eb261640	0	0	0	4	0	3	0	0
Zm00001eb261660	876	1055	575	1246	366	725	681	1039
Zm00001eb261670	240	227	299	299	182	338	324	406
Zm00001eb261680	223	406	107	102	92	123	78	89
Zm00001eb261690	618	479	476	488	572	337	342	401
Zm00001eb261700	777	473	503	422	620	416	628	576
Zm00001eb261710	0	0	0	0	0	0	0	0
Zm00001eb261720	882	538	332	259	626	394	654	780
Zm00001eb261730	0	10	0	8	0	4	0	8
Zm00001eb261740	1615	1747	1815	1962	1893	2000	2178	2090
Zm00001eb261750	31	0	53	0	13	0	20	0
Zm00001eb261760	126	94	114	108	38	39	78	69
Zm00001eb261780	0	0	0	0	0	0	0	0
Zm00001eb261790	25	6	12	6	13	4	14	11
Zm00001eb261800	178	106	68	82	137	57	113	66
Zm00001eb261810	700	604	707	831	325	269	515	476
Zm00001eb261820	934	703	547	638	734	682	687	883
Zm00001eb261830	58	138	39	116	39	137	39	138
Zm00001eb261840	24347	20775	14257	10962	29658	22470	27519	25958
Zm00001eb261850	0	0	0	0	0	0	0	0
Zm00001eb261860	0	4	0	6	2	4	1	7
Zm00001eb261870	380	391	311	399	354	375	357	433
Zm00001eb261880	143	107	87	126	109	92	111	121
Zm00001eb261890	480	395	492	429	340	326	296	303
Zm00001eb261900	61	43	72	51	39	38	33	44
Zm00001eb261910	209	350	60	144	52	81	49	79
Zm00001eb261920	825	1336	558	1243	445	1546	508	1163
Zm00001eb261940	0	0	0	0	0	0	0	0
Zm00001eb261950	0	0	0	0	0	0	0	0
Zm00001eb261960	0	0	0	0	0	0	0	0
Zm00001eb261970	0	0	0	0	0	0	0	0
Zm00001eb261980	0	0	0	0	0	0	0	0
Zm00001eb261990	0	0	0	0	0	0	0	0
Zm00001eb262000	0	0	0	0	0	0	0	0
Zm00001eb262010	0	0	0	0	0	0	0	0
Zm00001eb262020	0	0	0	0	0	0	0	0
Zm00001eb262030	0	0	0	0	0	0	0	0
Zm00001eb262040	0	0	0	0	0	0	0	0
Zm00001eb262050	0	0	0	0	0	0	0	0
Zm00001eb262060	0	0	0	0	0	0	0	0
Zm00001eb262070	0	0	0	0	0	0	0	0
Zm00001eb262080	0	0	0	0	0	0	0	0
Zm00001eb262090	0	0	0	0	0	0	0	0
Zm00001eb262100	0	0	0	0	0	0	0	0
Zm00001eb262120	0	0	0	0	0	0	0	0
Zm00001eb262130	6	0	11	1	5	1	1	0
Zm00001eb262140	0	0	0	0	0	0	0	0
Zm00001eb262150	0	0	0	0	0	0	0	0
Zm00001eb262160	0	0	0	0	0	0	0	0
Zm00001eb262170	0	0	0	0	0	0	0	0
Zm00001eb262180	0	0	0	0	0	0	0	0
Zm00001eb262190	0	0	0	0	0	0	0	0
Zm00001eb262200	0	0	0	0	0	0	0	0
Zm00001eb262210	0	0	0	0	0	0	0	0
Zm00001eb262220	0	0	0	0	1	1	0	0
Zm00001eb262230	0	0	0	0	0	0	0	0
Zm00001eb262240	0	0	0	0	0	0	0	0
Zm00001eb262250	0	0	0	0	0	0	0	0
Zm00001eb262260	0	0	0	0	0	0	0	0
Zm00001eb262270	0	0	0	0	0	0	0	0
Zm00001eb262280	0	0	0	0	0	0	0	0
Zm00001eb262290	0	0	0	0	0	0	0	0
Zm00001eb262300	0	0	0	0	0	0	0	0
Zm00001eb262310	14	9	8	5	11	5	15	5
Zm00001eb262320	0	2	0	0	0	3	0	2
Zm00001eb262330	2	2	6	6	0	3	2	3
Zm00001eb262340	32	0	40	2	25	0	24	0
Zm00001eb262350	9	4	4	25	4	7	2	3
Zm00001eb262360	7	8	8	20	3	12	11	19
Zm00001eb262370	0	0	0	2	2	3	1	3
Zm00001eb262380	0	0	0	0	0	0	0	0
Zm00001eb262390	1	6	5	7	9	1	3	11
Zm00001eb262400	1	0	2	0	2	0	1	0
Zm00001eb262410	50	62	28	35	39	33	29	49
Zm00001eb262430	483	430	348	594	280	254	486	371
Zm00001eb262440	0	2	3	6	3	2	3	1
Zm00001eb262450	0	1	0	1	0	0	0	3
Zm00001eb262460	0	0	4	0	2	3	0	0
Zm00001eb262520	930	1089	588	1915	589	595	885	689
Zm00001eb262530	8	5	4	4	12	0	13	0
Zm00001eb262540	0	0	0	11	1	7	0	16
Zm00001eb262550	43	47	33	74	1	9	10	8
Zm00001eb262560	7	13	2	21	0	2	4	1
Zm00001eb262570	389	241	386	372	172	138	269	319
Zm00001eb262580	229	173	313	318	103	104	105	233
Zm00001eb262590	0	0	0	0	0	0	0	0
Zm00001eb262600	37	69	39	60	21	37	30	62
Zm00001eb262610	756	445	446	581	334	285	346	510
Zm00001eb262630	0	0	0	0	0	0	0	0
Zm00001eb262640	7	8	2	9	0	3	6	9
Zm00001eb262650	38	59	38	57	4	43	40	70
Zm00001eb262660	0	0	0	0	0	0	0	0
Zm00001eb262670	0	0	0	8	0	0	0	1
Zm00001eb262680	728	437	508	460	401	242	559	217
Zm00001eb262690	0	0	0	0	0	0	0	0
Zm00001eb262700	13	3	6	8	0	0	2	1
Zm00001eb262710	94	87	117	207	38	145	63	101
Zm00001eb262720	4	0	2	0	4	0	4	1
Zm00001eb262730	3	0	0	3	0	0	4	2
Zm00001eb262740	0	0	0	0	0	0	0	0
Zm00001eb262750	8	40	4	12	26	31	11	32
Zm00001eb262760	31	60	14	38	4	10	17	28
Zm00001eb262770	5	0	11	2	7	3	11	1
Zm00001eb262780	0	0	2	0	0	0	0	0
Zm00001eb262790	19	29	7	18	7	7	3	14
Zm00001eb262800	19	29	22	21	12	7	6	19
Zm00001eb262810	49	33	36	58	27	29	38	39
Zm00001eb262820	4	0	1	3	6	2	3	5
Zm00001eb262840	65	22	38	14	12	13	10	9
Zm00001eb262850	0	0	0	0	0	0	0	0
Zm00001eb262860	1	8	2	9	3	14	0	9
Zm00001eb262880	0	16	0	16	0	1	1	3
Zm00001eb262890	339	138	404	139	291	67	256	123
Zm00001eb262900	0	27	0	58	0	23	0	18
Zm00001eb262910	85	0	76	0	25	0	39	0
Zm00001eb262920	0	0	0	0	0	0	0	0
Zm00001eb262930	0	11	0	30	0	14	0	8
Zm00001eb262950	3	3	0	1	0	7	0	1
Zm00001eb262970	35	0	12	15	13	2	6	6
Zm00001eb262990	2	2	1	1	3	1	0	1
Zm00001eb263000	508	421	196	572	427	241	347	367
Zm00001eb263010	134	213	132	325	58	183	106	198
Zm00001eb263020	247	281	279	330	223	168	134	232
Zm00001eb263030	14	2	10	8	7	4	9	4
Zm00001eb263040	71	62	68	109	22	18	40	63
Zm00001eb263050	69	57	83	117	37	19	55	80
Zm00001eb263060	2	2	59	0	16	0	17	3
Zm00001eb263070	13	92	9	183	2	43	4	54
Zm00001eb263090	32	38	49	48	36	54	21	51
Zm00001eb263100	216	240	207	248	186	150	179	156
Zm00001eb263120	149	150	113	76	82	66	115	97
Zm00001eb263140	86	71	53	115	6	31	17	30
Zm00001eb263150	3	0	0	0	1	0	0	0
Zm00001eb263160	898	673	791	970	385	581	653	794
Zm00001eb263180	13	12	14	12	11	13	11	17
Zm00001eb263190	0	2	1	2	2	0	1	2
Zm00001eb263200	171	269	158	264	63	124	123	232
Zm00001eb263210	34	19	25	23	24	14	23	10
Zm00001eb263220	177	87	93	101	67	46	73	53
Zm00001eb263240	0	0	1	2	2	1	1	2
Zm00001eb263250	0	1	2	2	3	0	7	8
Zm00001eb263270	1	0	1	0	2	2	0	0
Zm00001eb263280	0	0	0	2	0	2	0	2
Zm00001eb263290	0	0	0	0	0	0	0	0
Zm00001eb263300	2	0	1	0	1	1	4	3
Zm00001eb263310	1	1	0	2	2	0	2	3
Zm00001eb263320	2	4	1	1	0	3	5	5
Zm00001eb263340	0	0	0	0	1	0	0	0
Zm00001eb263350	0	0	0	0	0	0	0	1
Zm00001eb263360	0	0	0	0	0	0	0	0
Zm00001eb263370	1	3	2	2	0	0	0	2
Zm00001eb263380	1	5	7	11	11	6	13	12
Zm00001eb263390	1	0	0	1	0	1	0	1
Zm00001eb263410	1	2	5	2	12	4	1	5
Zm00001eb263420	0	0	1	1	0	0	1	0
Zm00001eb263430	0	4	1	6	6	4	4	10
Zm00001eb263440	3	1	6	2	4	1	3	5
Zm00001eb263450	1	0	27	4	1	0	2	1
Zm00001eb263460	10	6	0	28	6	6	13	6
Zm00001eb263470	0	0	0	0	0	0	0	0
Zm00001eb263480	1	0	0	0	1	2	2	1
Zm00001eb263490	14	22	33	37	33	18	32	27
Zm00001eb263500	2	3	6	4	9	9	10	4
Zm00001eb263510	0	0	1	0	1	0	0	2
Zm00001eb263520	5	7	12	7	16	4	11	3
Zm00001eb263530	1	2	2	8	3	5	1	2
Zm00001eb263540	5	9	6	6	3	2	5	3
Zm00001eb263550	3	62	6	29	2	16	9	28
Zm00001eb263570	0	0	0	1	0	0	2	1
Zm00001eb263580	0	1	2	1	8	1	1	2
Zm00001eb263590	0	0	0	0	0	0	1	0
Zm00001eb263610	1	2	0	0	0	1	0	0
Zm00001eb263620	4	0	2	2	6	6	3	3
Zm00001eb263630	7	11	25	35	19	19	24	42
Zm00001eb263640	0	6	1	15	1	17	4	27
Zm00001eb263650	0	1	1	2	0	0	5	1
Zm00001eb263660	13	13	17	60	16	12	18	19
Zm00001eb263670	10	5	14	15	33	17	19	9
Zm00001eb263680	0	0	0	1	0	1	0	1
Zm00001eb263690	21	6	25	10	16	6	21	5
Zm00001eb263700	64	64	40	37	54	40	65	70
Zm00001eb263710	0	0	0	0	0	0	1	0
Zm00001eb263720	7	4	4	15	3	9	7	17
Zm00001eb263730	5	3	15	6	5	8	14	4
Zm00001eb263740	1	10	2	9	5	17	2	7
Zm00001eb263750	10	4	16	13	34	10	33	18
Zm00001eb263760	0	0	2	0	0	0	6	0
Zm00001eb263780	12	75	8	47	19	54	12	96
Zm00001eb263790	0	0	0	0	0	0	5	0
Zm00001eb263800	36	11	175	22	141	71	136	36
Zm00001eb263830	59	60	130	47	95	78	68	159
Zm00001eb263860	0	0	0	0	2	0	0	0
Zm00001eb263880	0	0	0	0	0	0	0	0
Zm00001eb263890	0	0	0	0	0	0	0	0
