""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0009733"	"GO:0009733"	"response to auxin"	"1/405"	"108/7535"	0.997547699018884	0.999593327364301	0.961748586977696	"LOC100273242"	1
"GO:0009607"	"GO:0009607"	"response to biotic stimulus"	"3/405"	"183/7535"	0.997562952368997	0.999593327364301	0.961748586977696	"LOC100281599/LOC100284614/LOC103638537"	3
"GO:0071495"	"GO:0071495"	"cellular response to endogenous stimulus"	"4/405"	"215/7535"	0.997571114563082	0.999593327364301	0.961748586977696	"LOC542586/LOC100284633/LOC100273242/LOC100192584"	4
"GO:0044255"	"GO:0044255"	"cellular lipid metabolic process"	"9/405"	"365/7535"	0.998211969458343	0.999593327364301	0.961748586977696	"LOC100283031/LOC100275459/LOC100191736/LOC100382910/LOC100276918/LOC103632727/LOC541903/LOC100282353/LOC100276170"	9
"GO:0006629"	"GO:0006629"	"lipid metabolic process"	"13/405"	"486/7535"	0.998992336567688	0.999593327364301	0.961748586977696	"LOC100283031/LOC100275459/LOC100191736/LOC100382910/LOC103627358/LOC100276918/LOC103631986/LOC541682/LOC103632727/LOC541903/LOC103636624/LOC100282353/LOC100276170"	13
"GO:0009725"	"GO:0009725"	"response to hormone"	"6/405"	"300/7535"	0.999145249681838	0.999593327364301	0.961748586977696	"LOC542586/LOC100284633/LOC100191172/LOC100273242/LOC100285680/LOC100192584"	6
"GO:0009719"	"GO:0009719"	"response to endogenous stimulus"	"6/405"	"301/7535"	0.999179833326692	0.999593327364301	0.961748586977696	"LOC542586/LOC100284633/LOC100191172/LOC100273242/LOC100285680/LOC100192584"	6
"GO:0009755"	"GO:0009755"	"hormone-mediated signaling pathway"	"3/405"	"211/7535"	0.999349951116693	0.999593327364301	0.961748586977696	"LOC542586/LOC100273242/LOC100192584"	3
"GO:0007165"	"GO:0007165"	"signal transduction"	"12/405"	"484/7535"	0.999563129190729	0.999593327364301	0.961748586977696	"LOC100281414/LOC100282809/LOC542586/LOC606407/LOC100273552/LOC100273242/LOC100280679/LOC100192584/LOC542225/LOC100280653/LOC100280792/LOC103634959"	12
"GO:0023052"	"GO:0023052"	"signaling"	"12/405"	"486/7535"	0.999593327364301	0.999593327364301	0.961748586977696	"LOC100281414/LOC100282809/LOC542586/LOC606407/LOC100273552/LOC100273242/LOC100280679/LOC100192584/LOC542225/LOC100280653/LOC100280792/LOC103634959"	12
